 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.93209416	0.061692886	0.001494842	0.00016083423	7.4192845e-05	5.113985e-05	0.00020928122	0.00011040921	0.00013146714	1.1178703e-05	0.0012408736	0.0002574554	0.00021998533	0.0009611891	4.2432464e-05	0.0008624363	0.000223479	0.00012997392	3.1608193e-05	1.6714601e-07
M	0.12757415	0.820523	0.0026616463	0.00587796	9.488713e-05	4.115709e-05	0.00048301282	0.00024817733	0.00019173267	0.0002095101	0.0030137114	0.034428224	0.0008860777	0.00086991786	0.00032090952	0.0017383985	0.00028085013	0.00040707673	6.0745315e-05	8.8857865e-05
a	0.012197261	0.025026677	0.41214922	0.005919917	0.06409903	0.023631392	0.09538294	0.009248672	0.02312683	0.00025258274	0.0066374834	0.00013234648	0.0019602035	0.117076896	0.0009169895	0.006098703	0.018179048	0.0029796353	0.17486331	0.00012081468
r	0.23574775	0.71973884	0.015508154	0.0028074072	0.00011754259	5.4907996e-05	0.00046576044	0.00023339246	0.00024740255	0.00024777727	0.00487073	0.009981916	0.0012880709	0.0026305304	0.00061487354	0.0027466964	0.0007539072	0.0007707452	0.0006909459	0.0004826108
ì	0.008230622	0.120296545	0.7065105	0.0055386988	0.021279335	0.0042240242	0.045608155	0.0047713476	0.0078839185	0.0008914445	0.007201875	0.00045264358	0.003062969	0.031991534	0.0016735945	0.005861597	0.004431179	0.003650168	0.015831778	0.00060813857
a	0.06799054	0.8162196	0.020452198	0.0016630944	0.00058967556	0.00042656375	0.0007611003	0.000191832	0.00048177512	0.00058200414	0.015334841	0.03437199	0.0030226375	0.012456525	0.00051912037	0.013021023	0.002869079	0.0020958395	0.0021033422	0.0048473435
p	0.27541983	0.031142836	0.50437903	0.011055656	0.0030405317	0.001218628	0.006248233	0.0050781937	0.0051088715	0.009282295	0.022507695	0.028052008	0.02376868	0.009429703	0.014236212	0.013995679	0.0076020723	0.0091525335	0.004030008	0.015251291
e	0.002709113	0.011565184	0.9128473	0.0053397953	0.022593722	0.0021226853	0.020137498	0.0019829199	0.0021656894	0.00048291503	0.0027344495	0.00024915984	0.0008610549	0.006484752	0.0004654333	0.0017834974	0.0009755626	0.00080897805	0.0034269725	0.00026334726
r	0.0068731965	0.0050455546	0.8806182	0.076879784	0.003642553	0.00017434094	0.001641454	0.0010782442	0.00058636	0.00071196764	0.0015797116	0.015239053	0.001129054	0.00064697117	0.0008739822	0.0007865956	0.00039626475	0.00048443352	0.00077706313	0.0008351567
ò	0.001287632	0.0106786685	0.9117867	0.0056265974	0.02078345	0.0022031676	0.021673806	0.0024542394	0.0031950637	0.0003769147	0.003191321	0.00033645707	0.00082001335	0.0074470397	0.00037315927	0.0016833254	0.00075178436	0.0008605821	0.0042818575	0.00018817153
s	0.051778067	0.050024465	0.6303085	0.015792178	0.0062298235	0.0007800647	0.0023068404	0.0003050661	0.0013184894	0.00093138934	0.049055256	0.0215142	0.01903123	0.035113588	0.0013462189	0.0647615	0.0154525805	0.011989899	0.014201363	0.0077592544
t	0.010201043	0.005822704	0.8284679	0.0065342803	0.032118503	0.005881525	0.0099208355	0.0013400243	0.0018755783	0.0030959737	0.013239509	0.0013110678	0.012964009	0.008479543	0.001188112	0.01400891	0.0022819964	0.0037543885	0.0074079153	0.030106142
è	0.014075477	0.0053744433	0.49536347	0.0039208494	0.15228504	0.031893108	0.08530604	0.0028697914	0.007903325	0.00066259113	0.059677098	0.0001244662	0.0051850164	0.05356368	0.00041782702	0.027081454	0.0036150054	0.003664052	0.043769673	0.0032476163
i	0.067802005	0.0040702308	0.4128459	0.021896508	0.0615818	0.00333834	0.006443358	0.0011939834	0.0033139486	0.0017375303	0.048074815	0.010961451	0.046684142	0.04936558	0.0033531098	0.13090707	0.030313378	0.02372945	0.050730478	0.021656927
à	0.00065905816	0.00043285967	0.10560092	0.39081827	0.3515287	0.010716144	0.011836072	0.0044314577	0.0048283665	0.009075772	0.02278373	0.010386843	0.018872054	0.005404743	0.006085978	0.011327537	0.0040799477	0.006495459	0.0041496074	0.020486485
r	0.00853327	0.0014266986	0.05425854	0.30575767	0.21950611	0.008424734	0.010559582	0.0013252501	0.0028289761	0.00401384	0.11032093	0.07785425	0.041896023	0.021550907	0.0030451524	0.069927715	0.010342292	0.014377801	0.010576088	0.023474144
t	0.0006078033	0.00159757	0.018421857	0.023093695	0.83836675	0.03927965	0.027930504	0.0008960983	0.0017658935	0.0005058588	0.012363015	0.0001546369	0.0036838865	0.008969727	0.00023946428	0.011918764	0.0018589649	0.0018713699	0.0038779124	0.0025965841
e	0.001445432	0.0045111137	0.01641873	0.0025505398	0.5067249	0.061153267	0.07459352	0.0025912363	0.010173886	0.00020336393	0.092606775	7.3026014e-05	0.0032942349	0.08389095	0.00012776486	0.048993442	0.0060184016	0.004229728	0.0798781	0.00052151905
n	2.6594029e-05	4.9936858e-05	0.00071875926	0.03639772	0.62833846	0.22480075	0.050236665	0.030741261	0.006931529	0.0048670825	0.0015168596	0.0034229998	0.0022712538	0.00054285093	0.0017041211	0.0005224628	0.00034429907	0.00049592304	0.0018888554	0.0041816304
a	0.0007744928	0.0007217773	0.0022505918	0.011024661	0.6930506	0.15629335	0.0781444	0.008924672	0.009029426	0.0002570976	0.009512412	0.00028925948	0.0008691728	0.014985977	0.00014429435	0.0031016874	0.0016461222	0.00062002754	0.008349962	9.945367e-06
s	1.0767723e-05	3.403012e-05	0.0003466833	0.07775164	0.5543937	0.20843326	0.09553459	0.033045013	0.0064164554	0.0045152768	0.0029762413	0.008608804	0.0023743603	0.00049630186	0.0013081663	0.0005233214	0.00023004413	0.0003672193	0.00087066734	0.0017634538
t	0.00043609896	0.0007581694	0.0017689993	0.0051247575	0.61419433	0.16309209	0.16249189	0.008230868	0.0076481686	0.00023910364	0.0075636795	0.0002822614	0.000506907	0.016957948	9.423858e-05	0.0014627527	0.0007543448	0.000250605	0.008128586	1.4234072e-05
è	0.0015616773	0.0032199123	0.0065745367	0.0031319493	0.47483093	0.1342957	0.111382626	0.005030835	0.0130446	0.00033019003	0.06314743	0.00014142343	0.0018938981	0.09674063	0.00019524868	0.02133932	0.005298895	0.0024072854	0.055400044	3.283015e-05
i	0.0017178045	0.0007487875	0.023966994	0.051129866	0.3603495	0.095251285	0.120856225	0.017226068	0.013524291	0.006348417	0.04491753	0.03076891	0.04511738	0.023338374	0.0050517814	0.06403135	0.01267834	0.011718977	0.047515854	0.023742303
k	1.1036658e-05	5.396989e-05	0.00014513855	0.010197429	0.25401425	0.3494862	0.12630372	0.02657525	0.018153293	0.020955866	0.07357288	0.016786147	0.04636183	0.0073187537	0.004921962	0.015542595	0.0033778134	0.0059140115	0.003879406	0.01642842
a	0.0005383214	0.0041405368	0.006428192	0.0012366753	0.17410968	0.23244877	0.3916467	0.014586411	0.032908622	0.00057524786	0.035217024	0.0002821365	0.0038067913	0.05306077	0.00023870652	0.012452691	0.0052430863	0.0027019433	0.028275821	0.00010185131
m	4.1490634e-06	7.5503626e-06	4.6643017e-05	0.0021172075	0.03572381	0.38435477	0.25659034	0.22414982	0.045439888	0.018100854	0.004921427	0.013915622	0.005682405	0.0013113284	0.0024773362	0.00052243506	0.00038673345	0.0003984226	0.0017731278	0.0020760798
m	0.00024663133	0.0001233176	0.0016813992	0.00021296888	0.14351	0.39435282	0.31544706	0.019394571	0.044756122	0.00028558512	0.019744867	2.6417734e-05	0.0037792504	0.03561687	0.00016171578	0.005256225	0.003985176	0.0014374489	0.009962754	1.8756737e-05
è	0.0002611862	8.677106e-05	0.0016737761	0.0030668152	0.099742256	0.62830544	0.1274592	0.0066941916	0.021306664	0.00021376902	0.027568402	3.241634e-05	0.004060441	0.046482768	0.00030417202	0.005689674	0.017202364	0.0015300821	0.008309893	9.738387e-06
n	4.0856803e-06	6.4264214e-06	0.00015531368	0.0005012717	0.05330128	0.29419133	0.3480355	0.05910439	0.063936345	0.018904595	0.018076863	0.001505301	0.035109885	0.021634307	0.0033747333	0.0086095035	0.00818214	0.0043282993	0.040410437	0.020627974
i	0.0003292777	0.05619024	0.0045460784	0.010109817	0.06718399	0.12102325	0.29498664	0.02873284	0.02367511	0.013930328	0.1271361	0.022498239	0.07741138	0.048404522	0.0023175746	0.049984787	0.0051839547	0.0073549184	0.0212264	0.017774623
s	1.4287549e-05	3.7044487e-05	0.00016482496	0.0022870088	0.012958128	0.15987617	0.17306578	0.31989065	0.102202535	0.06719669	0.01869344	0.060938124	0.051169813	0.0036948577	0.01344244	0.0029640964	0.0023148337	0.0025799577	0.0023814708	0.0041278927
t	0.00033555613	0.0015409181	0.0013283393	0.0006416051	0.012580261	0.054055784	0.42899975	0.05954978	0.102664225	0.003313874	0.12002435	0.0021584611	0.0103858495	0.17347708	0.00079424505	0.0119258	0.0064351065	0.0014996519	0.008277431	1.1949713e-05
o	0.0018196092	0.013264926	0.004666568	0.0016745258	0.010975019	0.037745472	0.17816177	0.03993703	0.081731305	0.0032920411	0.23537233	0.0006991715	0.015019295	0.2815346	0.0016226657	0.03985287	0.017646462	0.0056073093	0.02933515	4.1921016e-05
c	2.5738398e-06	4.836754e-06	3.0683725e-05	0.0005129824	0.003620357	0.14923395	0.20928335	0.350207	0.14893736	0.06423708	0.016508415	0.008762638	0.026278278	0.003828873	0.008345658	0.0016833349	0.0014357452	0.0012749387	0.002233711	0.003578226
ì	8.215319e-05	4.8190934e-05	0.0006514878	5.1771487e-05	0.028025461	0.2869353	0.3058917	0.045115154	0.13013358	0.0010150183	0.05981485	4.5657598e-05	0.028565736	0.07334067	0.0005189994	0.0151939085	0.011945254	0.0037855958	0.008802689	3.6816804e-05
p	3.9024835e-05	3.4830904e-05	0.002056845	0.0064330436	0.013681069	0.01757527	0.38157788	0.14898416	0.122017846	0.024979416	0.06756673	0.009686474	0.06748195	0.046326287	0.009109268	0.023574166	0.01003443	0.004155823	0.039754823	0.004930676
o	0.00084836927	0.0144093195	0.005021956	0.006033193	0.02919179	0.044872873	0.38564613	0.09095717	0.048696127	0.024160948	0.11999571	0.012069079	0.06820009	0.08131815	0.0066924654	0.03450706	0.0066258223	0.0033802602	0.011035456	0.006338033
c	3.5423304e-06	7.995717e-06	5.4993423e-05	0.00036718234	0.0020331335	0.068362765	0.099683285	0.18306501	0.1751668	0.14339589	0.050177325	0.014174399	0.16458978	0.013771459	0.019343155	0.012595116	0.010170972	0.008343004	0.009582924	0.025111247
e	0.000104830455	0.0002205397	0.0009335225	0.00014350204	0.014090346	0.11725926	0.2907286	0.06151365	0.13381341	0.0014351716	0.13569635	0.00012649164	0.056574747	0.096157804	0.0007707928	0.0551853	0.017344203	0.006520037	0.01128682	9.462625e-05
e	1.1004546e-06	6.274341e-07	7.795646e-06	1.614462e-05	0.0009368323	0.07993105	0.09546053	0.23086725	0.31544468	0.11488413	0.028315986	0.0021371634	0.05603091	0.031558145	0.016928207	0.0039435285	0.007216387	0.0033179666	0.008221841	0.004779704
s	2.6488055e-06	9.676259e-06	3.3430515e-05	0.00026445047	0.00083224423	0.03314963	0.05125426	0.30251712	0.2107359	0.20563543	0.020697279	0.014977975	0.08413714	0.0049762563	0.04041628	0.0051405886	0.006783183	0.0070797317	0.0027658711	0.008590872
ò	0.0001322302	0.001332929	0.00090499804	0.0001460874	0.0016321407	0.006262987	0.112209	0.031095728	0.10702218	0.006329988	0.13321947	0.0038575872	0.0185329	0.46076947	0.0024884231	0.032035116	0.020816445	0.0056367232	0.055535298	4.0288334e-05
z	4.3250493e-06	2.8939572e-05	8.842074e-05	0.009385046	0.0008915355	0.00075925846	0.022943709	0.009720862	0.015576847	0.010508608	0.4282939	0.062666014	0.138489	0.05361059	0.009609022	0.18991132	0.01642054	0.014958758	0.013160249	0.0029730308
z	0.00087307655	0.0076671354	0.002436082	0.0016317752	0.0046462878	0.030560022	0.16008824	0.090237826	0.086710386	0.017839687	0.22943264	0.00609492	0.10508501	0.09494418	0.009047457	0.115653716	0.020128522	0.009078314	0.0054890052	0.0023557853
i	0.0020364437	0.035015717	0.009902564	0.0035572613	0.017820826	0.035661217	0.10733228	0.031372115	0.07408637	0.0010992968	0.29323167	0.0002731661	0.021377506	0.18310933	0.0006155885	0.1144638	0.012277697	0.006027893	0.05023654	0.0005027541
r	2.9666958e-06	6.4579403e-06	3.240483e-05	9.885013e-05	0.00066015916	0.019089347	0.031518757	0.22635083	0.24543077	0.26663524	0.0124874525	0.00569206	0.0857174	0.0067371693	0.052466	0.004446398	0.011294628	0.010296104	0.0054867114	0.015550344
