 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.9823799	0.0031646367	0.01244162	0.0012549267	0.0004382174	0.00030484804	5.1028196e-06	6.5174872e-06	4.0052796e-06	1.5354698e-07
i	0.51642215	0.0095425015	0.1796879	0.21521644	0.03976638	0.009391629	0.00036019032	0.0013853644	0.028223578	3.850167e-06
n	0.34374586	0.029522281	0.16059746	0.051941607	0.4101062	0.0030682893	2.5911586e-05	2.965974e-05	0.00070554833	0.00025712283
d	0.024608204	0.0062475908	0.34603342	0.5912151	0.023243807	0.0005654559	4.239075e-05	9.5798896e-05	0.007942288	5.948836e-06
è	0.056101777	0.09125378	0.6077383	0.13753939	0.10192733	0.0046804366	0.00011141258	0.0001076276	0.00050181773	3.8035425e-05
l	0.004671656	0.008711637	0.053424135	0.03816609	0.8898569	0.0014549056	7.6298296e-05	0.00048025628	0.0011810072	0.0019771361
a	0.015463966	0.02204971	0.70594776	0.20219591	0.04803998	0.00065809936	0.00010838936	0.0005618018	0.0045587453	0.00041564513
à	0.0055337683	0.14129518	0.4307384	0.38145006	0.035862803	0.004295123	0.00013495967	0.0001020675	0.00032704437	0.0002605766
l	0.00017751253	0.0020673354	0.0059131444	0.0432606	0.93961424	0.003830654	0.00019973447	0.0006367079	0.00080596685	0.003494116
l	0.0064878496	0.010774271	0.26457202	0.6703929	0.038472522	0.0014999355	0.0004684224	0.00181629	0.004844281	0.0006715283
e	0.005504582	0.0041644187	0.06286691	0.7950916	0.08642428	0.009487393	0.0002589659	0.0019265069	0.034155704	0.000119612276
s	0.003718505	0.100641176	0.05264151	0.68817914	0.039005797	0.09782364	0.0061565787	0.00288686	0.007814156	0.0011325578
è	0.013541349	0.011708828	0.020493425	0.8854191	0.04853054	0.009298414	0.0005502042	0.0021454315	0.008296202	1.6571212e-05
t	0.00016790407	0.00044944647	0.0010653632	0.012656201	0.980101	0.0044218446	7.966067e-05	0.00022439139	0.00049591996	0.0003382956
t	0.0060316254	0.00416178	0.03366536	0.59561723	0.33230954	0.004784846	0.0009997181	0.002308077	0.017491745	0.0026300135
e	0.0075540673	0.015155143	0.033198424	0.35240376	0.32298905	0.051420543	0.00083068636	0.017077176	0.1989299	0.00044117964
k	0.00073200354	0.016226957	0.004906032	0.024145134	0.017991547	0.7603236	0.095509246	0.0185542	0.057354014	0.0042573963
a	0.008945412	0.007175136	0.0069250283	0.2698146	0.14262368	0.22946306	0.008441905	0.028979959	0.29747787	0.00015338344
v	0.00021698745	0.007905882	0.0015556281	0.004669157	0.005380911	0.85992783	0.08442919	0.014516147	0.019660689	0.0017375565
ò	0.005559402	0.0023383945	0.010250182	0.23501073	0.18118013	0.30169988	0.012189155	0.013024655	0.2385059	0.0002415631
e	0.0010211659	0.005529879	0.003447012	0.010240345	0.16215852	0.5334872	0.039970495	0.11855036	0.10651919	0.0190758
n	1.3214454e-06	2.5598e-05	1.3685637e-05	2.0338848e-05	0.00064383657	0.48482937	0.4270048	0.059507858	0.025957432	0.0019956836
ì	0.004173726	0.00060281286	0.0065629617	0.031820618	0.043697976	0.30632877	0.16550653	0.17620398	0.26476687	0.00033574735
m	0.00045915617	0.0022044005	0.0010487867	0.0016269141	0.026920676	0.16330895	0.04941578	0.2870805	0.41204232	0.055892523
e	0.013682286	0.016609337	0.015589612	0.013163737	0.009205295	0.3319391	0.20868798	0.24024808	0.14841157	0.0024630134
p	4.8339807e-06	5.3347583e-05	5.8906124e-05	2.985399e-05	0.0002136943	0.034974713	0.3003439	0.41565773	0.23911957	0.009543502
r	0.0014419202	0.0016433109	0.005873098	0.016674766	0.017597254	0.023889873	0.05708725	0.49724078	0.37808317	0.00046847487
ò	0.00029322904	0.00023766256	0.00094105274	0.0018981528	0.0066974596	0.026855376	0.01267917	0.19904123	0.7512913	6.538913e-05
n	1.0438729e-05	8.812161e-05	1.9523475e-05	4.636023e-05	0.00022551816	0.0046393625	0.0054066638	0.0759792	0.9009246	0.012660267
t	0.0011683924	0.0003058162	0.0028304355	0.0010904311	0.0035094537	0.0017977383	0.0068714847	0.13578029	0.82866883	0.017977066
a	0.002064142	0.0006870556	0.0037866053	0.003255168	0.04992667	0.012880322	0.002388075	0.15136436	0.7728831	0.0007645575
</S>	1.9067144e-05	9.522078e-05	0.00022999795	0.00015491659	0.00061128027	0.0018164074	0.03723051	0.022877596	0.509617	0.42734802
