 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	0.9329252	0.06519924	0.001426182	0.00035544857	5.6142813e-05	5.3688436e-06	7.545679e-06	1.6447519e-05	8.158466e-06	1.6304962e-07
p	0.91157675	0.07851873	0.0037093763	0.0028054113	0.0007674404	0.0008192235	4.2856384e-05	0.00030554662	0.0002644235	0.0011903553
è	0.014343046	0.95415074	0.024699435	0.00018413145	0.002105214	1.44213545e-05	0.0001857394	0.0018229729	0.0024888918	5.4103502e-06
n	0.09558396	0.8024963	0.05185455	0.005976274	0.014699704	0.0008530255	0.0055837436	0.005791503	0.004534249	0.012626748
s	0.0158057	0.9611689	0.017306963	0.0025462706	0.0011728997	0.00014581194	0.0002058073	0.0011224692	0.0001783861	0.00034679033
e	0.057801172	0.7011831	0.15717427	0.0013861047	0.044707004	0.00015261327	0.0025841668	0.022742936	0.01219375	7.488981e-05
t	0.004382647	0.14957717	0.68052703	0.15169631	0.010642143	0.0008351723	0.00040866484	0.00044731912	0.0010522251	0.00043129787
s	0.0072621442	0.29838622	0.6388591	0.01876145	0.029237375	9.329928e-05	0.0011425016	0.0035667596	0.0026868372	4.2912097e-06
e	0.025612703	0.4079732	0.46787652	0.0017666494	0.051880043	2.7526004e-05	0.0056435713	0.022753311	0.016463302	3.1122872e-06
k	0.0010983197	0.011142796	0.45684746	0.49999905	0.026551114	0.0021910018	0.0005572963	0.0004933801	0.0009354436	0.0001841866
a	0.011249299	0.14546455	0.7029408	0.011853571	0.10447286	0.0001459401	0.0039961743	0.008393177	0.011471029	1.2580253e-05
o	0.00051687844	0.0026825606	0.10863802	0.78777695	0.08819431	0.007224333	0.0008957151	0.0014200629	0.0023276582	0.00032361702
l	3.2418673e-05	7.045203e-05	0.023426367	0.8025567	0.1478412	0.022854187	0.0022061039	0.0006487217	0.00023390737	0.00013001286
à	0.010174618	0.016807664	0.06573504	0.017103765	0.7785186	0.008641272	0.058519673	0.03044276	0.013708258	0.0003483532
d	0.001950498	0.0033635714	0.0064376043	0.14352371	0.5089751	0.164514	0.094381295	0.028444244	0.0082225725	0.04018738
r	0.0012298726	0.0021429956	0.021160109	0.058689363	0.6383694	0.032895163	0.20867199	0.03215271	0.0023085505	0.0023798756
o	0.0023560592	0.0016682076	0.010890307	0.002428045	0.44070032	0.00833796	0.38641486	0.12739573	0.019336043	0.00047246815
m	7.063879e-05	6.754202e-05	0.0019682057	0.04830744	0.015255628	0.5526596	0.04966755	0.24940318	0.07810353	0.004496764
b	0.0011405839	0.0032507123	0.014307145	0.0012260393	0.042293154	0.0029701702	0.8822678	0.03452169	0.018013319	9.478633e-06
ì	0.00016685281	0.0011121405	0.0017666374	0.0015517407	0.10672304	0.016144978	0.81302845	0.053043164	0.0064611672	1.765705e-06
k	4.6506125e-06	0.00016976819	0.0016485895	0.0019623751	0.007611259	0.013430699	0.07249168	0.8147852	0.085741125	0.0021546495
e	0.00036975488	0.0012730287	0.0006801164	0.000974126	0.0067316596	0.0033938882	0.61026174	0.3361849	0.03977335	0.00035740578
à	1.7689785e-05	2.1662241e-05	0.00022438794	0.0025068466	0.00029362825	0.016210545	0.0028304942	0.71662986	0.25533953	0.0059253597
t	1.5760438e-06	3.3910478e-06	6.0689174e-05	0.0019003343	0.00039262953	0.0019511267	0.0015124115	0.7374748	0.24606007	0.010642966
t	0.0006743844	0.00040965868	0.0010102992	0.000655526	0.0023538442	0.0018894919	0.029656325	0.7026517	0.2506859	0.010012928
i	0.000695856	0.00040920454	0.0009598052	0.0003358054	0.008654632	0.0005068102	0.04579287	0.71080756	0.2315935	0.00024399441
f	3.307878e-05	1.7817983e-05	0.00014660064	0.0006684077	0.00011210008	0.002636574	8.770996e-05	0.153877	0.74775314	0.09466753
i	0.0061539975	0.0046469914	0.006415717	0.0029728266	0.008880674	0.004737353	0.044584893	0.13240477	0.78874415	0.00045859913
n	9.766463e-06	5.2962637e-06	3.6527006e-05	0.00018914836	4.4290085e-05	0.0011916572	4.4386918e-05	0.062569894	0.80782694	0.12808219
è	0.006433362	0.0040917983	0.0059828437	0.0020404852	0.008274951	0.0015230381	0.009192018	0.093365625	0.86789167	0.00120414
s	5.725889e-06	7.984712e-06	7.447374e-05	0.0017656242	0.00018409344	0.0017329103	0.00061420625	0.091798194	0.8488995	0.054917358
t	0.0013320511	0.00063494535	0.001407929	0.00080116565	0.0023426432	0.0014403415	0.0040022577	0.08833294	0.8305828	0.06912285
r	0.0005903174	0.00035678953	0.00059394445	0.00022383113	0.007942404	0.00044304537	0.018132364	0.11496404	0.85649586	0.0002574156
a	0.0038561383	0.0039267074	0.004931841	0.0024404372	0.029447332	0.0030732967	0.017152691	0.06900922	0.86601675	0.00014558995
</S>	5.0104754e-05	4.019148e-05	0.00011672959	0.00024272059	0.0001320208	0.00043476195	5.3745225e-05	0.008516445	0.20426722	0.786146
