 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.7164214	0.28043696	0.0026869006	0.00012812851	0.00014574185	0.00010231782	6.304393e-05	1.50760125e-05	4.5467297e-07
t	0.949033	0.04062255	0.0019504171	0.0010651943	0.0024151437	0.0020207986	0.00064725	0.00044666592	0.0017989748
t	0.751061	0.20096204	0.04187664	0.0014339472	0.00029135545	0.00067629403	0.00038405042	0.0033054168	9.3408e-06
è	0.93036646	0.06600574	0.003221248	4.0412673e-05	0.0001588396	0.000106006235	6.241896e-05	3.5096342e-05	3.894312e-06
d	0.024300931	0.961011	0.0058120065	0.00032368163	0.0006580747	0.00020945455	0.00043372062	0.0004999538	0.006751356
e	0.07468367	0.72957146	0.16907348	0.0045958147	0.009008257	0.0037614794	0.005037277	0.0037673996	0.00050117535
c	0.04212902	0.15608379	0.78059393	0.013492908	0.0031401506	0.0014858661	0.0007413	0.00030199686	0.0020310727
i	0.009687341	0.07748125	0.87272716	0.013833413	0.002932428	0.0034070753	0.0024857	0.01742985	1.581881e-05
d	0.013040985	0.043274388	0.9363243	0.005908077	0.00083948893	0.00029716673	0.00011481793	0.00014361278	5.711726e-05
è	0.0037980345	0.014961971	0.96708214	0.006674263	0.0007624316	0.0011325906	0.0004649889	0.0051117744	1.1908541e-05
t	0.0210631	0.07987313	0.8668572	0.020494208	0.004570923	0.0011801877	0.0014385955	0.00074154243	0.0037812695
s	0.004885643	0.02045005	0.9252031	0.023172876	0.011461498	0.0029284502	0.0027483625	0.0031440135	0.006005948
a	0.010843815	0.027322564	0.8393264	0.044268485	0.01279516	0.013680024	0.0066714804	0.04445141	0.0006406521
m	0.00020492676	7.314557e-05	0.13297129	0.7847039	0.06502614	0.011595302	0.0026634196	0.001182113	0.001579656
o	0.004714637	0.0037123102	0.77692986	0.1416004	0.015668407	0.00889448	0.0058673653	0.042602032	1.0530627e-05
k	9.956322e-05	3.415339e-05	0.083243385	0.7532311	0.14207007	0.017046692	0.0024043734	0.0011578591	0.0007128038
a	0.010658782	0.01431156	0.42957047	0.40232673	0.036323886	0.020090664	0.0073236898	0.07934101	5.3149783e-05
s	4.9875565e-05	1.3526918e-05	0.009385227	0.6700294	0.28277963	0.031905267	0.0031595	0.0015880169	0.001089476
ì	0.0133240875	0.012336583	0.1543738	0.4843573	0.2223237	0.07580243	0.0075827194	0.029634904	0.00026461872
m	0.0006070566	0.0014020419	0.023623718	0.08736164	0.8178994	0.03805112	0.01012826	0.0018677204	0.019059038
m	0.0023995775	0.0026507524	0.0882912	0.40222904	0.45524612	0.035237033	0.009283527	0.0035684588	0.0010942413
e	0.002702169	0.005951383	0.08264266	0.25682554	0.49415317	0.054558903	0.014158671	0.08883444	0.00017306939
r	2.8779621e-05	7.0647793e-06	0.00024229349	0.026308864	0.704329	0.23236409	0.027377494	0.0072203083	0.002122051
i	0.0057030865	0.018952996	0.013051582	0.025235003	0.16005726	0.58077276	0.12609275	0.07008126	5.3212374e-05
p	9.7831935e-06	3.9083375e-06	2.734903e-05	0.0072135204	0.21787547	0.7025116	0.06234348	0.007199356	0.0028155036
à	0.008033543	0.0075120605	0.010248966	0.020153534	0.10659013	0.64340705	0.13934067	0.06462564	8.846888e-05
m	1.7406444e-05	3.514408e-05	0.0013375839	0.009144511	0.34085545	0.3882583	0.2326221	0.011639481	0.016089993
e	0.00079351297	0.0006683059	0.0015185772	0.036140855	0.46551585	0.39698324	0.08550776	0.011801258	0.001070717
s	9.24046e-06	5.5991836e-06	2.9002245e-05	0.0018763683	0.074223556	0.58589226	0.31468886	0.015622795	0.0076523996
t	0.0037549217	0.0061300485	0.006043085	0.0100053735	0.014949535	0.40830994	0.4548524	0.09587327	8.129006e-05
i	0.0031973165	0.018208459	0.0073099346	0.01287348	0.023031987	0.33379695	0.5117812	0.08975374	4.689453e-05
s	1.6393906e-05	6.8243703e-06	2.1586962e-05	0.0016910401	0.009820231	0.33508408	0.5266397	0.09892983	0.027790375
p	0.0017157149	0.0016775023	0.0020734784	0.0037632526	0.008171413	0.2398687	0.5891461	0.15352534	5.856024e-05
i	0.0022266463	0.010712813	0.0051752124	0.009169518	0.013646082	0.1718171	0.6540853	0.13312979	3.7482732e-05
à	1.7029804e-05	7.277145e-06	2.307037e-05	0.00214588	0.008162722	0.18985642	0.530063	0.25460026	0.015124387
g	1.3166919e-05	1.7913688e-05	0.00023307372	0.014486486	0.11290418	0.09976675	0.5511725	0.16143599	0.059969936
g	0.00084931793	0.00090148376	0.0007163791	0.0035968164	0.0099314125	0.09925548	0.6455903	0.23504405	0.004114751
i	0.002366823	0.019342601	0.0048100776	0.007268481	0.010035479	0.044858012	0.48298433	0.42782938	0.0005047563
a	0.00019379694	6.693497e-05	0.00011629074	0.0020780365	0.0033914102	0.030244036	0.19514683	0.55151176	0.21725094
</S>	0.00014397672	9.425687e-05	5.6008557e-05	0.00062248117	0.0013995297	0.033406068	0.19088058	0.6524017	0.120995395
