 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	0.9605555	0.034885544	0.0036104298	0.00065521966	1.0322905e-05	0.00022751039	1.6867285e-05	1.8265404e-05	2.030127e-05	5.229209e-08
l	0.9267949	0.047683343	0.0073090014	0.003678286	0.0022796455	0.006589375	0.00044299703	0.0018139472	0.0011472933	0.0022611222
ì	0.3992293	0.06636191	0.044749673	0.29896072	0.0014332572	0.040353347	0.026230218	0.013278992	0.10821167	0.0011909301
k	0.2582913	0.33658427	0.13052183	0.019180253	0.03144437	0.063579835	0.008104934	0.015710885	0.008381568	0.12820072
o	0.584239	0.17185134	0.037557703	0.027157707	0.00617783	0.13118704	0.005726722	0.008561046	0.002425869	0.025115702
e	0.033401426	0.17640889	0.5469499	0.22364558	0.0102588795	0.0031028294	0.001784441	0.00074826484	0.000339068	0.0033606635
n	0.0009793215	0.011689505	0.26223657	0.6533087	0.051086098	0.018874839	0.00049687165	0.00073201116	0.00021802742	0.0003781812
p	0.00598339	0.005029302	0.029613618	0.92125964	0.004176817	0.028593492	0.0009444283	0.00038891708	0.003981861	2.8489689e-05
r	0.22569601	0.0467705	0.0444146	0.6172449	0.0017459074	0.03836464	0.0048558884	0.0020898327	0.018718451	9.928455e-05
a	0.37906522	0.061698202	0.04583434	0.4325421	0.0042683794	0.041329876	0.015551456	0.0029671816	0.016227933	0.0005153448
t	0.0007334145	0.0018799311	0.02139416	0.5495638	0.39797348	0.010246565	0.012493691	0.0023099524	0.001774825	0.0016302491
ì	0.02234974	0.026305538	0.01196995	0.2945169	0.04982359	0.55406445	0.020594534	0.0057300376	0.014332412	0.00031290806
m	0.0013878844	0.0013403924	0.0035437301	0.014198037	0.23718534	0.69901854	0.0246715	0.005132446	0.0008615462	0.012660674
à	0.005755792	0.00360163	0.0060566287	0.09001646	0.033681374	0.85435706	0.0043620784	0.0015094253	0.00028573562	0.0003738164
i	0.0006571891	0.0011038649	0.0022718166	0.005011979	0.034360632	0.7473499	0.17943326	0.014674858	0.0009582458	0.014178294
n	5.030081e-06	9.859721e-05	0.00055682095	0.0011364976	0.14466417	0.06594955	0.50399566	0.2667117	0.012708714	0.0041732485
e	0.009999232	0.00714354	0.0074109184	0.014475004	0.0033915327	0.058886845	0.59585106	0.15803365	0.14446215	0.00034610985
m	2.1681424e-05	9.8178105e-05	0.00096351095	0.0032755435	0.04587969	0.0027894473	0.23028642	0.6124659	0.10180398	0.0024156903
m	0.001273217	0.0038580862	0.0020308264	0.002504433	0.000591276	0.0054496746	0.70163584	0.14727046	0.13527371	0.00011257804
è	0.00017250987	0.0055844	0.006354527	0.0048459843	0.0028494485	0.07959967	0.54721963	0.30233714	0.05100178	3.48746e-05
n	3.3603508e-06	1.0291414e-05	7.2605144e-05	0.0003035057	0.018550685	0.0010002439	0.17461492	0.6286905	0.12040899	0.056344803
o	0.0011038255	0.00019118238	0.0006389871	0.0028955278	0.007175311	0.023827799	0.18188822	0.6175256	0.12743129	0.037322227
m	2.3267696e-05	2.7262166e-05	0.00013480913	0.0005675704	0.014213569	0.00020985339	0.015352097	0.45410287	0.47830448	0.037064258
i	0.0005852371	0.0010426026	0.0005677329	0.00073805504	0.00018683265	0.0014842756	0.103063	0.18103823	0.7111503	0.00014369754
n	2.5746963e-06	4.3129317e-06	1.9993427e-05	5.3953183e-05	0.0021159786	1.746634e-05	0.0018005657	0.033719297	0.92920786	0.03305802
a	0.0046782517	0.0012783421	0.0011293041	0.00432162	9.5621435e-05	0.0021198073	0.01771874	0.025094176	0.942964	0.00060010125
l	7.3184606e-06	1.0743701e-05	4.2101135e-05	9.585679e-05	0.0025597147	3.3012362e-05	0.0009877826	0.018822683	0.9381774	0.039263412
i	0.0029166855	0.0004047666	0.00091979204	0.009769026	0.00013303396	0.0018689374	0.0066793784	0.014414007	0.95510304	0.007791317
p	2.4634155e-05	3.3043492e-05	0.00011296214	0.00021419505	0.002673825	7.7906596e-05	0.001051832	0.01451216	0.9202379	0.061061457
ù	0.00033764166	5.1553063e-05	0.00016071976	0.0037556048	0.00010190087	0.000516423	0.0034447035	0.010598602	0.969986	0.011046877
n	3.346853e-05	0.00010958222	0.00068518287	0.0014510704	0.10424906	0.004934312	0.047516737	0.2329061	0.36581323	0.24230121
a	0.0039332826	0.0004153958	0.0011695812	0.0068469434	0.0038831695	0.011173208	0.032747813	0.053804092	0.30489683	0.58112967
</S>	0.00015543881	9.417641e-05	0.0003138525	0.0013171599	0.006587402	0.00095372123	0.005525243	0.028306622	0.36436936	0.59237707
