 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.9173432	0.08064929	0.0016298674	0.00023488281	4.9273665e-05	4.8705555e-05	2.7688116e-05	1.7031494e-05	1.5986201e-07
a	0.8610969	0.13204065	0.0013371499	0.0012840998	0.00017499892	0.0033295518	0.00035187957	0.00038149822	3.2604548e-06
m	0.31457385	0.660388	0.013441518	0.0021943909	0.0009891809	0.00051713496	0.0016257212	0.00049185293	0.005778388
à	0.29968575	0.61893123	0.036679186	0.011726861	0.001444271	0.02738042	0.00041629406	0.003730581	5.355521e-06
t	0.05164111	0.87385684	0.05743677	0.006859203	0.0015811886	0.001141576	0.0014493344	0.00070110575	0.005332826
i	0.048821736	0.58466667	0.27839828	0.051621582	0.005959568	0.017760105	0.0098997755	0.0014105147	0.0014618324
è	0.008232306	0.17374124	0.7462067	0.06294207	0.004613239	0.0007044137	0.0011077577	0.00023415261	0.0022181475
n	0.0021290889	0.04766614	0.5846486	0.3040495	0.015590248	0.006335941	0.012053367	0.0022017509	0.025325436
a	0.008760679	0.032788586	0.3252928	0.53039354	0.027321344	0.06213321	0.0062064365	0.0057049026	0.0013984799
p	8.216385e-05	0.00046607936	0.28857058	0.6243244	0.07813457	0.003897966	0.0027989189	0.0004228975	0.0013024078
r	0.051173624	0.045048766	0.04107824	0.47678527	0.0798652	0.23762351	0.0050706356	0.063118115	0.0002366304
à	0.04301921	0.13568914	0.04319462	0.27859184	0.053872414	0.4187491	0.006855748	0.019963022	6.485501e-05
m	0.001570672	0.009008916	0.092300035	0.40801257	0.23181196	0.22098178	0.009715122	0.0129903015	0.013608713
a	0.0042057773	0.007295095	0.050526805	0.6120053	0.15832911	0.15986411	0.003277089	0.0033433891	0.0011533097
n	1.8265722e-05	5.9304955e-05	0.0060385466	0.06397262	0.77027524	0.14692663	0.008272355	0.002655154	0.0017818587
a	0.0070198732	0.011766148	0.0050756754	0.037254773	0.25773275	0.65376216	0.0040600603	0.023260765	6.78408e-05
s	2.4871528e-05	5.0526272e-05	0.0023987633	0.010032407	0.55087304	0.37671432	0.044195727	0.013146196	0.0025641513
t	0.0035777045	0.0031243528	0.0018567474	0.012284628	0.10518834	0.8604899	0.0036958666	0.009749615	3.2840504e-05
u	0.00085669034	0.004155958	0.0033430993	0.009574263	0.032954827	0.92640525	0.0059806774	0.016717872	1.1348621e-05
d	1.1267857e-05	3.4619545e-05	0.0019340588	0.0046478612	0.22392087	0.6562804	0.088145785	0.022734266	0.0022908063
i	0.0050134826	0.010284252	0.0010231469	0.0025328756	0.00734681	0.9434526	0.009279562	0.02102843	3.8747028e-05
è	1.2481761e-05	3.0101548e-05	0.0007865631	0.0015328442	0.06747439	0.40908605	0.43384695	0.0816564	0.0055741807
t	2.8606433e-05	0.00019521451	0.058178402	0.092892446	0.10027717	0.56612176	0.12476577	0.0224204	0.035120197
s	0.0005574882	0.0012759499	0.0012095564	0.0054480024	0.017446348	0.8951171	0.040771935	0.037371814	0.00080168823
i	0.0010094843	0.006979126	0.0050582686	0.01336854	0.030979654	0.59514755	0.0633415	0.283898	0.00021787992
è	7.781375e-06	1.6871718e-05	9.488075e-05	0.000105655105	0.0027203527	0.016048023	0.74048054	0.2218573	0.01866857
n	1.881284e-06	8.845898e-06	0.0010267932	0.0022112564	0.0066032675	0.07785947	0.6560547	0.20878871	0.047445122
a	0.0008677391	0.0013179013	0.0008566258	0.0021116738	0.0072985394	0.14125489	0.37538007	0.46550652	0.00540605
p	8.610288e-06	2.677087e-05	0.00010121921	9.876006e-05	0.00046113014	0.0025170154	0.628738	0.31806087	0.049987752
r	0.012288585	0.063022256	0.013755804	0.015316219	0.0078567555	0.034309436	0.13479707	0.7180533	0.0006005796
à	0.0037176292	0.013211526	0.0051360754	0.0075164954	0.011669621	0.023031577	0.08890586	0.8465987	0.0002125059
m	7.729628e-06	1.1924027e-05	0.00036195284	0.0010238752	0.014352909	0.035777397	0.1318907	0.70804316	0.10853043
a	0.0041751605	0.0033081006	0.0044998704	0.0053882343	0.02764007	0.03737313	0.3460389	0.5650722	0.006504368
</S>	2.2157851e-06	7.925881e-06	5.119327e-05	6.5531356e-05	0.00048303246	0.000635421	0.10289301	0.75335914	0.14250241
