 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.96007144	0.038090415	0.000102657395	0.0015974126	0.00010762507	3.0470454e-05	6.462247e-08
o	0.22315401	0.69887793	0.01023357	0.012373331	0.028213762	0.026738886	0.00040849147
n	0.5854055	0.2226246	0.01963594	0.114356264	0.048659056	0.0039082454	0.00541042
à	0.055549692	0.9317193	0.0028574995	0.0010817872	0.0015206446	0.0072524804	1.8553612e-05
b	0.045734286	0.060601417	0.0076889014	0.86480474	0.007819318	0.0013947381	0.011956633
b	0.070185475	0.91931975	0.0047520697	0.001714639	0.0027102493	0.0007000031	0.0006178289
e	0.008360392	0.94043523	0.008332302	0.01638462	0.007472105	0.018955553	5.9794853e-05
t	0.008421877	0.7303989	0.23131502	0.011553723	0.009019213	0.0052043917	0.004086969
o	0.03791762	0.7030684	0.13788132	0.07406542	0.011916752	0.03511947	3.1071944e-05
a	0.002534296	0.03710803	0.24031836	0.7133652	0.0047641154	0.0010219297	0.00088811776
t	0.0007268725	0.003264477	0.8229608	0.14684726	0.023695279	0.0013526113	0.0011526855
s	0.06788937	0.26974705	0.34509337	0.16787355	0.041666497	0.10693981	0.00079034735
è	0.21216096	0.43511516	0.09579237	0.01734909	0.056168236	0.18277317	0.00064096606
k	0.032648787	0.08346694	0.52078784	0.061605826	0.11700112	0.09085242	0.09363705
o	0.0072725653	0.020103583	0.83590686	0.003009236	0.105906874	0.025404803	0.0023960827
r	0.00014819692	0.0003825984	0.71765333	0.007563209	0.21295916	0.0417354	0.019558124
à	0.033833947	0.05592636	0.009433992	0.0025375027	0.43342203	0.4643124	0.0005337573
s	0.00031010504	0.0013050905	0.12708573	0.008064047	0.6539876	0.19064295	0.018604493
i	0.0027993117	0.010494391	0.03336383	0.0005969453	0.89244574	0.05332069	0.006979048
t	6.460725e-05	9.851664e-05	0.03626436	0.0029923492	0.6928069	0.19019477	0.07757852
è	0.0075449897	0.008223946	0.0020608606	0.0035371154	0.5054199	0.47305077	0.0001624194
l	3.863771e-05	8.1276914e-05	0.021630108	0.049673922	0.58272535	0.32983539	0.016015314
i	0.0018810988	0.004459656	0.004990126	0.000258505	0.7464645	0.2387034	0.0032427115
à	5.5522796e-05	8.5649015e-05	0.0076318523	0.0014551622	0.10346345	0.5358011	0.35150728
s	6.7684477e-06	1.9446145e-05	0.019086998	0.0046781506	0.10636699	0.8298039	0.040037725
p	0.0016322217	0.00802674	0.0009358769	0.0002098203	0.06729423	0.9148983	0.00700285
r	0.0032785826	0.031154362	0.00077254255	0.00041103014	0.022392059	0.94138294	0.0006084378
o	0.060844813	0.14352557	0.017602948	0.0060267854	0.040003628	0.73150134	0.0004949002
</S>	3.9713923e-05	9.492331e-05	0.0027540452	0.00027729242	0.0034031344	0.07626543	0.91716546
