 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.9743404	0.013452951	0.0017759275	0.0027586543	0.00063264935	0.0007671092	0.0032163106	0.0023074537	0.0004705165	0.00026852722	9.484646e-06
a	0.95918906	0.00085514167	0.00030918972	0.0067653824	0.0009853684	0.0004125898	0.018004443	0.012567677	0.00046367093	0.00039411295	5.333449e-05
p	0.94645154	0.021280613	0.0024804904	0.005570153	0.0019288183	0.0015901579	0.009256147	0.010310784	0.00049203297	0.00020823174	0.00043102796
e	0.77324814	0.0009814195	0.0022625912	0.029240217	0.002969033	0.0023189082	0.092213064	0.08132956	0.0067782747	0.008377607	0.00028113095
t	0.8385104	0.047565185	0.018459855	0.01871743	0.014462855	0.009860966	0.021449002	0.023581913	0.0030229439	0.0015854562	0.0027840275
ì	0.7280404	0.005592512	0.005544262	0.053836107	0.0014359978	0.0011399724	0.09742141	0.09643344	0.0048098597	0.0054767383	0.00026932653
a	0.09424434	0.19848104	0.044024758	0.15514614	0.017497206	0.01578204	0.13764024	0.30798468	0.0077156466	0.0022973465	0.01918655
e	0.026088795	0.083436064	0.32153592	0.20511778	0.14459294	0.10693457	0.04564334	0.024895335	0.008165672	0.0061426843	0.027446913
s	0.0019089058	0.14172843	0.5698321	0.1980531	0.032241307	0.023892064	0.014747111	0.009291786	0.002565318	0.001668767	0.0040711476
ò	0.053443816	0.004886989	0.057131942	0.53523004	0.0059314948	0.0026843206	0.17143792	0.15178394	0.006506575	0.010492785	0.0004701791
z	0.00033403403	0.0056181755	0.013147912	0.95173657	0.0039484794	0.003337241	0.007933994	0.01208192	0.0005339644	0.00014557714	0.0011821024
u	0.00072086626	0.00025280053	0.009468853	0.978135	0.0014643387	0.0015370672	0.005223724	0.001954243	0.000103958	8.066316e-05	0.0010585266
n	3.296231e-05	0.037696127	0.37253615	0.039370913	0.403092	0.115405984	0.0065396065	0.0041302564	0.002297886	0.0024423618	0.01645584
e	0.01367283	0.0015334435	0.018248346	0.32666135	0.07814045	0.025083413	0.2829748	0.20970464	0.018097326	0.025646778	0.0002366135
f	2.831428e-05	0.012378238	0.068381846	0.06327611	0.6035192	0.21200493	0.025120292	0.0095337685	0.0015754988	0.0017058061	0.0024759686
à	0.024096346	0.0012087532	0.0019005842	0.058035567	0.03080835	0.027111998	0.38134286	0.38428023	0.04346535	0.047473207	0.0002767179
i	7.699568e-05	0.007345341	0.01791733	0.6350428	0.116666034	0.17613325	0.0247742	0.012280691	0.0015836692	0.0011886958	0.006990912
t	1.16444135e-05	0.005096005	0.012547073	0.011132774	0.412488	0.508941	0.010115149	0.0035467884	0.0015886722	0.0019466555	0.032586247
o	0.0070397765	0.00047141121	0.0003027523	0.008560796	0.009543538	0.023030821	0.6795924	0.25038075	0.01253599	0.008388093	0.00015370332
g	7.2846947e-06	0.0022596337	0.0047570043	0.0008434384	0.26112115	0.57432055	0.1154956	0.024307165	0.0054597245	0.0044907685	0.006937651
e	0.01654738	0.00043674768	0.000270946	0.005111309	0.011209198	0.048311576	0.46296763	0.35263473	0.0578945	0.04429698	0.00031905304
l	5.877233e-06	0.0014124449	0.0028440035	0.00033075205	0.24593608	0.484442	0.194399	0.041953295	0.00897007	0.011024065	0.0086824065
à	0.02169944	0.00042351498	0.00011714535	0.003733383	0.0051382366	0.0136574255	0.39093333	0.44848266	0.084598176	0.030809345	0.00040733154
t	5.0490733e-05	0.02222932	0.07990428	0.051807888	0.19941014	0.25564143	0.17409897	0.09346065	0.029009638	0.020671638	0.07371554
o	0.016323183	0.0058510695	0.0021530322	0.07577954	0.014771806	0.08663958	0.58556306	0.17615879	0.012897125	0.0034769475	0.020385822
p	1.2934305e-05	0.0007124735	0.001987404	0.0009287295	0.14055249	0.41896686	0.0585739	0.04423906	0.07996382	0.050270364	0.20379205
