 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.97081035	0.014737856	0.0041781235	0.0015859035	0.0007242219	0.0002686425	0.00080177974	0.0005313215	0.00061151234	0.0029572907	0.0021867168	0.00036500793	0.0002297946	1.139462e-05
p	0.94474256	0.024673289	0.0009940334	0.000783306	0.00048821812	0.00019610458	0.0016913441	0.00035461967	0.00035194692	0.012474134	0.012173764	0.00026440926	0.0006579901	0.00015423034
e	0.80619276	0.0011201093	0.00081810425	0.013060228	0.00036921402	0.00043939182	0.007086273	0.0015059485	0.0012011245	0.049122855	0.056142237	0.0049016885	0.057798404	0.00024168336
t	0.8701009	0.027680123	0.021905228	0.0076623	0.0145897735	0.005804015	0.0070019057	0.007698939	0.005194396	0.011301532	0.012837642	0.0015816108	0.004504769	0.0021368887
à	0.90651983	0.0037161796	0.002604922	0.008817769	0.0003711736	0.0002442131	0.0040722415	0.000562473	0.00063860725	0.02608675	0.027241472	0.0022128255	0.016742716	0.00016887617
c	0.1394732	0.19098811	0.053537253	0.017901545	0.06135	0.022461178	0.06404566	0.013918878	0.014583618	0.1358756	0.23524901	0.0044857655	0.015521663	0.030608553
i	0.88807845	0.021228252	0.011700459	0.0030671256	0.00838749	0.0013766014	0.023134638	0.0007146395	0.0008790647	0.018838365	0.018814463	0.00014555063	0.0017505548	0.0018842325
a	0.1284354	0.058766954	0.08454353	0.07128694	0.22261453	0.1017661	0.041328274	0.09377151	0.05032024	0.04456453	0.04542117	0.003547628	0.027436895	0.026196316
e	0.0035255898	0.12316166	0.55654764	0.20693828	0.050949063	0.015218206	0.012198017	0.009988112	0.0067698616	0.0054312563	0.0042749746	0.0010006209	0.0019227215	0.0020738556
t	0.00027248374	0.12044397	0.46701643	0.27731362	0.07157457	0.014407456	0.022427736	0.006394081	0.006008694	0.006402492	0.004575548	0.0011634984	0.00078914315	0.0012102093
o	0.02117908	0.002483934	0.016728694	0.6840118	0.004152743	0.0011884245	0.03512859	0.0015069068	0.0009822608	0.09034654	0.08605254	0.004911056	0.05109377	0.00023367949
s	0.00011168071	0.016872792	0.17859477	0.4692435	0.210359	0.04916694	0.050940976	0.008592274	0.005381738	0.0042627994	0.0030402988	0.00078442984	0.001153486	0.0014953256
ò	0.030896155	0.003626722	0.0029747798	0.31053203	0.012706134	0.004594647	0.08760261	0.0031514287	0.0021235314	0.19248137	0.22521	0.013462256	0.11004094	0.0005974007
z	0.00018696314	0.0029596456	0.008805939	0.03160656	0.61802197	0.051171094	0.2617621	0.003164423	0.004216115	0.0054183975	0.007064227	0.00031463435	0.0029956184	0.0023123038
u	0.0015303666	0.0009427762	0.008213287	0.12141387	0.19135761	0.020686418	0.6352247	0.0021964987	0.0029480802	0.007338866	0.0038256685	0.00027593295	0.001153128	0.0028927966
