 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.8304769	0.15323766	0.012598826	0.001372973	0.00041403706	0.0008523601	0.0002941405	0.00018656188	0.00021069584	6.0384657e-05	3.770503e-05	0.00017497959	3.3360204e-05	2.463318e-05	2.4559175e-05	2.5437356e-07
n	0.82611096	0.16214691	0.0054167495	0.00061298703	0.0003862328	0.0023124372	0.0003938295	0.00028002218	0.00034564626	0.00010290199	0.0005885402	0.0003869124	0.00012904512	8.313618e-05	5.6812485e-05	0.00064686633
ì	0.013580195	0.8534534	0.11043196	0.0013453346	0.0055428757	0.004731931	0.0013503735	0.00020823888	0.005846677	0.0005524434	4.8377133e-05	0.0014215001	0.0011046429	0.00012806366	0.00024565734	8.369991e-06
c	0.0026423032	0.92862886	0.019492913	0.0026623402	0.0008012032	0.008231708	0.0011838898	0.0013756289	0.0021914386	0.00077277655	0.0021271075	0.005803623	0.0063412134	0.0010473519	0.00064261415	0.016054954
h	0.03669093	0.92833424	0.029909164	0.0010800682	0.0002628809	0.00054422184	0.00013924812	0.00012364627	0.00055838865	2.2576793e-05	4.1867246e-05	0.00018998071	0.0009801128	1.28155125e-05	1.0093817e-05	0.0010998202
a	0.037662	0.8486729	0.037086893	0.0017247254	0.0037095647	0.0057931086	0.0014541931	0.00089038804	0.022910869	0.0012494697	0.0001272787	0.005078485	0.033289764	8.403492e-05	0.00010469151	0.00016162293
t	0.0031584627	0.47829288	0.4811816	0.014851106	0.010367088	0.00525643	0.00059220806	0.000611153	0.0021460622	0.00031763132	0.00017792184	0.001094499	0.0017138479	3.0465353e-05	5.8878282e-05	0.00014971195
o	0.0046171215	0.20877095	0.70596135	0.029987521	0.023685414	0.0081015695	0.003485326	0.0007643084	0.006637049	0.0016469513	4.3049724e-05	0.0032269552	0.0017384293	0.00044090822	0.00088764884	5.4088264e-06
r	0.010609657	0.051068608	0.59014535	0.30705345	0.0304009	0.008952743	0.00052353804	0.00016791724	0.00031879471	3.9670915e-05	0.0001223899	0.00027974576	0.0001551305	8.519364e-06	1.2665422e-05	0.00014089988
ì	0.018899072	0.07792275	0.54529035	0.045588415	0.12894078	0.05210106	0.012748896	0.0024293899	0.061526496	0.00854727	0.00022422067	0.022899654	0.015144816	0.0025558532	0.005126159	5.483153e-05
s	0.0073676244	0.039570045	0.34032223	0.41823316	0.080770575	0.08680621	0.0028888418	0.001569079	0.004413262	0.0005493763	0.0010706997	0.0047624083	0.007637205	0.00025078352	0.00023504678	0.0035533968
o	0.04297643	0.040533263	0.5164488	0.18427654	0.09826489	0.013533687	0.012454863	0.01565153	0.012626916	0.0034360508	0.008936831	0.0051972903	0.0105948	0.002611463	0.0018755657	0.030581059
n	0.00034849282	5.8406888e-05	0.008880484	0.4775099	0.4663425	0.03885361	0.0035018926	0.000964068	0.0010595681	0.00020449307	0.0007897856	0.0006683632	0.0004911664	2.622606e-05	3.5129942e-05	0.00026596212
t	0.003038256	0.0032078626	0.049859904	0.11510746	0.7004018	0.09348697	0.013020237	0.0015555023	0.010570951	0.0022386163	7.6183205e-05	0.0039622546	0.0016709572	0.00056127843	0.0012220064	1.9831432e-05
a	0.0033742036	0.012842556	0.08882694	0.054781344	0.42155352	0.11162559	0.022576584	0.007564971	0.072513446	0.013969316	0.00035999468	0.09386345	0.082390085	0.0055545806	0.008151712	5.164405e-05
o	0.00013774683	5.8240103e-06	0.000966327	0.13190727	0.81318086	0.039731536	0.00941446	0.0015299993	0.001038355	0.0004021172	0.0007444801	0.0004457096	0.00025449018	4.426748e-05	9.30712e-05	0.00010357949
c	0.00016400575	5.7145935e-06	0.0010326301	0.14842688	0.74974614	0.08738823	0.008144232	0.002107725	0.00054652605	0.0001955338	0.0011444878	0.00063998037	0.0002987466	2.9643063e-05	2.4597002e-05	0.000104833125
e	0.0002613348	0.00073141773	0.021390758	0.03161639	0.7077947	0.19621411	0.022226077	0.0022304736	0.01089817	0.0021627482	6.613302e-05	0.0023202791	0.0009048416	0.00039397503	0.0007775038	1.1120437e-05
r	3.2216143e-05	2.4770789e-06	0.00034589457	0.037458714	0.7084069	0.15375556	0.076190054	0.007729144	0.00903856	0.0023736795	0.00056352443	0.0021500464	0.0014520423	0.000110684356	0.0003467601	4.3692402e-05
ò	0.0012484925	0.0069875736	0.0043921378	0.005215837	0.3181161	0.5533011	0.055480983	0.0055168136	0.033033554	0.0039981026	0.00037678974	0.0074031176	0.0020645342	0.0010607647	0.0016640081	0.00014020126
ì	0.002763984	0.0001184074	0.0028938719	0.022441123	0.04353434	0.84241986	0.03717125	0.005264476	0.01212564	0.0008654794	0.0009881592	0.005630918	0.019711671	0.00022133885	0.00021680436	0.0036326547
c	0.014744142	0.00047663212	0.014461667	0.08882486	0.059804425	0.5921477	0.11127393	0.04257341	0.014683235	0.003044881	0.009334395	0.005967993	0.016569251	0.0006084404	0.00042237557	0.025062704
h	0.003995618	0.00034709377	0.007858895	0.018736186	0.33408463	0.437736	0.14679697	0.022263715	0.018461281	0.0026969467	0.0002330882	0.0029104075	0.0028690512	0.0005385294	0.000416285	5.5276723e-05
a	0.00042041877	0.0004939947	0.0016790286	0.003923898	0.07363203	0.49970126	0.08022296	0.024279227	0.14321734	0.033659477	8.831971e-05	0.037110586	0.084567964	0.005645248	0.01130701	5.1234125e-05
t	3.2609792e-06	7.504173e-07	1.647359e-05	0.0023113624	0.048898906	0.08790903	0.5550164	0.14711423	0.12009335	0.019136034	0.0026284785	0.007711248	0.0072490647	0.00047519992	0.001154531	0.0002816577
o	5.1928084e-05	0.0025673609	0.0017787033	0.0010449907	0.017570548	0.22874272	0.2968332	0.050159246	0.2965723	0.02976097	0.0003627556	0.044850767	0.021363001	0.0037149326	0.004612668	1.3969232e-05
r	1.716074e-06	4.791528e-07	5.862241e-06	0.0021104843	0.0121749295	0.0157733	0.6963546	0.15977512	0.080168694	0.014002116	0.007970021	0.0088215545	0.002049741	0.00022779474	0.0003855515	0.00017804689
ì	0.00036265928	0.009407065	0.004135047	0.0005090511	0.0057168882	0.046029173	0.18176405	0.064864874	0.53299356	0.050944403	0.00083414296	0.06765805	0.025789361	0.0038482128	0.005085947	5.7485206e-05
s	0.00042878988	8.5916245e-06	0.00034084247	0.0145163955	0.01433282	0.07037333	0.3040606	0.12149649	0.3038051	0.016707428	0.008630215	0.046930946	0.09074747	0.0004926303	0.0004812548	0.006647078
o	0.0051295245	0.0018210594	0.0036643504	0.0053195916	0.025824558	0.046393327	0.3417652	0.23608269	0.23935494	0.016907305	0.007839715	0.015685689	0.017899513	0.0021404421	0.0014429684	0.032729127
n	3.3039025e-06	1.975085e-06	1.0513869e-05	0.00051835267	0.0016802863	0.0012320478	0.22539827	0.47412896	0.10975254	0.07223018	0.08185017	0.02070839	0.0072692726	0.0014643583	0.0016853705	0.0020660562
t	0.00013172746	0.0014945571	0.0018937456	0.0004855246	0.002041976	0.008880671	0.14232862	0.2104773	0.35885713	0.16269732	0.0021585054	0.07902751	0.018736912	0.005013098	0.0057448163	3.0609313e-05
a	0.00020335459	0.0039867656	0.003325522	0.0028811493	0.007694012	0.019933296	0.048481468	0.0839633	0.29852575	0.09393315	0.0021566714	0.25282982	0.15526591	0.014382246	0.0123810675	5.6546432e-05
t	1.2448743e-06	5.156311e-07	3.9865467e-06	0.00032305275	0.0009942374	0.00021927754	0.11778476	0.4746626	0.1254817	0.16040418	0.07746984	0.028185051	0.0054497668	0.003398737	0.0041000308	0.0015210249
a	5.1461728e-05	0.0007119848	0.0007716076	0.0003295412	0.0016239532	0.0048736604	0.07887308	0.10936583	0.4420037	0.15399097	0.0026198367	0.14340538	0.053509463	0.0045114844	0.0033471365	1.0877313e-05
s	7.292437e-07	4.0140145e-07	2.57624e-06	0.00022864537	0.0008413944	0.0001776937	0.11174095	0.28143504	0.17856765	0.20512594	0.10748994	0.09133364	0.016883396	0.002979949	0.0027980148	0.00039405402
ì	6.796032e-05	0.0017372764	0.0013537357	0.00019118708	0.001027577	0.002059658	0.023767969	0.04562925	0.45950764	0.17075604	0.0028053292	0.19715023	0.08471017	0.0051555005	0.0040500737	3.0377245e-05
n	4.8132068e-05	1.5794906e-06	2.4874042e-05	0.003473622	0.0035356567	0.0030631332	0.031146139	0.041917946	0.1937311	0.037881162	0.034084592	0.22203425	0.42215362	0.0009204977	0.00045612242	0.005527597
n	0.005511387	0.0013422539	0.0030722271	0.0020675566	0.007392894	0.0031421029	0.057471115	0.15377428	0.38685957	0.12125572	0.021253893	0.11563175	0.095024966	0.0069269105	0.00319082	0.016082572
e	0.0062026936	0.0049217413	0.0061342954	0.0068795984	0.017434515	0.01559363	0.024460621	0.02238598	0.24324524	0.05433931	0.000652866	0.2298826	0.3438122	0.009247303	0.011552637	0.0032547386
f	1.4276311e-06	7.824362e-07	4.978096e-06	0.00019196114	0.00039210598	4.65456e-05	0.00949302	0.16493802	0.041216575	0.32711467	0.36188754	0.03574591	0.011669512	0.02325208	0.01681418	0.0072306753
a	4.2516698e-05	0.0027346015	0.0022370736	0.0005726354	0.0014152088	0.0031049629	0.0064505828	0.049747866	0.1233147	0.48707023	0.009894106	0.144301	0.07245289	0.054382827	0.042230535	4.826925e-05
c	5.8968766e-07	3.8347346e-07	2.2195784e-06	0.00011504769	0.00020387217	2.1049516e-05	0.006680508	0.13060214	0.044267304	0.36102626	0.30990165	0.0697931	0.029290812	0.0265091	0.017581468	0.0040045776
e	9.2707705e-06	0.00014335364	0.00018875675	9.366745e-05	0.00048043678	0.0007644846	0.007574998	0.057665944	0.23468867	0.4590899	0.002457385	0.1205873	0.07873151	0.017705495	0.019783726	3.5144025e-05
e	1.1319847e-07	5.4322953e-08	3.529589e-07	5.172933e-05	0.00013268965	1.1693623e-05	0.007877633	0.16262804	0.0742131	0.34142485	0.111309886	0.15567346	0.09963063	0.028516682	0.016253058	0.0022760981
n	1.0750502e-06	7.7310256e-07	4.2204592e-06	9.5933436e-05	0.0002148714	2.9919789e-05	0.0035436829	0.058841955	0.0223812	0.28329706	0.42336038	0.05865432	0.027910225	0.073774934	0.039866664	0.008022805
ì	5.5830005e-05	0.001807107	0.0014468235	0.00017599964	0.00063072273	0.00083662197	0.0023720695	0.009596452	0.12909503	0.1987759	0.0069170245	0.24587016	0.29189953	0.062248413	0.048000112	0.000272172
c	1.1916414e-05	1.0164379e-06	4.9501027e-06	0.0008385033	0.0013999346	0.0003763029	0.005272411	0.0068457215	0.025954984	0.015081888	0.017219976	0.16885203	0.73847294	0.004973417	0.0027553458	0.011938784
h	0.005875541	0.00071719085	0.0017716347	0.0027969182	0.0073672747	0.0023969118	0.052567374	0.17544715	0.1773858	0.20487197	0.06417385	0.20842913	0.0803241	0.011729177	0.0038693328	0.0002766336
a	0.0012814548	0.0009360346	0.00097607763	0.00235579	0.023361456	0.003955068	0.011727938	0.01578314	0.16002034	0.2120849	0.000504274	0.36688557	0.17536923	0.008903742	0.015823381	3.158983e-05
è	5.5493315e-06	4.629771e-07	2.012447e-06	8.0789476e-05	0.0002913507	2.218025e-05	0.0027139771	0.02672974	0.017568601	0.11658899	0.046729174	0.09742122	0.5495071	0.066432685	0.04078013	0.035125967
g	1.0370639e-05	1.1452106e-06	2.7923352e-06	0.00030041614	0.000876486	8.322643e-05	0.0048184213	0.009598274	0.011350661	0.01790312	0.018714353	0.0968302	0.7988679	0.0141805215	0.008480437	0.017981676
g	0.006644264	0.001964848	0.004036731	0.0014826064	0.0038573458	0.0011019707	0.0057878727	0.022214051	0.056686148	0.20323527	0.013201102	0.19874747	0.31015727	0.107517555	0.05383196	0.0095335115
u	0.0009884757	0.0036318575	0.0014977484	0.0005884765	0.0012584216	0.0030137366	0.001510103	0.0037276377	0.02922272	0.08801594	0.00068277295	0.23240429	0.57047415	0.03790717	0.024880646	0.00019584956
o	1.4918247e-06	5.4328393e-07	2.8801398e-06	0.00014829062	0.0001877479	1.9686257e-05	0.0017064257	0.025360053	0.0058510024	0.12022085	0.14259367	0.03380062	0.056735367	0.2897266	0.26406184	0.05958292
n	1.5905168e-06	1.6221421e-06	5.5485957e-06	6.107424e-05	9.663934e-05	2.2033117e-05	0.0006743204	0.009600011	0.0043789134	0.08190478	0.20168693	0.02983639	0.034934208	0.34294298	0.2576694	0.036183584
t	6.104282e-05	0.00085167197	0.0010012244	0.00029638334	0.00031904547	0.00030479583	0.000518317	0.004321099	0.0064771553	0.09383906	0.014111538	0.050780587	0.1043151	0.4102922	0.31216362	0.0003471509
a	6.55353e-05	0.0027011407	0.0015981416	0.0014488421	0.0015501468	0.0060305186	0.0009946186	0.0027593616	0.0058901026	0.031995986	0.004336145	0.107439876	0.40159926	0.2647664	0.16671714	0.00010680764
n	1.0539544e-06	1.0495781e-06	4.2925803e-06	0.00011749081	0.00017258177	1.767827e-05	0.0010834786	0.010473605	0.002385867	0.04857632	0.050955098	0.015645696	0.019410497	0.33461833	0.4909971	0.025539888
a	4.9275186e-05	0.000655078	0.000802969	0.00048178207	0.00055937393	0.00044134055	0.00050758664	0.004182238	0.00431289	0.07361933	0.013254165	0.045429576	0.11415789	0.3964746	0.34474376	0.00032806591
m	5.7970055e-07	8.947148e-07	2.7736103e-06	5.5964094e-05	7.6658085e-05	1.2085598e-05	0.0006216463	0.0071286443	0.0018121018	0.03931557	0.02709404	0.018154845	0.027093625	0.29035372	0.5763996	0.01187725
e	8.130593e-06	0.0001767222	0.0002315275	0.00016868082	0.00035589578	0.00065589853	0.00063668704	0.0043873168	0.0063001914	0.08956568	0.0032192408	0.051660746	0.15987286	0.34517363	0.33741957	0.00016715183
g	6.5981806e-07	1.0130267e-06	1.8847912e-06	4.9104645e-05	8.0936865e-05	7.684475e-06	0.00073688343	0.019267023	0.0020973287	0.034402516	0.031903297	0.015440378	0.045574106	0.31212074	0.50761193	0.030704634
r	1.4348961e-05	0.00044635285	0.0005242726	0.00036239706	0.0009487675	0.0026624277	0.0011502006	0.0010476381	0.0064408854	0.031534977	0.0008696671	0.04380537	0.08286963	0.2896503	0.5376042	6.8612375e-05
à	0.00047839596	0.0006969295	0.0034136164	0.002989613	0.008891869	0.004608697	0.0054501444	0.005903986	0.019920405	0.033262808	0.007162611	0.070921555	0.17760554	0.2040727	0.45403278	0.0005883939
n	0.00011095531	2.0612193e-05	3.9730814e-05	0.0012105012	0.006516329	0.00044041782	0.02776598	0.052237093	0.039988853	0.05545386	0.05171094	0.06711431	0.5462238	0.04215931	0.0505216	0.058485717
i	0.010256618	0.002015343	0.0030462057	0.0016332336	0.0037680084	0.0010834853	0.0018396016	0.006839878	0.0056599877	0.015422462	0.029533358	0.024722282	0.2823081	0.07746042	0.0804025	0.45400846
</S>	0.00014292955	3.9127048e-05	6.387336e-05	0.0012216491	0.0016822877	0.00020128665	0.002792284	0.0086175315	0.0028930984	0.013374834	0.0676796	0.008166769	0.051297903	0.17852283	0.33010775	0.33319628
