 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.0023836463	0.00010756334	0.40879586	0.56513715	0.02251813	0.0010526486	4.8851734e-06
n	0.004758432	0.0037038885	0.87904835	0.054590408	0.03784782	0.008854858	0.011196322
a	0.00577896	0.00069218373	0.010337136	0.0462026	0.24243578	0.4158112	0.27874213
a	0.0052756937	0.0008441955	0.2998178	0.2036635	0.3872242	0.09081892	0.0123556135
f	0.037422907	6.530995e-05	0.4221238	0.48209476	0.05285671	0.004300284	0.0011362229
o	0.0051719057	0.0068001314	0.19511877	0.60603744	0.11843223	0.06833133	0.00010821912
r	0.027957747	0.0037330196	0.7940164	0.14162062	0.015453905	0.0057876427	0.0114305755
à	0.00052904076	0.0011364139	0.01025608	0.94865274	0.03172158	0.007644041	6.006947e-05
s	0.04674959	0.015329993	0.5181276	0.26159564	0.062063873	0.017989768	0.07814355
o	0.00952803	0.0034041733	0.13845755	0.7516748	0.019551422	0.02710085	0.050283153
t	0.009682693	0.83139306	0.013495382	0.040468406	0.04606537	0.026217252	0.032677874
o	0.0010302587	0.1105086	0.008434326	0.77512085	0.09720575	0.00734471	0.0003555223
t	0.013067989	0.8189512	0.001160064	0.020210326	0.07690745	0.044311278	0.025391744
s	0.0035352684	0.11666253	0.0058186864	0.5178886	0.34336668	0.0121235065	0.0006047058
o	0.010945528	0.0025683998	0.0036271403	0.8351684	0.13176808	0.014355484	0.0015669722
m	0.2878397	0.008700988	0.0005425897	0.007945106	0.24984038	0.19216803	0.25296316
ì	0.0012291652	0.0014115477	0.00079295586	0.5011139	0.47900233	0.015987664	0.00046251251
p	0.015812762	0.00061462837	0.00147309	0.003583742	0.43522438	0.26451358	0.27877772
à	0.002282628	0.0008550897	0.0053252857	0.09810957	0.74970734	0.08827942	0.05544074
s	0.02005441	0.00122181	0.00017631176	0.0005518819	0.03725849	0.41811883	0.5226183
s	0.011188842	0.00018295905	0.0009217007	0.015780874	0.42230985	0.5043014	0.045314338
i	0.0045539467	1.3466088e-05	0.00012224836	0.0029141617	0.38479337	0.6012357	0.0063671544
n	0.0011352535	5.1141487e-05	8.9299365e-06	4.8383234e-05	0.001716165	0.68669325	0.31034684
i	0.009367106	0.00022349147	0.005474163	0.046067744	0.1440527	0.79351336	0.0013015254
m	0.006087618	0.00067157485	0.00011235296	0.00022514694	0.0014660795	0.5873251	0.40411213
è	0.0005551438	8.553873e-06	1.4542901e-05	0.0009100707	0.12919982	0.8683621	0.0009497658
r	0.013796712	0.0017584572	4.2702868e-05	8.640048e-05	0.004769782	0.2626115	0.7169345
a	0.0023058713	0.0003982458	0.009917476	0.00962689	0.026489416	0.62374336	0.32751873
</S>	0.0060520577	4.191574e-05	1.76024e-05	5.2613643e-05	0.00035127666	0.12990497	0.8635796
