 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
t	0.97383016	0.013467876	0.001796784	0.0028055748	0.0006585686	0.0008141611	0.0032759977	0.0024393722	0.000431633	0.00026490158	0.00020646144	8.545022e-06
a	0.9544973	0.0008541778	0.00030826445	0.0068547954	0.0010291429	0.00041990587	0.017888172	0.015763946	0.00052293326	0.0004159172	0.0013949942	5.035414e-05
p	0.94388497	0.021037122	0.0024755362	0.0056297104	0.0020132917	0.0016478349	0.009041488	0.012470396	0.00037421033	0.00023277222	0.00074091816	0.00045171997
e	0.70567304	0.00089383184	0.0020407129	0.026803378	0.002759763	0.0021025846	0.08379655	0.10004392	0.006619247	0.006270313	0.06272601	0.00027068963
d	0.82781917	0.047402907	0.01862881	0.019283144	0.0151706	0.010281308	0.02095784	0.027171127	0.0023698288	0.0018004599	0.006046372	0.0030684306
ì	0.4917812	0.0060995193	0.008430745	0.07994849	0.0068504615	0.0041932296	0.13510306	0.19713023	0.011416015	0.010219927	0.04736046	0.0014667144
a	0.12331979	0.102029644	0.036184836	0.15160407	0.02164603	0.023121243	0.17240141	0.3045853	0.005107405	0.004469473	0.029976504	0.02555428
e	0.024730476	0.060876053	0.3927673	0.15637186	0.16150112	0.10061159	0.030801443	0.01728266	0.008980783	0.00602758	0.009536066	0.030512953
s	0.0017785374	0.13728186	0.5775	0.19503352	0.032296915	0.023462314	0.013924632	0.009180266	0.0028341615	0.0015346836	0.0013697819	0.0038034366
ò	0.045178562	0.0041008424	0.04968211	0.49092832	0.005641908	0.0025239536	0.15706342	0.17202237	0.004147706	0.0048312405	0.0634573	0.000422257
z	0.00032485262	0.005155598	0.012984889	0.9526535	0.004112493	0.0036957327	0.007690406	0.009688468	0.00023214976	0.0001834705	0.001863602	0.0014146641
u	0.00073847733	0.00025694352	0.009589785	0.9766792	0.0014976031	0.001707997	0.0054130843	0.0021184706	0.00012076802	5.664722e-05	0.0005472566	0.0012737478
n	3.2903503e-05	0.03724584	0.36302647	0.039407823	0.4093299	0.11422808	0.0066407793	0.004615207	0.0034976145	0.0020488023	0.0025913285	0.017335266
e	0.012132074	0.001318229	0.015177651	0.28629225	0.06658002	0.022376418	0.2544923	0.20601514	0.010202035	0.010808596	0.114389464	0.00021586896
f	2.7838723e-05	0.012247381	0.0677151	0.06405356	0.6023238	0.2069122	0.026318656	0.011905556	0.002505202	0.0011829946	0.002507652	0.002300089
à	0.01739448	0.00086927204	0.0013510135	0.042992342	0.022217898	0.019426184	0.28538975	0.31460726	0.022908747	0.025062364	0.24756622	0.0002144043
i	7.265194e-05	0.0070570093	0.01733314	0.6158463	0.11279538	0.18780299	0.025893107	0.011165071	0.0014075817	0.00088435964	0.012059788	0.0076826876
t	1.1600527e-05	0.0050559016	0.012366676	0.011324629	0.39948207	0.51553696	0.0109355105	0.003701302	0.0026354215	0.001294786	0.003968578	0.033686522
o	0.0063832765	0.00042784377	0.00026933404	0.0077763963	0.008686116	0.021398524	0.6522617	0.2376757	0.008779341	0.006523811	0.0496718	0.00014623314
g	6.979125e-06	0.0021589776	0.0045480737	0.0008203868	0.25221974	0.5646731	0.11707102	0.02891883	0.01351093	0.0037378038	0.006084867	0.006249214
e	0.012883419	0.0003371651	0.0002085911	0.004051648	0.008823143	0.03756961	0.37510878	0.2931207	0.037533116	0.027523236	0.20257767	0.0002629305
l	5.3996628e-06	0.0013075882	0.002650289	0.00031444518	0.23028472	0.4690976	0.19366099	0.04931171	0.02595357	0.0074814963	0.013228962	0.006703179
à	0.01740661	0.0003424276	9.42081e-05	0.003106174	0.004176017	0.010997912	0.3280023	0.36775947	0.058450736	0.0402516	0.16907895	0.0003335759
o	4.0718514e-05	0.017919265	0.06518015	0.04102925	0.16243012	0.2313615	0.142708	0.074824885	0.037328128	0.019224757	0.14041393	0.0675393
p	1.4295639e-05	0.0029199251	0.0046457755	0.0026957754	0.16065972	0.4881945	0.045125447	0.022708142	0.04500747	0.013931114	0.027974037	0.18612376
r	0.005919617	0.00010623623	6.368337e-05	0.0024170422	0.0020684728	0.008210631	0.29288024	0.40704378	0.07220255	0.038623914	0.17005628	0.00040755275
ì	0.012606409	0.0035056116	0.0010629009	0.0036817691	0.009171122	0.011772384	0.10923677	0.31866065	0.19564417	0.15125594	0.18310978	0.0002924787
t	4.5681187e-05	0.017913518	0.06688111	0.009602029	0.25820386	0.16199164	0.041616146	0.03455352	0.044230353	0.049608015	0.23614745	0.079206675
a	0.030019889	0.005690743	0.0021961972	0.054506317	0.012300133	0.040150136	0.35699666	0.33884516	0.051272184	0.017237786	0.064986646	0.025798157
k	1.2336427e-05	0.0002210936	0.00089004164	0.0007051796	0.043192666	0.07352682	0.012023959	0.03777547	0.1809827	0.13791968	0.137582	0.37516797
a	0.0027885844	8.533418e-05	6.307846e-05	0.002024077	0.003106423	0.0071591544	0.047859717	0.1325617	0.21489982	0.26445282	0.3246212	0.00037813603
n	8.881304e-06	8.989736e-05	0.0001811856	0.00019388122	0.04782021	0.029980911	0.01832387	0.08662731	0.13409731	0.24447	0.3468167	0.09138993
a	0.009510338	0.0005356935	0.00026802038	0.003849886	0.002032723	0.0025688335	0.01854794	0.061575912	0.20602965	0.44508138	0.24985191	0.00014766863
f	2.0314279e-05	9.5004354e-05	0.00028984944	0.00028308353	0.04877906	0.03276883	0.009353529	0.029438153	0.09768059	0.2535377	0.35274965	0.17500418
à	0.003160281	8.872047e-05	7.8718556e-05	0.0012916221	0.0008905417	0.0011857442	0.01644268	0.06982926	0.1464925	0.41434878	0.34586012	0.00033102708
n	4.739619e-05	0.007092246	0.017999053	0.0021784375	0.22689928	0.10747436	0.028855233	0.04977969	0.02606057	0.039369546	0.40350115	0.09074307
e	0.059249215	0.01043676	0.0047978135	0.076635435	0.016955137	0.03246312	0.0537881	0.12280247	0.057477508	0.08168477	0.35816613	0.12554349
</S>	5.379782e-05	8.710565e-05	0.00049599673	0.0016099755	0.010898034	0.013430031	0.0035134908	0.007335035	0.01860623	0.047092285	0.14316715	0.75371087
