 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.7759634	0.21953028	0.001097876	0.0023173422	0.00014988614	0.00064484077	0.00022449261	7.046761e-05	1.3535647e-06
ù	0.91877383	0.060543496	0.01095989	0.006431004	0.0015770753	9.601423e-05	0.0008705485	0.0007360989	1.2018083e-05
o	0.97629493	0.0068175797	0.0004014281	0.0023849502	0.00057680364	0.005110087	0.0009750103	0.000363714	0.0070755384
o	0.5613204	0.32008845	0.023885062	0.044079486	0.005166845	0.023505982	0.007184264	0.0018470865	0.012922438
f	0.04404112	0.8412789	0.00396595	0.01153956	0.0017387099	0.092853755	0.0031927368	0.00026402538	0.0011251055
r	0.031012647	0.41422936	0.4577953	0.061592013	0.013292416	0.000101863334	0.005559381	0.01611318	0.0003038109
a	0.2272535	0.501798	0.20018229	0.050810747	0.008517598	0.00022136602	0.00444489	0.0066612535	0.00011039833
b	0.0005486365	0.7120366	0.25404215	0.011004012	0.006431374	0.0075835376	0.003728505	0.0012231006	0.0034021286
b	0.0022106394	0.27572528	0.6974995	0.017725006	0.0026142464	2.8251756e-05	0.0010411346	0.0031325903	2.3438488e-05
i	0.02158279	0.63600147	0.33159038	0.008936808	0.00084643596	0.00024174701	0.0005132719	0.00028592578	1.1533027e-06
k	0.0026387335	0.4333877	0.52248573	0.021140236	0.008451117	0.004930659	0.0011538629	0.005139038	0.0006728992
è	0.00058850134	0.044863276	0.95005226	0.003830816	0.0003673992	3.8780207e-05	8.483221e-05	0.00016666541	7.4572185e-06
s	0.0019657752	0.4317035	0.19187142	0.3534925	0.0033856274	0.005707999	0.0034134195	0.002526627	0.005933184
s	0.023181053	0.1302682	0.54707366	0.24947353	0.006485468	0.020810734	0.00952189	0.0024639205	0.010721488
a	0.012442142	0.031810507	0.89352924	0.034741376	0.012901888	0.0022994715	0.0052049607	0.004956525	0.0021138906
n	4.3506214e-05	0.0035505272	0.9088626	0.045566376	0.02745797	0.009729159	0.0019254964	0.001577426	0.0012868744
o	0.00089128304	0.0025158827	0.825226	0.14629029	0.019401016	9.5382136e-05	0.0018808764	0.0036878134	1.1430742e-05
m	1.4493128e-05	0.0014137226	0.70418346	0.13612257	0.11337892	0.03552792	0.004209648	0.002710657	0.0024384994
a	0.0014004692	0.0020097583	0.86739826	0.11519287	0.010625994	1.5648608e-05	0.0009404036	0.0023965614	1.998028e-05
s	1.2556414e-05	0.0012076307	0.39511138	0.30681023	0.26706848	0.016482659	0.00513279	0.0058535263	0.0023207448
t	0.023077123	0.0049843374	0.510576	0.3599896	0.0934611	0.0011017125	0.003364999	0.0032008642	0.00024426982
ò	0.022506842	0.009943149	0.3101763	0.51180947	0.13180381	0.0018520624	0.0067278906	0.0047884155	0.00039200103
r	1.2628957e-05	0.0025508776	0.0012248843	0.98714286	0.0018427514	0.004149537	0.00045549634	0.00028945142	0.0023315086
i	0.0015369913	0.003016797	0.068022795	0.8603437	0.045904882	0.00413449	0.004989417	0.001496982	0.010554066
k	2.1065796e-05	0.00031193008	0.0031101832	0.040509254	0.7044806	0.21791574	0.01851866	0.00755953	0.0075730523
a	0.021413466	0.009376966	0.07542689	0.16045663	0.63445854	0.0011714441	0.03682659	0.0607228	0.00014660819
ì	6.570565e-06	8.590495e-05	0.001514776	0.009194949	0.80654615	0.13459471	0.030097252	0.0143757425	0.0035839826
a	7.2423504e-06	0.00050083315	0.0016168925	0.24821037	0.053266097	0.6531407	0.026597993	0.0027924455	0.013867378
n	2.063834e-06	2.680986e-05	3.1070987e-05	0.003571634	0.13953254	0.7942848	0.058062896	0.0029395882	0.0015485653
e	0.061884247	0.0136774955	0.039350543	0.038567692	0.29962692	0.05397486	0.30169195	0.19016771	0.001058605
e	6.006285e-06	5.9532304e-05	0.000167277	0.00023681117	0.10977557	0.49460128	0.3054086	0.085566804	0.004178065
f	2.9750433e-06	2.0853928e-05	3.279798e-05	0.00019366824	0.04271355	0.64597815	0.27988586	0.028740449	0.002431644
r	0.08167092	0.023371054	0.037344486	0.008424001	0.032315847	0.022029635	0.4776818	0.31579763	0.0013646556
a	0.050142635	0.029075015	0.024753213	0.016385203	0.08764995	0.0106343925	0.5361039	0.24497107	0.00028458564
b	2.38256e-05	9.657128e-05	0.0002199719	9.784475e-05	0.03596442	0.034628063	0.4344403	0.43254814	0.061980844
b	0.0042792484	0.0054185437	0.009119648	0.005822875	0.039932944	0.0025562893	0.46932063	0.4631474	0.00040244064
i	0.00032159677	0.00042424182	0.0043974994	0.031653028	0.01836229	0.004085027	0.25374603	0.68695205	5.8248726e-05
k	7.1611175e-05	0.00018629129	0.00071148656	0.0040782164	0.020936577	0.044061124	0.34938902	0.5323661	0.048199613
a	4.855758e-06	3.168702e-05	0.00031942962	0.0006796819	0.010158034	0.00071632786	0.13021132	0.85783327	4.5418095e-05
t	0.00012867422	5.108286e-05	0.000149124	0.00016622886	0.005629706	0.0014631983	0.10066645	0.85075825	0.04098731
ò	0.00038679168	0.0024241386	0.0038119599	0.0026278691	0.014900136	0.00063175976	0.06262056	0.9055948	0.0070019797
r	7.659395e-05	0.00041119094	0.0046310956	0.025052072	0.0794333	0.25702432	0.16027042	0.33874974	0.13435118
i	0.004093432	0.014665315	0.0041577276	0.005633407	0.01265733	0.03898457	0.18297064	0.28039435	0.4564433
</S>	0.0014945355	0.00075322523	0.00038102767	0.00066655956	0.0064747157	0.052486777	0.07119139	0.49751765	0.36903414
