 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.8709484	0.121002436	0.0064314394	0.00027379126	0.00017904013	6.2644525e-05	7.176767e-05	0.0006747303	8.326354e-05	5.380371e-05	6.377921e-05	4.7722664e-05	2.171738e-05	5.658517e-05	2.8357426e-05	4.8425386e-07
t	0.96461076	0.025664706	0.003974976	0.0005565087	0.00037317412	0.00038516722	0.00012207947	0.0015463176	0.0006417568	0.00042684653	0.0001450717	0.00023234604	0.00080849935	0.00018363039	4.1093845e-05	0.00028714363
t	0.2520414	0.7085495	0.036647316	0.00055131834	0.00064722914	5.15938e-05	0.0001156143	0.0008547605	0.00016783371	8.34369e-05	0.000112119975	8.4122745e-05	1.6045708e-05	4.114511e-05	3.2896067e-05	3.660407e-06
ù	0.81719494	0.17435594	0.0062608602	7.3981115e-05	9.65042e-05	3.03627e-06	3.4291665e-05	0.0018237125	6.7758556e-05	5.486645e-06	1.4174521e-05	1.3925465e-05	1.767446e-05	2.5664787e-05	6.4566843e-06	5.568521e-06
s	0.1110275	0.7743593	0.026603399	0.002250402	0.002331365	0.0011596567	0.0022926542	0.015279874	0.000703974	0.0002891325	0.0042049396	0.0039156745	0.000888806	0.0034783399	0.002184416	0.049030617
t	0.05296322	0.8296717	0.049111176	0.0022269709	0.0066225273	8.260666e-05	0.002593357	0.03220037	0.00063154544	9.9203564e-05	0.013943978	0.0074457647	0.00012454679	0.00066770177	0.0008487949	0.00076661643
o	0.014902899	0.75174344	0.093880996	0.0037129768	0.010842348	7.9272126e-05	0.009821868	0.10756778	0.0024226953	0.00023685322	0.001953603	0.0013815993	5.1445848e-05	0.0006120289	0.00072867476	6.150126e-05
s	0.0014024582	0.44718003	0.5288743	0.010036049	0.007358994	0.00043446728	0.00038109184	0.0027106935	0.000530536	8.7458866e-05	0.00016441195	0.00010090473	0.0001592112	0.00010335251	5.3438627e-05	0.00042263014
p	0.007456966	0.26153585	0.69793725	0.015768433	0.006425316	0.0004216082	0.0013937367	0.005732381	0.0010938626	0.0008103895	0.0005532636	0.00039100822	2.42778e-05	0.00020058393	0.00024648022	8.612929e-06
ì	0.020930996	0.52252644	0.28861386	0.0063971225	0.008471748	0.0003505202	0.015830344	0.12027291	0.0071396376	0.0014516829	0.0016099835	0.0011853784	5.656796e-05	0.0019898661	0.0031514433	2.1511787e-05
