 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.9224718	0.07599398	0.0009552209	0.00047070804	6.721591e-05	1.0834382e-06	1.5991249e-05	1.1749338e-05	1.21406865e-05	6.438431e-08
d	0.7050043	0.26778778	0.01035247	0.0067361784	0.0021681192	0.00077216193	0.0005251773	0.004376229	0.0003220858	0.001955583
r	0.04377166	0.94616735	0.00054094975	0.003260783	0.00064689876	7.0584676e-05	0.0012280233	0.00077819836	0.0034522153	8.3334286e-05
e	0.12783265	0.8666223	0.0012155154	0.0024251193	0.00032737234	0.00010544976	0.00044201044	0.0008742805	0.000119510754	3.5684505e-05
f	0.06864666	0.78597915	0.10064021	0.038045056	0.0019626443	0.0011584191	0.00094959687	0.0015780362	0.00023397694	0.00080618693
f	0.017670894	0.97669333	0.00082360924	0.0031666795	0.00025362964	2.8926446e-05	0.00048231438	0.00023699008	0.00062257337	2.1154161e-05
ò	0.08588633	0.910449	0.00078076986	0.002125105	0.00028026663	3.306683e-05	0.0001821312	0.0001340235	0.00012324248	5.9769686e-06
m	0.49426353	0.16685906	0.10027856	0.040224653	0.016174465	0.036236692	0.024959298	0.019289996	0.004992363	0.09672149
m	0.13687041	0.7851338	0.035591677	0.029259551	0.0015698745	0.0021131367	0.0029909818	0.0016991249	4.3385426e-05	0.0047281147
u	0.269948	0.6181234	0.0127932625	0.05221142	0.00783707	0.0019959041	0.026660461	0.008421973	0.0015035103	0.0005049308
e	0.0011206501	0.02308703	0.44642964	0.51414526	0.010317653	0.0013123336	0.0015030855	0.00058821385	0.00075273856	0.00074340607
m	6.27352e-05	0.00069995754	0.45652983	0.49956045	0.03678783	0.0032985942	0.0010046922	0.0016271747	0.00010655916	0.00032205158
o	0.028144542	0.1857632	0.008708542	0.6119377	0.07430595	0.00034367718	0.019533362	0.0039345464	0.06724459	8.378878e-05
m	0.00020718566	0.0018445101	0.11324093	0.70124483	0.16669276	0.009311768	0.005517498	0.0013053449	0.0003516774	0.00028359733
a	0.048947323	0.43193123	0.00506527	0.32303354	0.10409294	0.0019068759	0.041122053	0.005537402	0.038183194	0.00018016298
i	0.00026822378	0.0017044082	0.03436637	0.48535097	0.35204723	0.06598176	0.055004105	0.002995175	0.001820922	0.00046078023
g	2.0283262e-05	8.876618e-05	0.039924428	0.30749503	0.50855607	0.07826595	0.052623957	0.011604164	0.0010135013	0.0004078224
r	0.013607358	0.14435196	0.0061442233	0.07941088	0.34458315	0.10766139	0.21623203	0.06741905	0.017573245	0.0030167499
a	0.0360352	0.12563565	0.043635957	0.15980028	0.15972394	0.052775446	0.2924629	0.04083311	0.08776414	0.001333429
m	1.6760549e-05	6.436941e-05	0.00982958	0.01955843	0.07981738	0.44490632	0.3961795	0.033815503	0.010516604	0.005295479
m	0.0020393073	0.011914526	0.001718627	0.027110755	0.07520409	0.023455376	0.81299853	0.03040056	0.014973807	0.00018435899
è	0.003968756	0.0061131692	0.015251889	0.053122643	0.09098773	0.003984753	0.6968428	0.043024626	0.08668433	1.9259822e-05
n	5.483616e-06	2.8088632e-05	0.00060712313	0.0013905626	0.0049850773	0.13912803	0.78372633	0.062412884	0.0033068217	0.004409651
a	0.00042887256	0.001637449	0.0024629394	0.004646116	0.013504962	0.1510111	0.2983335	0.50479424	0.0045060287	0.018674761
a	3.1288855e-05	5.902279e-05	0.00091411755	0.00097182434	0.005975688	0.18795	0.14904597	0.59531176	0.04892259	0.01081774
n	1.1919745e-05	2.0442683e-05	0.00013817385	0.000188151	0.0011561374	0.022744853	0.026825044	0.67903817	0.26377437	0.0061027785
g	0.005483266	0.007672146	0.00016413965	0.00056840794	0.0016933151	0.00061804097	0.011023411	0.054356083	0.91747683	0.0009443666
r	0.010740245	0.015036907	0.0018015649	0.0049880752	0.0052033253	0.0005932387	0.009793449	0.035312023	0.916137	0.0003942415
à	0.024790533	0.046592493	0.0017090171	0.0088223405	0.006606393	0.0010760549	0.013394497	0.007784114	0.888934	0.0002905596
m	3.425953e-05	8.603486e-05	0.016416034	0.015105551	0.03582415	0.3221628	0.23512529	0.20278497	0.060682435	0.111778446
m	0.007805287	0.008840186	0.017418068	0.029555447	0.015008413	0.013918259	0.19367202	0.6163848	0.0895156	0.007881964
a	0.004541126	0.0051242304	0.0015039931	0.008907049	0.0043476033	0.0006922707	0.034419	0.012179161	0.9280142	0.0002714022
</S>	0.0002326639	0.00077350764	8.2474675e-05	0.00029901887	0.0010074127	0.07997568	0.09622086	0.037006818	0.5100037	0.2743979
