 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
i	0.9583294	0.03979646	0.001522152	0.0002651177	2.4069854e-05	3.7494443e-05	1.2565714e-05	6.95765e-06	5.66083e-06	6.455543e-08
a	0.6940102	0.24050866	0.04957221	0.0069825435	0.0012909233	0.0018674807	0.0027000115	0.0006428269	0.0002736211	0.002151547
d	0.33739445	0.5535388	0.08795604	0.011135584	0.0011768314	0.0020026586	0.004497188	0.00055386167	0.00024340322	0.001501142
e	0.018122394	0.9276825	0.034937825	0.011351329	0.00091249426	0.0032381723	0.0009925542	0.0007981705	0.0018758466	8.88068e-05
r	0.024287218	0.87840676	0.08949236	0.005443685	0.00046130153	0.00025874053	0.00042801487	7.8855286e-05	6.679138e-05	0.0010762294
f	0.011970223	0.83538544	0.106659636	0.023879213	0.0016294298	0.010168273	0.0025058263	0.002144373	0.005558586	9.9073135e-05
ì	0.09710747	0.86630887	0.020383893	0.007176906	0.0013395987	0.0044102855	0.000861768	0.00087378925	0.0015126477	2.472566e-05
m	0.37147853	0.3865101	0.12306733	0.051206626	0.0075169043	0.0055638715	0.013782719	0.003040159	0.004470285	0.033363465
m	0.078827985	0.7814703	0.103905	0.018326037	0.00084988814	0.002617967	0.011309925	0.00012302732	0.00048479278	0.0020851542
u	0.059897758	0.69126344	0.13354582	0.038717736	0.0065379003	0.034620173	0.023396458	0.0021102438	0.009733522	0.0001769855
f	0.00060908933	0.029479632	0.784124	0.16849187	0.011665254	0.0019177101	0.0016546758	0.0004758286	0.00058585603	0.0009959923
è	0.0058972985	0.028544258	0.13766457	0.44179046	0.06565051	0.15910996	0.025810668	0.041286968	0.09418955	5.5738412e-05
t	0.005047394	0.020165877	0.27185538	0.6752888	0.020069322	0.0019007217	0.0021152068	0.0005114789	0.0007039428	0.0023418094
i	0.00979678	0.047873925	0.15988746	0.6236424	0.083932534	0.03268628	0.020950982	0.003147626	0.0033721423	0.014709863
p	9.1842194e-05	0.0006327926	0.066311546	0.603961	0.31060737	0.009751917	0.0040889294	0.000858019	0.00078695855	0.0029096496
ò	0.008508559	0.018750733	0.0245225	0.5312844	0.24143983	0.12715828	0.008346583	0.010627831	0.029250447	0.00011081209
r	0.0007235823	0.002089227	0.058276262	0.5627344	0.32426685	0.026488515	0.013355387	0.0015822324	0.0023479008	0.008135626
k	0.0044967537	0.009678433	0.012946518	0.3021328	0.46694535	0.14927061	0.03657406	0.00347891	0.004530544	0.009946008
e	0.035596028	0.05259683	0.050711375	0.2775908	0.25005162	0.25236103	0.035581365	0.013179012	0.028693462	0.0036385104
t	1.7957354e-05	0.000103553684	0.0010340655	0.0056014163	0.78924936	0.1853714	0.0072392127	0.005471842	0.004026294	0.0018848964
e	0.0039129322	0.005731559	0.0044627124	0.048555255	0.26914537	0.63508373	0.0104503995	0.007138008	0.01548445	3.5516245e-05
e	1.1678098e-05	4.7628582e-05	0.0008323872	0.0036718957	0.4971229	0.45677814	0.030950528	0.0065047806	0.003077148	0.001002926
n	1.3992459e-05	6.398805e-05	0.0007348611	0.0032550201	0.43485266	0.43581	0.11689621	0.0054447474	0.0017978929	0.0011305835
a	0.0043003317	0.005123571	0.0016229878	0.007923549	0.04228273	0.8893482	0.026700668	0.0074794474	0.015129	8.9540146e-05
s	1.4208052e-05	5.160655e-05	0.00041088214	0.00070272706	0.08971903	0.6348586	0.23521851	0.028321117	0.008887663	0.0018156283
t	0.006858763	0.013462517	0.0021930852	0.004681737	0.013408933	0.85775685	0.056239203	0.016091669	0.029135471	0.00017179505
u	0.0037741107	0.009528647	0.008012073	0.01551554	0.01262526	0.84288895	0.066626355	0.012209742	0.028769769	4.956619e-05
d	7.904679e-06	3.1202726e-05	0.00019310674	0.00024816545	0.04419731	0.66379887	0.19611998	0.068452954	0.021615261	0.005335302
