 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.833888	0.1611898	0.0042714854	0.00048782985	9.213535e-05	2.5957625e-05	2.3104303e-05	1.9423444e-05	2.3204257e-06
a	0.9465073	0.035775527	0.013698691	0.0038089042	0.000120892364	5.6514316e-05	1.1873711e-05	2.0243333e-05	9.7519404e-08
n	0.8960086	0.076343864	0.019599888	0.00057929574	0.00046704934	0.00016076556	0.00026494235	0.0012649713	0.005310645
o	0.2165454	0.6760803	0.0801341	0.021165857	0.0023678504	0.0009782205	0.000728191	0.0019956268	4.473638e-06
n	0.57922846	0.32358435	0.087014504	0.002316675	0.0007052716	0.00024741795	0.00030332687	0.0010001066	0.0055999416
ì	0.071631536	0.67497957	0.20702896	0.036122415	0.0028972952	0.002051549	0.0016779918	0.003594076	1.6583319e-05
s	0.021912895	0.70845705	0.24934845	0.003975168	0.0012267391	0.00090298627	0.0008353496	0.0018621536	0.011479253
o	0.026597098	0.61745584	0.30563658	0.030278081	0.0051536416	0.0065800264	0.00093669107	0.001364604	0.0059974534
n	0.03300317	0.53466874	0.39624208	0.022523701	0.0031083468	0.0007924096	0.00058943516	0.0011315088	0.007940686
t	0.041094672	0.34605464	0.5236159	0.06271354	0.009085617	0.004162786	0.0031048814	0.0101280855	3.9970255e-05
a	0.35073733	0.23490779	0.26902586	0.09897285	0.013191976	0.007446738	0.0057416866	0.019883474	9.23254e-05
t	0.036054764	0.20426346	0.6204521	0.102300964	0.024806347	0.0033962484	0.0016635755	0.0034988208	0.003563726
e	0.019717552	0.06977052	0.84096456	0.06430946	0.0016212635	0.0011964805	0.00065681746	0.0017398746	2.3422148e-05
s	0.016077084	0.062223285	0.7063785	0.18235359	0.020175539	0.0023505215	0.001332086	0.004616296	0.004493073
m	0.026186377	0.018752525	0.7556536	0.18603832	0.0037342478	0.00234946	0.001724713	0.005384316	0.00017649526
à	0.09015013	0.052338358	0.75571674	0.09981908	0.000825535	0.0006112412	0.0002911571	0.000246084	1.6549574e-06
n	0.0018674186	0.032238115	0.6803776	0.2702913	0.0027812663	0.009735782	0.00056198746	0.00058226584	0.0015643333
t	0.008304995	0.01840416	0.5946006	0.3574454	0.0037939616	0.010084509	0.00027429374	0.0005650803	0.00652701
e	0.056498643	0.06697712	0.13007452	0.43312588	0.052748375	0.051741846	0.013022166	0.17465588	0.021155614
ì	0.00029805637	0.00037231686	0.0026388988	0.66951406	0.2698521	0.026460495	0.008332852	0.019467467	0.0030637037
t	4.524482e-05	0.0009267186	0.012374692	0.9339554	0.02572446	0.015753908	0.0011602889	0.0026000133	0.0074592754
s	0.0060812207	0.0033726292	0.0064297966	0.72454417	0.06261501	0.16296485	0.0065315245	0.015753146	0.01170757
e	0.0067857425	0.019865343	0.033307746	0.20614684	0.06789429	0.24316595	0.035512798	0.38556257	0.0017586388
r	3.6277448e-05	4.4598495e-05	7.14328e-05	0.026999278	0.7896491	0.114864066	0.03243824	0.032510728	0.0033862323
e	0.007122863	0.010297862	0.015898084	0.06792371	0.24951032	0.483119	0.10233635	0.063659266	0.00013261031
k	1.3440136e-05	1.7783106e-05	1.7970984e-05	0.006246118	0.6825562	0.18878298	0.06623305	0.052097935	0.00403452
a	0.0040951595	0.007820293	0.010993791	0.03513708	0.3137366	0.4761672	0.10296561	0.04896282	0.000121395286
n	6.8518366e-06	1.5711255e-05	1.47631035e-05	0.004266838	0.5697335	0.22512616	0.1162728	0.08221084	0.0023525276
a	0.0053780284	0.014717912	0.022070657	0.017766688	0.13471563	0.53234947	0.20375994	0.069034345	0.00020730379
v	6.9117946e-06	1.3944683e-05	9.230534e-06	0.00067638315	0.20757754	0.18769492	0.3472863	0.25143918	0.005295554
r	0.0017304876	0.0058291336	0.005488941	0.004487952	0.112330295	0.5029678	0.29683113	0.070014305	0.00031996425
è	0.002726166	0.005197402	0.0050603277	0.013034755	0.050931267	0.3250461	0.42948085	0.16835979	0.00016331775
t	3.7045495e-05	6.532147e-05	0.00022463477	0.0377205	0.058743045	0.7583287	0.051735643	0.050548997	0.042596117
s	0.0074024373	0.005253371	0.0036306987	0.004142463	0.03858375	0.72773534	0.10726688	0.042245932	0.063739136
i	0.031015696	0.030539036	0.02126512	0.011045937	0.033841625	0.25039798	0.09239226	0.51750684	0.011995502
</S>	1.2061905e-05	4.0423038e-05	5.2966054e-05	0.00022950339	0.008502599	0.0036808476	0.18871984	0.7331307	0.06563113
