 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.9232871	0.07567708	0.00038680722	0.00017669343	0.0002905624	0.00015061362	1.7104681e-05	1.3929356e-05	1.150462e-07
d	0.921313	0.0670725	0.0018693293	0.00288174	0.004492733	0.0015378003	0.00048013104	0.00033140657	2.126881e-05
ì	0.81642556	0.1643614	0.0036636388	0.0022752217	0.00891938	0.0035336446	0.0004039553	0.00035795182	5.9170634e-05
s	0.041388925	0.7789243	0.028730217	0.017842077	0.04256386	0.02694537	0.004931669	0.0031123098	0.055561222
o	0.054217048	0.74473447	0.1603669	0.025339438	0.0075973235	0.003404525	0.0022970904	0.000508272	0.001534932
n	0.12219603	0.77526295	0.037197914	0.02328618	0.02288416	0.010035269	0.00056925503	0.00046715536	0.008101157
t	0.119494565	0.8186666	0.034198433	0.0049391054	0.010662903	0.0021419812	0.003501869	0.0063676815	2.6967291e-05
a	0.25016272	0.5350396	0.010689363	0.0058027892	0.16737154	0.012722522	0.01019813	0.007978036	3.5307236e-05
t	0.054334287	0.54965824	0.28215182	0.066836394	0.027813716	0.014137469	0.0006491784	0.0006236928	0.0037951763
i	0.12653202	0.7217671	0.07407033	0.010380302	0.046037473	0.003080826	0.008255938	0.009808209	6.78157e-05
k	0.010125988	0.06779543	0.7580121	0.120545894	0.02520756	0.015188917	0.000454365	0.00033571702	0.0023340154
i	0.092489064	0.29757452	0.4791024	0.039031122	0.0574414	0.0034511446	0.013871936	0.016603848	0.0004344961
a	0.0015286691	0.0028048344	0.81327933	0.15832148	0.016337948	0.0056445366	0.00039811336	0.00040285342	0.0012822242
t	0.00026269356	0.0009414526	0.7210102	0.23890403	0.019372322	0.015234221	0.0010692124	0.00055330736	0.0026524153
è	0.13953803	0.069069885	0.40474364	0.23744008	0.1257636	0.0063749054	0.0067050345	0.009419091	0.00094572053
r	0.00017501393	0.0027747732	0.3060716	0.51810485	0.1278568	0.028241767	0.0013469178	0.000258652	0.015169663
a	0.001132652	0.0033310375	0.5963403	0.36851576	0.013940119	0.0065699415	0.0039684763	0.00037574855	0.005825966
t	3.91003e-05	9.492855e-05	0.056274515	0.86581445	0.027547216	0.029460816	0.0045717596	0.0029648305	0.013232427
i	0.0073192394	0.006405494	0.0055259056	0.15305412	0.7816587	0.012861478	0.015924089	0.01708676	0.00016415915
n	3.7048812e-05	3.861081e-05	0.012360245	0.6427718	0.2742061	0.06338462	0.0029756078	0.00238722	0.0018387289
ì	0.017206986	0.0076225447	0.0018733566	0.06992776	0.7460647	0.06991509	0.041499954	0.04564612	0.00024341505
c	3.0588202e-05	0.00018169366	0.042256933	0.09107599	0.71510845	0.13600929	0.0028275868	0.00030545497	0.01220405
h	0.002266327	0.001715294	0.057205353	0.5459398	0.3413691	0.043916196	0.006868148	0.00040285164	0.0003169633
a	0.0027115403	0.006217219	0.0023040904	0.005143085	0.8333169	0.10007258	0.035383	0.0145315025	0.0003201049
p	4.9168802e-06	5.0362396e-05	0.009473862	0.019236859	0.2087577	0.69219124	0.045854524	0.00840981	0.01602072
à	0.00034801505	0.012895791	0.00037664585	0.0012071417	0.18495205	0.22251552	0.3750378	0.20261389	5.312087e-05
r	3.1161973e-05	4.622443e-05	0.08826454	0.073623806	0.07433342	0.58151925	0.13701718	0.0072976076	0.037866797
o	0.009711464	0.014502629	0.018776784	0.028931383	0.049570683	0.29218897	0.38115096	0.024666674	0.18050043
n	1.5329028e-05	0.000109756846	0.007614092	0.008579004	0.0022033858	0.066982195	0.46532694	0.24771905	0.20145026
t	0.0015258609	0.010837515	0.00031794622	0.00069351785	0.007929954	0.02468785	0.5238866	0.4298677	0.00025298045
a	0.007963452	0.025848847	0.0036002868	0.005586341	0.0911015	0.032807145	0.5534037	0.2793569	0.00033183323
s	6.998542e-06	2.7610775e-05	0.0006261577	0.00051967707	7.3856805e-05	0.0016376117	0.17544773	0.7618428	0.059817545
t	0.00091136975	0.0056885374	0.00019394154	0.00040691436	0.0050588725	0.017417867	0.57690066	0.39329505	0.00012678972
i	0.00236733	0.011160651	0.0015916497	0.0025454557	0.059157863	0.018228082	0.5475575	0.35726944	0.00012212235
n	4.7303133e-06	2.3687504e-05	0.00036162406	0.00029685453	5.8499296e-05	0.0009768315	0.12893532	0.8338623	0.035480212
a	0.00039371607	0.0033080583	0.000113695794	0.000301853	0.0042055817	0.004696984	0.47680172	0.5099963	0.00018205498
g	2.678123e-06	1.4296235e-05	0.0001356961	0.00015428748	4.8266917e-05	0.00080995046	0.097636186	0.8747065	0.026492003
l	8.978093e-05	0.0016266912	0.0002151503	0.000520259	0.0053476756	0.0026591762	0.2844838	0.70450586	0.00055170106
i	0.0014215331	0.0052636797	0.004460237	0.0031563996	0.03397666	0.007232488	0.21499686	0.728765	0.0007271471
s	7.954204e-06	5.8892394e-05	0.0006293539	0.00037307743	9.002123e-05	0.0008643262	0.09336143	0.8740198	0.030595064
ì	2.6540543e-05	0.00020176056	0.00034462448	0.0005904357	0.005001083	0.0029570758	0.3158927	0.6742946	0.00069118914
a	5.6042194e-05	6.0831542e-05	0.017646817	0.04648271	0.0045678387	0.11565284	0.35288283	0.18033932	0.28231078
</S>	1.1230934e-05	5.4541495e-05	0.0006569415	0.00062137673	0.00011446151	0.0016168552	0.3272607	0.41483966	0.25482425
