 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.88062656	0.11720486	0.0008901937	0.00073515443	0.00025306822	8.804165e-05	4.8035978e-05	3.069559e-05	2.7675384e-05	6.745857e-05	2.784333e-05	5.277752e-07
ì	0.87247837	0.11700392	0.0016738839	0.0043558003	0.0031096211	0.0007641063	0.00014957158	6.637493e-06	2.2139035e-05	0.00041307727	2.2721633e-05	2.3429662e-07
o	0.44761255	0.5507554	0.00092922506	0.00015736147	0.00010414973	3.9830604e-05	5.7679263e-05	8.497507e-06	2.3301527e-05	0.00021418167	1.7004604e-05	8.079852e-05
ì	0.12779765	0.83668286	0.026501307	0.0046352586	0.0018782666	0.0004106253	0.00016666803	0.00028823823	0.00023190022	0.0011347112	5.594805e-05	0.00021653276
s	0.012321707	0.9633323	0.014345678	0.00319269	0.00062595826	0.00038893326	0.00015604247	0.00043665868	0.00043937456	0.0015340542	0.00013406736	0.003092502
s	0.07040288	0.71342874	0.1312596	0.040959056	0.012959431	0.0052361884	0.003957763	0.005422642	0.005290423	0.003712107	0.0021013948	0.0052697677
e	0.09389405	0.60927045	0.17320907	0.04397822	0.036884636	0.012803068	0.0092928605	0.00015840179	0.0015164118	0.016313834	0.002573157	0.000105840736
r	0.00034114678	0.012967973	0.85987884	0.09181264	0.030123089	0.0022493273	0.0010656045	0.0006043941	0.0001908332	0.00051984505	8.486816e-05	0.00016140465
e	0.07347753	0.09356639	0.5189967	0.18013838	0.07986307	0.025361232	0.012969665	0.00026563718	0.0008943992	0.0074066776	0.006920645	0.00013967413
k	0.00015636493	0.0027041836	0.7251466	0.21999122	0.046196207	0.0030082355	0.00073246146	0.0009676627	0.00022417968	0.00052173965	8.377446e-05	0.0002673343
a	0.02774388	0.037849665	0.7223068	0.14927493	0.047966804	0.006841703	0.004020093	0.000109370965	0.00038540608	0.0021196972	0.001322104	5.964218e-05
s	7.0265945e-05	0.00064226676	0.4198137	0.49175462	0.080919474	0.0042626886	0.0008101603	0.00090950966	0.00017795766	0.0003570949	8.727758e-05	0.00019512046
ì	0.015964555	0.023836577	0.27794144	0.5314411	0.12476366	0.016022637	0.004029806	0.0005817146	0.0011416171	0.0014572653	0.0025602842	0.00025937406
m	0.001926127	0.03370449	0.049886975	0.771211	0.09924789	0.015463655	0.001750078	0.0015073442	0.0021946041	0.012439766	0.00031719252	0.010350834
b	0.007773954	0.019303992	0.35518312	0.5519414	0.043507222	0.0070352787	0.0011170834	0.0005739514	0.0011731186	0.010618634	6.124315e-05	0.0017110432
e	0.006461081	0.02070081	0.22693099	0.6213241	0.07654777	0.014033055	0.0067301393	5.58702e-05	0.0007317402	0.026003487	0.00039739013	8.36114e-05
r	1.2376773e-05	6.128944e-05	0.021559175	0.5804478	0.33592072	0.045369934	0.014233629	0.00086858415	0.00029830955	0.00091834605	0.00021207923	9.779967e-05
i	0.005577561	0.011530213	0.017616788	0.08284448	0.5124906	0.31829336	0.033546723	0.0001873465	0.0012287509	0.011245021	0.00540603	3.3172448e-05
k	4.0032e-06	9.057022e-06	0.0044463254	0.14398932	0.6826909	0.14304467	0.017962493	0.0059236865	0.00074503134	0.000470088	0.00045428725	0.00026018685
à	0.0033630517	0.0031952586	0.013354308	0.06918659	0.6546648	0.22246802	0.029516317	0.00016165541	0.00062069634	0.001686092	0.0017573846	2.5670091e-05
n	3.567091e-05	0.00033279366	0.008598682	0.13590083	0.35262764	0.4343736	0.04045774	0.0045582885	0.0057723643	0.01294944	0.00031419436	0.004078803
n	0.0010443055	0.0032862558	0.013673101	0.07507042	0.5257437	0.28351256	0.044358764	0.0099454755	0.01608762	0.008546539	0.0010510272	0.017680136
i	0.0074101863	0.037272256	0.062466625	0.06666027	0.35496327	0.3242567	0.07188768	0.0037479687	0.014932146	0.03142775	0.015172862	0.009802299
s	5.811541e-06	1.4290127e-05	0.0012453164	0.010507643	0.19185469	0.38341293	0.29654485	0.09560829	0.013301616	0.0017143133	0.004764952	0.0010252929
s	0.0017013422	0.0016509832	0.004808048	0.005907562	0.13895582	0.562601	0.26795012	0.0010751168	0.0047260635	0.006844845	0.0037624093	1.6659691e-05
ì	0.0020874585	0.0060614566	0.0060206675	0.0055360883	0.0815384	0.5649134	0.24429104	0.00050114485	0.010948823	0.067832515	0.010251946	1.7120063e-05
c	1.0418348e-05	6.0860315e-05	0.005177201	0.03993455	0.06495564	0.3771566	0.29626757	0.03038119	0.06637153	0.10543214	0.0009002986	0.013352047
h	0.0014263382	0.0011577267	0.028309492	0.031650327	0.46424952	0.34044865	0.09863161	0.008311553	0.013706271	0.010987512	0.0005586121	0.000562431
r	0.0033751263	0.004378817	0.046217542	0.042198475	0.22794938	0.2777822	0.34594598	0.0004423119	0.005643377	0.041483495	0.004386623	0.00019665789
a	0.00070856593	0.0056451815	0.0021769968	0.006109715	0.025431862	0.1670582	0.6915395	0.00029271698	0.01928055	0.07087539	0.010843345	3.800191e-05
c	2.0531716e-06	4.9077853e-06	0.000117249	0.0003101693	0.0016347292	0.008617799	0.18379213	0.58568656	0.18600294	0.010671318	0.016527453	0.0066327713
e	0.00046993518	0.0018268222	0.0010453038	0.00093838316	0.007990524	0.0953387	0.8141514	0.0016560138	0.039967563	0.029014776	0.0075759185	2.4717703e-05
e	5.179434e-07	2.4709225e-06	0.00013165693	0.0010303326	0.004997072	0.03681475	0.5050304	0.16041087	0.18369934	0.08689134	0.01946255	0.0015287794
