 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.9716475	0.013547425	0.001932194	0.0033765715	0.0010682523	0.00031070426	0.0008729287	0.00062296225	0.0006675052	0.003007312	0.0022147095	0.00045110474	0.00027125652	9.464559e-06
p	0.9317904	0.026690016	0.0004777413	0.0049876305	0.0009004668	0.00021942279	0.0019124758	0.0004188137	0.00038744797	0.015123485	0.016422085	0.00035535832	0.00015503963	0.00015970519
e	0.84579635	0.0009390766	0.0012582518	0.021262769	0.002671784	0.0005026529	0.00823272	0.0016865522	0.0012565203	0.04674048	0.05886873	0.0050053024	0.0055010826	0.00027783576
t	0.85787463	0.03198769	0.011183508	0.019238107	0.019542955	0.0048289765	0.006609171	0.007865632	0.0053056222	0.0128944935	0.016689451	0.0026539294	0.0011558466	0.0021699385
ì	0.91037196	0.0029378268	0.0027235884	0.019710576	0.00093076564	0.00027459825	0.0043582963	0.0005928223	0.0006168429	0.023806738	0.02897383	0.002009066	0.0025256113	0.000167379
a	0.1382504	0.18495974	0.032309353	0.15188333	0.014446494	0.010805966	0.03660369	0.009011056	0.009401923	0.118365034	0.26574326	0.006957802	0.0021443942	0.019117584
e	0.05070799	0.072300136	0.20109034	0.18985878	0.12915188	0.067702785	0.054052938	0.080616064	0.06029863	0.034400467	0.022512857	0.0072990465	0.0053755087	0.024632629
s	0.004871439	0.15381199	0.47090888	0.22010098	0.03908179	0.016830646	0.027756292	0.017835423	0.015785336	0.0144032845	0.009491226	0.0028117027	0.0017943913	0.004516543
ò	0.10377282	0.0072121276	0.07278374	0.4718125	0.008244785	0.0012908307	0.026877848	0.002853661	0.0019363402	0.13150755	0.15055288	0.0073064244	0.013132626	0.00071583537
z	0.00047332508	0.0077856397	0.017674128	0.933693	0.0024130647	0.0015417287	0.013869322	0.0007440681	0.0011051378	0.006826446	0.011916898	0.00054188713	0.00014950879	0.0012658957
u	0.0010022041	0.00032647423	0.0128133325	0.94084597	0.0009908904	0.0007888582	0.036091633	0.0004266872	0.00065368274	0.0029048508	0.0016052332	9.913525e-05	8.471679e-05	0.0013664204
n	3.3246335e-05	0.044421174	0.5127507	0.04103615	0.25283173	0.06714872	0.017389245	0.024468485	0.015709244	0.0049321093	0.0032656975	0.0016703827	0.0016544802	0.012688631
e	0.013474801	0.0018308164	0.03103906	0.4106648	0.07687122	0.003189023	0.12207678	0.004104694	0.0027014755	0.14576301	0.15345569	0.012880867	0.02170677	0.00024096985
f	3.292681e-05	0.014667079	0.09524988	0.1106679	0.5216558	0.10789849	0.10294567	0.018702835	0.010773618	0.0074348277	0.0052940343	0.0011140793	0.0011987251	0.0023641197
à	0.027102288	0.001257237	0.0023888994	0.07699121	0.030105826	0.002978735	0.12785383	0.0051773144	0.004381832	0.28780395	0.3591211	0.032532733	0.041978523	0.0003265953
i	6.031913e-05	0.0043384256	0.011046966	0.59109265	0.037437774	0.048362836	0.28264648	0.0057433113	0.006319414	0.00400687	0.0042231097	0.0006370921	0.00049126055	0.0035935375
e	1.6402353e-05	0.0063883443	0.018003747	0.017354554	0.21652658	0.47416145	0.12914692	0.052771267	0.040718883	0.0052722725	0.002918812	0.00120452	0.0015386508	0.033977654
s	9.9306935e-06	0.0044543818	0.0072863963	0.0028553293	0.16781823	0.47941604	0.17551075	0.082687475	0.05601075	0.0070601436	0.00320298	0.001426952	0.0015492439	0.010711341
ò	0.0075942175	0.0004965188	0.00024720535	0.0040233852	0.007997802	0.0064654322	0.6301889	0.01187022	0.0066414163	0.17388783	0.13408618	0.008874306	0.0074977437	0.00012891702
z	2.4664178e-06	0.0011151544	0.0014138554	0.022476435	0.0046636146	0.02021437	0.91438854	0.011952638	0.014563244	0.0043243663	0.0032613322	0.00046346025	0.00014052556	0.0010198727
u	0.0012503179	0.00024356952	0.0005057473	0.01592967	0.004460564	0.010886114	0.93658113	0.004580994	0.006582341	0.012204642	0.0050862012	0.00055821287	0.0003520368	0.0007784218
n	2.2298134e-06	0.00010856833	0.00030260463	0.00023248568	0.024148097	0.41101494	0.024983378	0.30258864	0.213211	0.0034595649	0.0014346207	0.00237846	0.0021140957	0.0140212905
f	0.0040505626	0.00019090807	0.00014107642	0.0013103569	0.009328292	0.006731166	0.30731037	0.06413367	0.051390126	0.29417595	0.18785936	0.043839924	0.02941915	0.0001191284
