 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.72490233	0.24556209	0.027322091	0.0011685168	0.00026999065	0.00023081724	0.00010774386	0.00016375215	0.0001952484	4.3660555e-05	1.4855364e-05	1.8682125e-05	2.1561887e-07
n	0.88338953	0.09957381	0.012715199	0.00027850244	0.0002643183	0.0008218793	0.00024716175	0.0010086802	0.0005966102	0.00014452625	8.667345e-05	0.000120687226	0.0007522902
ì	0.01710356	0.5571454	0.39695454	0.0240697	0.00050138537	0.00018399171	0.0020282846	0.00022366595	0.0007537676	0.00085187564	8.823288e-05	8.768437e-05	7.900487e-06
c	0.0094004525	0.35245484	0.480871	0.02112408	0.005055393	0.013225432	0.0019698765	0.008434877	0.042490274	0.0062672165	0.0031620099	0.0037458395	0.05179865
h	0.107030064	0.5192076	0.35531938	0.011634474	0.00063455314	0.000997381	0.00013247231	0.00034602958	0.0021970589	0.00011636858	7.583276e-05	9.972773e-05	0.002209028
e	0.13265349	0.22279099	0.5455463	0.053359855	0.003367624	0.003890796	0.0038337656	0.0033651886	0.02251398	0.0059410925	0.00136364	0.0008434176	0.00052988547
n	0.0029033853	0.32589906	0.30911478	0.3419866	0.005514572	0.004234674	0.0021130778	0.0011521389	0.005577485	0.0008213096	0.00019609208	8.8380315e-05	0.0003984367
d	0.0031100134	0.024330974	0.68379563	0.27671826	0.0048493594	0.00059613306	0.0033535988	0.00034313806	0.0011294056	0.001481224	8.6034735e-05	0.0002020734	4.1407366e-06
i	0.034987833	0.04331601	0.54407007	0.35953772	0.0035121136	0.00096349366	0.0033213866	0.0009614137	0.0045129047	0.0037564524	0.0003437897	0.0006906903	2.610947e-05
s	0.009039857	0.01768408	0.05456054	0.5748599	0.28077874	0.03349657	0.021762414	0.004303457	0.001790538	0.001033547	0.00022528511	6.251224e-05	0.00040260772
ò	0.009360953	0.011856715	0.5360007	0.42376247	0.013677224	0.0007952887	0.003100315	0.00017273592	0.0005134129	0.0005747792	5.3897882e-05	0.00011667673	1.4802169e-05
n	0.007931095	0.012014335	0.10649771	0.41886467	0.29066652	0.06730306	0.0032648803	0.0057841726	0.054345053	0.0025645152	0.0014236101	0.0013477962	0.027992643
t	0.020123439	0.008649323	0.105117895	0.6763006	0.11256798	0.04629828	0.0062482413	0.0073016747	0.00393379	0.0018094245	0.0025560486	0.0020721387	0.0070210746
a	0.006244363	0.012893439	0.03669064	0.84406096	0.036378108	0.007461567	0.022122951	0.002644524	0.016520789	0.009418075	0.0015554139	0.0033341115	0.0006750787
o	7.245337e-05	0.00015709967	8.545711e-05	0.015710574	0.5817053	0.29998073	0.09095185	0.007940617	0.001583513	0.0011595956	0.00033415307	7.0899965e-05	0.00024777337
a	3.3522723e-05	6.643155e-05	6.0261835e-05	0.0042209798	0.5474296	0.34008384	0.087143235	0.017224511	0.0024811719	0.00084546726	0.00017725422	5.614048e-05	0.00017758146
t	1.494964e-05	3.5517667e-05	1.802514e-05	0.0016535431	0.33755144	0.50541294	0.11432255	0.03468685	0.0045262123	0.0011130119	0.00031511253	9.6200165e-05	0.00025361133
r	0.0026372194	0.005905134	0.037655875	0.0832437	0.06053042	0.10878459	0.6376545	0.015486782	0.03442282	0.011014077	0.0008245839	0.0015898729	0.00025047048
e	0.0032005482	0.01883709	0.08188532	0.13454361	0.02848048	0.049017023	0.36774483	0.023690587	0.21197104	0.07049652	0.002746195	0.0071979994	0.00018876743
f	8.244148e-06	1.5737616e-05	3.844972e-06	0.00014882005	0.036579493	0.38392404	0.5170827	0.056982823	0.0028166848	0.0014300172	0.0005445574	0.00015643072	0.00030665903
f	0.0005380888	0.006320069	0.011258567	0.023976075	0.008302196	0.05168146	0.8187159	0.035096448	0.030828875	0.010678933	0.0010772285	0.0013351575	0.00019098227
ò	0.0010760432	0.00773958	0.009625341	0.052149557	0.027573474	0.0368005	0.7159328	0.019671382	0.10469979	0.021361677	0.0010628662	0.0022247112	8.232527e-05
m	0.0048553096	0.0018648381	0.0010526422	0.011843994	0.055482205	0.16655876	0.074103385	0.041082546	0.5882315	0.01744113	0.008957252	0.0031061894	0.025420235
m	0.012398985	0.007256926	0.005762683	0.02636094	0.030052228	0.33715627	0.39434668	0.10849861	0.0715071	0.004457743	0.0005726686	0.00017649119	0.0014526363
u	0.005868648	0.0048663896	0.0013256823	0.03996613	0.030258575	0.03230322	0.7545206	0.017581122	0.09973848	0.009995878	0.00095655746	0.0022110196	0.0004077079
o	2.0273656e-06	3.6704514e-06	1.3588082e-06	7.992479e-05	0.0036363439	0.16756216	0.2526754	0.34393197	0.167322	0.04430641	0.014974692	0.0031149753	0.0023890862
n	2.1018957e-06	6.237352e-06	2.3954344e-06	1.3295999e-05	0.002132567	0.07481391	0.1774193	0.63880175	0.032209605	0.058430452	0.012666695	0.0017077173	0.001793894
ì	0.00027194706	0.0017787596	0.0034127815	0.0024891791	0.00094167347	0.004637617	0.09991889	0.113085024	0.37852538	0.38154805	0.007790924	0.005554176	4.5564437e-05
c	0.00012147134	4.8159567e-05	3.475088e-05	0.00046083494	0.015526491	0.043931957	0.013945967	0.06219493	0.7074997	0.11799975	0.01850968	0.0025623108	0.01716399
h	0.006277799	0.0024436577	0.00073913817	0.004431151	0.010995103	0.037372097	0.25105342	0.45885885	0.18024401	0.041810285	0.0047885035	0.0008600662	0.0001259333
a	0.0030944354	0.004412313	0.0012849977	0.011683173	0.007819964	0.0067748697	0.19047673	0.02286836	0.5725946	0.1583955	0.007651129	0.012794266	0.0001496977
p	7.2508556e-06	3.5605701e-06	8.220861e-07	1.9732212e-05	0.0013738348	0.030256812	0.01714559	0.051054694	0.21442273	0.35698137	0.28256547	0.030091304	0.016076751
à	7.2715625e-06	0.00027184133	0.00063183304	0.0013334423	0.00029282985	0.0014505428	0.009419372	0.007417362	0.15783398	0.5962139	0.13540769	0.08968408	3.586812e-05
r	0.00024760418	5.9996746e-05	2.152043e-05	0.00044833848	0.024986088	0.12628934	0.03221748	0.05573838	0.20930712	0.2740726	0.20576893	0.031065527	0.03977705
o	0.06494795	0.028072102	0.008769516	0.011647718	0.015551218	0.016272726	0.09098319	0.04424502	0.09165997	0.27884325	0.13708186	0.098383695	0.11354172
n	6.1300666e-06	7.2478724e-06	3.992762e-06	1.8965022e-05	0.00070513785	0.0064709065	0.003215695	0.012086478	0.0020295375	0.14990112	0.59830385	0.15864787	0.06860307
t	0.00042879191	0.008136727	0.01511535	0.01400506	0.0028336942	0.0016570556	0.008096036	0.0038555264	0.024318738	0.3196438	0.24361275	0.3574676	0.0008289027
a	0.00022235748	0.0032489751	0.0079918485	0.009676798	0.006604739	0.0025423428	0.015894629	0.0073144203	0.09504762	0.45867208	0.22723159	0.16534965	0.000203004
m	4.1396443e-06	1.3798051e-05	6.4365104e-06	3.0733503e-05	0.0007519115	0.0057570618	0.0049809627	0.006473765	0.00019652951	0.03271264	0.22047502	0.64431906	0.08427802
e	3.0118854e-06	9.938977e-05	0.00021545513	0.0006448886	0.00018306325	0.000686144	0.0060228584	0.0022771088	0.04434741	0.40788355	0.29501724	0.24257414	4.5813762e-05
m	1.030979e-06	2.408544e-06	1.4041734e-06	7.215335e-06	0.0001968348	0.003811154	0.0025448387	0.0049812454	0.00021980067	0.03709071	0.11610968	0.7905734	0.044460237
e	2.3581351e-06	2.8913439e-05	5.7186564e-05	0.00023070662	0.00014439937	0.00042505452	0.0029072508	0.00087269524	0.031650092	0.3994574	0.23955093	0.32464632	2.6694133e-05
a	7.840533e-07	1.9801516e-06	1.043181e-06	7.889742e-06	9.371021e-05	0.002816612	0.0021530944	0.0035265984	0.00015143091	0.022276402	0.084781446	0.8499991	0.034189884
</S>	5.939393e-06	2.069439e-05	9.960603e-06	4.3573018e-05	0.00066597265	0.0040456085	0.0046841637	0.00401505	0.00014031687	0.01647712	0.16235022	0.7055038	0.10203759
