 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.8494769	0.14524524	0.004582553	0.00022730186	0.00022067102	0.00010720057	4.6508572e-05	3.8112048e-05	1.7714148e-05	1.8120054e-05	1.9618044e-05	1.0586573e-07
j	0.33193722	0.63650763	0.017882427	0.0032910411	0.0029715183	0.0014247483	0.0011202795	0.0027243183	0.0004891234	0.00040750744	0.00030226164	0.00094192126
i	0.1697336	0.52945757	0.0430794	0.18026294	0.0068946555	0.040688153	0.0017738666	0.0009318879	0.0037912852	0.002475176	0.020803664	0.00010786264
n	0.15521067	0.8253875	0.009090517	0.0036614402	0.001703047	0.0012647482	0.00038294483	0.0011586148	0.00013443589	0.00016248293	0.00050419883	0.0013394601
è	0.024835268	0.923461	0.021890288	0.020425623	0.0010172975	0.0052828398	0.00042461502	0.00032897084	0.00035385834	0.0003993605	0.0015632003	1.7716386e-05
k	0.13351147	0.5764777	0.14154728	0.0077023683	0.009978258	0.009742047	0.0060304566	0.016514728	0.003926747	0.0056762816	0.007033864	0.08185884
a	0.26669478	0.4219992	0.2925888	0.0019419062	0.0015963366	0.003333726	0.00024998366	0.0029738378	8.302808e-05	0.00035758477	0.0022803869	0.0059004757
t	0.017146273	0.51655304	0.34243253	0.044131704	0.027302165	0.0088789575	0.0047547896	0.012884548	0.0012782755	0.0013648657	0.002494452	0.020778425
è	0.019205436	0.14721704	0.6218637	0.17132251	0.0069685755	0.022396032	0.0013010617	0.000361602	0.0013821704	0.0012684911	0.0066765314	3.677708e-05
l	0.0067939125	0.08642167	0.872003	0.014835534	0.0034969398	0.0024680656	0.00077117817	0.003184027	0.00030840095	0.00057160226	0.0009859386	0.008159742
i	0.005626469	0.0043061743	0.9051882	0.0338535	0.0080824895	0.015840705	0.0018708869	0.011992663	0.001303065	0.003458805	0.0050558574	0.0034212612
n	3.5052555e-05	0.0004934647	0.15887256	0.773184	0.045091078	0.009756527	0.0036978384	0.0044259904	0.0005613605	0.0005488708	0.0013171236	0.0020161322
a	0.0021069883	0.0017429641	0.19665739	0.7407516	0.018551253	0.030357782	0.0013008167	0.00025162852	0.0013701037	0.0011163728	0.005768512	2.4493784e-05
p	1.0030137e-05	0.00021269805	0.043140072	0.907035	0.040468417	0.0060951808	0.0010902558	0.0012463758	0.00010382113	0.000108498345	0.00023765232	0.0002519938
u	0.0032449132	0.001880302	0.017288858	0.8697688	0.028363936	0.05844084	0.0021751518	0.00058813486	0.0029139412	0.0021605478	0.013124852	4.971722e-05
l	4.8226643e-06	5.2037907e-05	0.01053075	0.88399595	0.08846567	0.013279276	0.0017324487	0.0010210691	0.00016461062	0.00012210992	0.00032553513	0.00030581665
i	0.0037983586	0.005055177	0.004617793	0.8188462	0.04608807	0.1064783	0.0021829784	0.0006578218	0.0022401214	0.0016421668	0.008336669	5.6320405e-05
z	3.7703367e-06	2.8177517e-05	0.0014283063	0.7224357	0.2307476	0.036576066	0.0049136775	0.0017500193	0.0005486498	0.00028474114	0.0006330357	0.0006503676
z	0.0038680707	0.009404051	0.0022123922	0.6618073	0.098418415	0.21185742	0.0036781658	0.0011997612	0.0020408917	0.0014255985	0.003949345	0.00013862361
è	0.010285077	0.013910506	0.0050288253	0.66112566	0.07743157	0.2143137	0.0042581228	0.00079543673	0.003745562	0.0022106215	0.006739562	0.00015530518
s	0.00016633698	0.0004718898	0.22045608	0.16094965	0.24976091	0.28413785	0.010981872	0.026162228	0.0011853848	0.0036696426	0.031592935	0.010465182
s	0.00211043	0.003999345	0.017242258	0.33594605	0.27659348	0.28782135	0.007239921	0.043647617	0.0014105149	0.0047809756	0.0103142895	0.0088937115
i	0.008297618	0.012756418	0.011414297	0.20280485	0.10040995	0.52066094	0.012137311	0.022437459	0.009940509	0.01864553	0.07627931	0.004215729
o	5.566554e-06	2.0701282e-05	0.00015289249	0.027120505	0.6001975	0.20388545	0.13705072	0.012663441	0.00971173	0.0022786967	0.0034838847	0.0034288615
s	3.3364502e-06	1.7339917e-05	7.899645e-05	0.022610739	0.49586946	0.2759779	0.15554835	0.04251328	0.0036545342	0.0016491483	0.0012387743	0.00083806145
p	0.0018599594	0.0005860062	0.00041434076	0.012978007	0.097063914	0.8026406	0.058120806	0.0028094598	0.008014404	0.003756627	0.011729707	2.6081912e-05
i	0.0019051553	0.0019522737	0.00081855204	0.014508157	0.061615314	0.7686399	0.049311668	0.009143934	0.017735397	0.020967234	0.05338467	1.7722556e-05
t	3.6038398e-06	1.00431025e-05	0.00012527758	0.012166435	0.21765052	0.37297043	0.33448097	0.032143798	0.020917626	0.003898749	0.0036925955	0.0019398821
i	0.0013748797	0.0013407669	0.00045669748	0.008394672	0.034477845	0.8311419	0.08077948	0.0061438167	0.013384156	0.0067686606	0.015725607	1.1583535e-05
k	1.9954016e-06	8.108365e-06	3.7093625e-05	0.0053117042	0.09312331	0.33283922	0.44704005	0.08568291	0.026838752	0.004714781	0.0039697555	0.0004323608
u	0.0059764343	0.003922272	0.00074910145	0.010943008	0.036653697	0.43824515	0.2979625	0.043986786	0.07905783	0.025679199	0.056698833	0.0001251565
à	2.0066184e-06	4.168748e-06	3.396081e-05	0.0018104955	0.046290174	0.13419029	0.5661402	0.15445355	0.06848745	0.013360972	0.013355748	0.0018711019
i	2.441853e-06	8.2762635e-06	0.0016539738	0.0063157314	0.032268696	0.0769363	0.08289144	0.7379995	0.009383864	0.015215261	0.022795439	0.014529026
m	8.117748e-07	1.8002078e-06	3.901143e-05	0.00013963482	0.0051552407	0.015217313	0.27369606	0.62929475	0.04304585	0.022492947	0.0076936395	0.0032229752
è	0.0013693688	0.0005672945	0.0008015989	0.0027588848	0.009686717	0.110932626	0.20400131	0.18541895	0.17785506	0.10634846	0.20008571	0.00017404556
r	7.8791527e-07	3.380852e-06	0.0002023975	0.0022246046	0.012910146	0.025879629	0.041023564	0.5075597	0.029459463	0.09546073	0.26679835	0.01847731
i	0.0023042862	0.007465994	0.0031761625	0.004837364	0.002870253	0.012290212	0.03834494	0.6055622	0.097151235	0.13098449	0.080143854	0.014868931
