 	avete	cucinato	le	verdure	</S>
m	0.841618	0.14358182	0.0131375585	0.0016601958	2.374473e-06
a	0.03869535	0.61173403	0.058712605	0.2908438	1.4239792e-05
r	0.77929276	0.20111291	0.0074796546	0.011773446	0.00034125277
è	0.00455335	0.52092075	0.023860762	0.45063707	2.8032506e-05
t	0.3244906	0.55682594	0.039533496	0.056242894	0.022907015
s	0.02407618	0.8755722	0.06084304	0.03291216	0.006596414
a	0.009632601	0.10733986	0.050404023	0.8319834	0.0006400869
t	0.018826434	0.35092115	0.59056175	0.035959985	0.0037307388
o	0.0028235791	0.22949825	0.5230362	0.24452852	0.000113397
t	0.0072123758	0.087592654	0.8939001	0.010369575	0.0009252306
a	0.0005295772	0.018920964	0.2939775	0.6864015	0.00017044715
l	0.004128169	0.01622099	0.95297736	0.025485175	0.0011882749
à	0.00018922535	0.001846951	0.051164817	0.9467023	9.67102e-05
c	0.056931093	0.09603135	0.65676	0.14305092	0.04722664
h	0.026445694	0.060466625	0.86178416	0.04880752	0.002495976
a	0.008512436	0.035951473	0.050970636	0.9039963	0.00056921935
n	0.0001268412	0.0008820316	0.017228398	0.975243	0.0065197498
a	0.00095623796	0.0046277107	0.01795935	0.9763632	9.347831e-05
</S>	0.000438853	0.0010740354	0.03472607	0.56269324	0.40106785
