 	le	melanzane	vogliono	girate	</S>
i	0.9789827	0.020112127	0.00084841327	5.6546236e-05	1.1476282e-07
m	0.6451757	0.06710996	0.26420093	0.004035751	0.019477695
a	0.070129834	0.7768416	0.020466521	0.13248749	7.453675e-05
r	0.5088466	0.4734932	0.010973509	0.0040085725	0.0026781783
a	0.032541353	0.9362664	0.015540617	0.015529698	0.000122030186
n	0.086619884	0.8419067	0.043053865	0.0048155435	0.023604045
g	0.014354149	0.97051334	0.008609891	0.0064399	8.2773186e-05
i	0.20353028	0.7686421	0.010895276	0.015519816	0.001412588
à	0.06396895	0.82205	0.033407234	0.057161026	0.023412775
n	0.6153829	0.22221993	0.1064038	0.007890934	0.048102498
e	0.15705922	0.5671935	0.24957575	0.018709294	0.0074622333
i	0.0008624819	0.1057714	0.5956605	0.1926932	0.105012454
t	0.00057604094	0.07109386	0.8963076	0.022477923	0.009544516
è	0.016753994	0.2853052	0.5257604	0.17129931	0.00088106544
l	0.0013619114	0.002249151	0.9767031	0.006442811	0.013243159
u	0.0071103037	0.012827519	0.95168525	0.018334279	0.010042725
n	0.0001241513	0.00059298414	0.12275429	0.7388075	0.1377211
e	0.005987085	0.011840622	0.06568441	0.916117	0.0003708558
v	1.14453405e-05	6.8384354e-05	0.019069439	0.9686214	0.012229315
o	0.010001954	0.020764394	0.010490268	0.9584731	0.00027031143
t	7.595526e-06	5.6230543e-05	0.0061502266	0.95838296	0.035402946
i	0.03679565	0.09971027	0.012813673	0.84972084	0.0009595281
m	1.7855391e-05	7.830828e-05	0.0024966204	0.8981275	0.099279635
m	0.001460544	0.006279694	0.0017752736	0.9903183	0.00016627643
è	0.0020383256	0.02071192	0.027279027	0.94982034	0.00015037005
n	2.0123596e-05	7.966007e-05	0.011594321	0.6380025	0.35030338
e	0.014641076	0.010578207	0.059439346	0.2481736	0.6671678
</S>	0.00049177953	0.00072961394	0.006155123	0.14877383	0.84384966
