 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.97831875	0.013914064	0.0046391203	0.0018434081	0.0007204227	0.00041468436	0.00014763749	1.8883751e-06
p	0.9658889	0.031037582	0.0008863879	0.0013699015	0.00027801565	0.00032301628	6.530278e-05	0.00015085192
e	0.88903856	0.0007069526	0.0361054	0.035801545	0.02969686	0.0067574526	0.0016617371	0.00023143578
t	0.93053085	0.038347464	0.011941565	0.009152275	0.0035332004	0.0026423084	0.00071110995	0.0031413292
à	0.9562419	0.0031295004	0.024041269	0.009432086	0.0045157867	0.0019183675	0.0006461398	7.487983e-05
c	0.26448405	0.4858743	0.019145798	0.05233963	0.015442367	0.017065944	0.006491812	0.13915607
i	0.9473245	0.017515687	0.010901111	0.0092033325	0.0020702237	0.00060273206	0.00021816853	0.012164212
a	0.23635896	0.09184805	0.16950357	0.19129124	0.11064504	0.058195915	0.015409797	0.12674744
k	0.0053229094	0.30444592	0.61621886	0.052119613	0.010372985	0.006337282	0.0023614839	0.002820931
è	0.042363487	0.0026538912	0.76479137	0.11562248	0.05465157	0.014516552	0.0052216793	0.0001789209
c	0.039763495	0.04556348	0.5135976	0.26620582	0.05684943	0.021864966	0.006700051	0.049455214
c	0.061253306	0.030187435	0.7585261	0.12987138	0.013254184	0.0019752756	0.00044623285	0.0044860826
i	0.306999	0.0026538435	0.4507543	0.2074241	0.02248828	0.004245623	0.001395115	0.0040398105
a	0.00037323975	0.004209189	0.18289118	0.55338675	0.2258817	0.015354396	0.008377984	0.0095256595
a	7.151494e-05	0.022574054	0.074490085	0.6234588	0.22371131	0.018381689	0.016654288	0.02065824
n	9.671641e-05	0.03897075	0.06326908	0.49367112	0.3425337	0.040097035	0.01491382	0.0064477576
d	0.036111057	0.003016566	0.042234894	0.35147932	0.54266924	0.019433342	0.0047757304	0.0002798764
ì	0.103463076	0.03626275	0.10465412	0.21558313	0.4478213	0.06064302	0.029000709	0.002571859
n	0.0001212317	0.031069608	0.019511232	0.29731905	0.49922124	0.063902535	0.02032995	0.06852523
n	0.008989353	0.0040691653	0.020696621	0.34777415	0.5324551	0.033843726	0.0085658515	0.043606028
u	0.23106219	0.0075496156	0.014379585	0.054598976	0.19312507	0.11467878	0.10999119	0.27461463
n	0.00019832127	0.0092719095	0.00070398155	0.009722105	0.1727491	0.427932	0.26045024	0.1189723
e	0.025747774	0.006120364	0.0076045264	0.017114103	0.37117073	0.4679427	0.10407691	0.0002228673
i	7.033306e-05	0.0059830355	0.00027842476	0.0025467165	0.075155556	0.49761012	0.35772124	0.0606345
g	5.3010197e-05	0.0035293517	0.0003069597	0.0031135594	0.10800213	0.66164875	0.18203916	0.04130705
e	0.07979253	0.001405736	0.0056710565	0.0129959555	0.16036229	0.619469	0.11885266	0.0014507669
n	3.0221234e-05	0.0020643151	0.00010673625	0.0007538485	0.012056171	0.21760091	0.7030509	0.06433687
i	0.27460745	0.007939432	0.053136576	0.030065289	0.1117127	0.33675718	0.18088977	0.0048915334
t	3.663371e-05	0.0013108726	8.115795e-05	0.00054925604	0.004881142	0.11819922	0.7690875	0.10585431
ò	0.14947401	0.010312939	0.02450331	0.015022849	0.079673104	0.3295261	0.38034713	0.011140592
r	0.00012467039	0.06566775	0.00883853	0.036523473	0.08383262	0.1638403	0.255519	0.3856537
i	0.08582985	0.012514762	0.022605387	0.018502736	0.071594715	0.30959564	0.28293452	0.19642243
</S>	8.513425e-05	0.00013814279	6.0387993e-05	0.00065146247	0.0012346032	0.029269049	0.34179327	0.626768
