 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.9716343	0.026153514	0.00082812423	0.00048944907	0.00057359645	0.000118122705	7.238353e-05	5.5758705e-05	3.2272263e-05	4.132518e-05	1.1396078e-06
t	0.99467117	0.0023171138	0.0002002301	0.0005433222	0.0010552458	0.00031195473	6.472843e-05	8.308593e-05	0.00024472043	6.869316e-05	0.00043979078
t	0.77234524	0.21952887	0.0058629867	0.000797155	0.0005967871	9.432976e-05	9.561624e-05	0.00025012292	0.00025873148	0.00016339651	6.6839275e-06
ù	0.99584585	0.0033912591	0.00041892118	0.00011613296	0.00017908444	1.0620966e-05	1.09260645e-05	1.3374414e-05	8.779751e-06	1.9850327e-06	3.0483252e-06
a	0.23358777	0.09094221	0.035320085	0.027096033	0.033315968	0.030213173	0.0147142075	0.009615137	0.017793821	0.011230462	0.49617115
n	0.008079833	0.8545199	0.043078903	0.030156003	0.046062797	0.0051192357	0.0016770805	0.0020185967	0.0029652284	0.0005911952	0.0057312655
k	0.016026147	0.9429816	0.031948242	0.0036360968	0.0017954466	0.00023348232	0.0003987289	0.00096670765	0.0010124306	0.0009855308	1.5601787e-05
ò	0.23962027	0.7039964	0.043235242	0.0050721224	0.0047672135	0.0006496875	0.00039398696	0.0013524311	0.0005785327	0.00031949306	1.4606039e-05
r	0.03590266	0.07500335	0.066590846	0.01761577	0.01395278	0.0098503055	0.02946661	0.015876535	0.031193018	0.031932253	0.6726158
a	0.002085847	0.10023608	0.8070761	0.056653213	0.022987928	0.00031503118	0.0014331553	0.0015188912	0.005588803	0.0014553099	0.0006497088
s	0.0008235898	0.11586196	0.29419205	0.39875704	0.14832968	0.023095652	0.0013700504	0.00094575353	0.002492387	0.00057315006	0.013558715
t	0.015221951	0.13884145	0.4091517	0.30949965	0.083603285	0.0057683513	0.006587821	0.014235665	0.0046586827	0.012326828	0.000104668215
è	0.065166734	0.41291887	0.17128083	0.100391835	0.07428653	0.009897797	0.029640924	0.09288394	0.009225233	0.034113273	0.0001940876
o	0.00018450546	0.021253003	0.71918726	0.18697503	0.042268988	0.0015626365	0.0028911647	0.0024655652	0.002334908	0.001705762	0.019171143
n	2.8505062e-06	0.00027988377	0.094273776	0.65193546	0.24214499	0.0055174176	0.0009377065	0.000977579	0.002372903	0.00026642106	0.001291026
m	0.042563647	0.018998444	0.032966636	0.39379978	0.4305677	0.01825744	0.01636555	0.02178953	0.009289802	0.015080032	0.00032141505
o	0.028797135	0.36481276	0.1520206	0.11414204	0.18842095	0.008504911	0.041367862	0.06396667	0.009064601	0.028749282	0.00015318274
l	4.8506154e-06	0.0010553163	0.014652056	0.29970673	0.6093318	0.051756956	0.015298175	0.004323837	0.0021236232	0.0011233505	0.00062324794
ì	0.18017535	0.16882075	0.010314182	0.06607958	0.39680165	0.019540984	0.052994646	0.07108808	0.015338056	0.017877858	0.0009689411
m	2.3596831e-05	0.0052529452	0.13586988	0.19788755	0.5659533	0.014243847	0.025087042	0.008102594	0.009777905	0.0037593734	0.034041923
o	0.0011695683	0.0048499517	0.028993895	0.20856482	0.68825704	0.0146970125	0.024658527	0.004528942	0.017664712	0.0059253005	0.00069032074
a	5.2985183e-06	0.00012728178	0.0027542554	0.059474308	0.6924482	0.15995428	0.063779056	0.012853319	0.0054457267	0.00096290174	0.002195506
n	5.26084e-06	5.4530145e-05	0.0013742662	0.022159914	0.29960838	0.4230986	0.1877698	0.038363915	0.022343354	0.0024702633	0.0027518081
a	0.027526747	0.010991777	0.00074960804	0.0053549316	0.108499326	0.10727108	0.3876583	0.29816994	0.03196065	0.021424813	0.00039268917
m	6.3318216e-06	7.5729346e-05	0.0007200524	0.011329911	0.111358	0.28294027	0.38741937	0.13868578	0.05831229	0.0061402377	0.0030120183
m	0.0024352362	0.0049522524	0.00055675604	0.0021053436	0.026574839	0.014325664	0.645858	0.27249825	0.021363609	0.009210587	0.000119566816
è	3.941128e-05	0.0016322993	0.0058822236	0.010709072	0.0096722385	0.0011008872	0.6838117	0.26561347	0.012051045	0.009477791	9.789299e-06
n	1.2017347e-06	1.9042878e-05	0.00059325295	0.002908337	0.023510398	0.018860346	0.62747395	0.28175658	0.034443468	0.0045615626	0.0058718487
o	0.0035271603	0.0009888991	0.0034488563	0.002910039	0.00767876	0.007429841	0.36172187	0.24064822	0.3236874	0.029880071	0.018078834
c	1.9926594e-05	0.00019933505	0.0029232907	0.0065979636	0.0197675	0.10542934	0.34880966	0.36966795	0.119077735	0.005580914	0.021926355
e	0.00038736608	0.00075580925	0.00012391288	0.00027034053	0.0012538985	0.00085307664	0.264453	0.6742002	0.045343477	0.012268669	9.030143e-05
