 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.8765907	0.12067575	0.0010021721	0.0009035601	0.00029903915	0.00010831471	0.00012328778	6.004895e-05	4.7935915e-05	4.5407196e-05	5.3538737e-05	4.0352115e-05	4.6050525e-05	2.7327064e-06	1.0821374e-06
ì	0.8690196	0.116408005	0.0017688572	0.005503858	0.003358786	0.0019393499	0.0012887021	0.00045885716	0.00012973779	8.525155e-06	3.902049e-05	8.178235e-06	1.8638435e-05	4.9738435e-05	2.2247096e-07
n	0.47230417	0.52596307	0.00082964794	0.00019692452	0.0001488336	6.0068294e-05	5.828074e-05	4.776432e-05	5.0837778e-05	6.5547074e-06	1.3378823e-05	8.534548e-06	1.0550808e-05	0.00022817146	7.318071e-05
o	0.15897138	0.8292166	0.001689666	0.0035651627	0.0012877859	0.0010506674	0.00062253163	0.00102539	0.0005935821	0.00022048045	0.00042484334	0.0001416376	0.0004669722	0.00041224537	0.00031103197
ì	0.070746675	0.8810988	0.041068595	0.0033488935	0.0021322765	0.00021720375	0.00031083522	7.245322e-05	5.1022053e-05	0.00021325833	7.2746305e-05	5.3440675e-05	6.931584e-05	3.9537448e-05	0.0005049681
t	0.00957264	0.93190646	0.04848611	0.0054886527	0.0010450616	0.00031716755	0.0002052014	0.00023747118	0.0001121513	0.000364338	0.00031597726	0.00012280604	0.00023348049	0.00010925596	0.001483324
s	0.06829973	0.598894	0.19470909	0.057526045	0.027482916	0.00928673	0.0068680826	0.0036001196	0.0034746616	0.0046276776	0.005654921	0.004365881	0.006488997	0.0021367932	0.0065842853
e	0.06761818	0.43661386	0.21199177	0.08276792	0.06304222	0.048673037	0.029731873	0.018461503	0.011948709	0.00017139959	0.0015719403	0.000933007	0.0010230215	0.025243582	0.0002079334
r	0.0001878586	0.007835259	0.820214	0.12522422	0.035979617	0.0034921747	0.005263739	0.00051182916	0.00031338987	0.00026977545	0.00011063267	8.281683e-05	0.00011892822	0.00030248	9.335014e-05
e	0.042982835	0.050948646	0.40711033	0.24361192	0.094301306	0.066092595	0.03667741	0.016455201	0.010539255	0.00022033458	0.0010531362	0.001025459	0.00058803766	0.028292362	0.00010111993
k	8.239027e-05	0.0015527278	0.60830903	0.316958	0.060366172	0.0052590608	0.005438414	0.00056490966	0.00023758296	0.00047542498	0.00016146453	8.470199e-05	0.00015601635	0.00023797664	0.00011616053
