 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.7457183	0.24608304	0.0077349585	0.00011189923	0.00011542652	0.00013069477	6.835673e-05	3.3988e-05	3.3714675e-06
s	0.94134957	0.054045275	0.0035120975	3.4428485e-05	0.0001017007	0.00039635808	0.00015916671	2.3489452e-05	0.00037782034
o	0.7265835	0.26270476	0.0024126715	0.005099128	0.0015827635	0.00054438075	0.0006601207	0.00038927034	2.3561683e-05
t	0.6756331	0.31308585	0.007672195	0.00056815165	0.00021442554	0.0007224836	0.0003320844	6.456681e-05	0.0017071245
r	0.4128752	0.5815071	0.0016760376	0.0025961157	0.00060469273	0.0002450988	0.0003240084	0.00016405938	7.72493e-06
a	0.8303065	0.16814925	0.0011989496	8.0033904e-05	4.4304546e-05	0.00010520438	4.3746313e-05	1.1118131e-05	6.0831033e-05
ù	0.040410396	0.9347705	0.019013096	0.0044232938	0.00055386935	0.00029310345	6.0233597e-05	7.615242e-05	0.00039938933
d	0.25467947	0.69003433	0.0330445	0.005105049	0.0008968689	0.0009559929	0.0010399228	0.00033352844	0.01391024
i	0.1586307	0.580392	0.06872012	0.034056727	0.033865348	0.054938093	0.025402172	0.01250173	0.031493086
è	0.0005175852	0.10946788	0.8254024	0.04623791	0.008417052	0.002140205	0.0013773206	0.000571812	0.005867784
n	0.0013948157	0.15645014	0.695858	0.07244067	0.0067200605	0.012430133	0.0146024665	0.00092418544	0.039179474
g	0.002648439	0.02038111	0.3121422	0.49208215	0.070988305	0.036444757	0.05503136	0.00730557	0.0029761104
r	0.019909311	0.058547538	0.027155276	0.78661233	0.039444543	0.022019366	0.041548263	0.0045317966	0.0002316482
a	0.006081478	0.043410275	0.008664652	0.88639975	0.038403004	0.009654767	0.0057811737	0.0015823235	2.255561e-05
m	2.0987665e-05	0.00013939281	0.109462455	0.6795836	0.17340828	0.02865154	0.0022212819	0.0036616966	0.0028507886
m	0.0016246708	0.0015424336	0.0027520328	0.9683527	0.022734024	0.0012952881	0.00044466418	0.0012498002	4.2268516e-06
è	0.0008806101	0.021812705	0.019257136	0.87305135	0.06742831	0.00805971	0.008785789	0.0007218819	2.5322126e-06
n	0.00019639611	0.00017321849	0.020674244	0.8051001	0.14268854	0.019873012	0.002265696	0.0071172137	0.0019116629
o	0.028120665	0.009555475	0.018125756	0.4070899	0.35248235	0.14369762	0.03168178	0.0024686796	0.006777804
p	3.6676243e-05	8.3669016e-05	0.015258194	0.12153778	0.59999025	0.250174	0.007846444	0.0025593406	0.0025136517
u	0.009790571	0.012682573	0.0027885435	0.40881112	0.44726887	0.098331235	0.01611582	0.00417537	3.5809426e-05
s	5.7774614e-06	1.51671275e-05	0.0021617208	0.016638948	0.28334954	0.65869313	0.032077152	0.004815702	0.0022428716
s	0.0076870103	0.0070615085	0.0017986979	0.30170164	0.38643909	0.1813741	0.10957882	0.004292725	6.6409964e-05
è	0.0115378555	0.022413544	0.0064933747	0.26107717	0.33660725	0.23503007	0.121644415	0.0051686573	2.7579448e-05
n	3.4107274e-05	0.00013018775	0.02735759	0.008403213	0.05489775	0.25748095	0.5579189	0.040777523	0.052999754
a	0.0005758374	0.0009467714	0.0013633092	0.028167412	0.18977597	0.44325626	0.3229245	0.010022465	0.0029673572
p	3.198551e-05	2.6915266e-05	0.0005918034	0.001048642	0.021853024	0.71784115	0.16451061	0.07727028	0.016825542
o	0.059119623	0.050747022	0.00684883	0.0715413	0.07713786	0.1942455	0.3332392	0.20686637	0.00025423226
è	1.2822671e-05	1.4896207e-05	0.00028475333	0.0008207339	0.0097786095	0.2571226	0.48597974	0.22483382	0.021152012
t	2.3923901e-06	3.424252e-06	0.001312478	0.0008017108	0.005406457	0.02142907	0.85677046	0.0867898	0.027484206
a	0.0010974661	0.00048283464	0.00012471473	0.00891563	0.005782813	0.031545382	0.74023074	0.20918351	0.0026369686
d	3.4224788e-05	4.555372e-05	0.00021999147	0.0001051912	0.0014172656	0.042084206	0.1574086	0.7161346	0.08255037
i	0.03973238	0.026646735	0.0056810896	0.029872485	0.01174487	0.007678337	0.12934157	0.7484035	0.0008989998
k	2.7140604e-05	1.8758734e-05	0.0001471199	0.00011252429	0.0010712064	0.012172471	0.04064409	0.8569685	0.088838205
ò	0.013245705	0.0068525476	0.0025418245	0.015136883	0.008458628	0.003551822	0.034531564	0.9148462	0.0008348812
m	1.0412405e-05	7.91822e-06	0.00020045557	0.00089564634	0.004885055	0.02565027	0.2038027	0.6726535	0.09189406
m	0.00093229866	0.002790769	0.0021704372	0.0054006185	0.012862869	0.021016138	0.16391775	0.77671814	0.014191034
a	0.0011682638	0.0030238042	0.000490718	0.0077633983	0.0077500017	0.0076592006	0.048685513	0.92338353	7.548549e-05
</S>	0.00076513755	3.603849e-05	3.390627e-05	0.00050618994	0.0013008324	0.0036665848	0.0029532008	0.7941171	0.19662103
