 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.8162051	0.18148193	0.0014240971	0.00014800155	0.0006793064	1.1854343e-05	4.336618e-05	5.828319e-06	5.1705445e-07
a	0.85124004	0.14293072	0.003223599	8.52593e-06	0.0009374376	3.053863e-06	8.1181315e-06	0.0016483339	1.9493318e-07
ì	0.26844993	0.7108122	0.015907817	0.0007675304	0.0008876734	0.00035320135	0.00020776333	0.0005730009	0.0020409098
s	0.01631364	0.9622974	0.012749097	0.0013056127	0.0027374057	0.0005471466	0.00040622614	0.0001880039	0.003455406
s	0.1203931	0.772516	0.08282913	0.001905605	0.014216538	0.0006152697	0.0015868915	0.0054078638	0.00052956573
e	0.09075437	0.6902882	0.13671207	0.00013433433	0.015587604	3.1268104e-05	0.0002213215	0.06624956	2.1265665e-05
r	0.020121377	0.059679564	0.8346568	0.0684272	0.005417625	0.0026478993	0.0011577435	0.0072757234	0.0006160756
e	0.07674624	0.072622806	0.74961305	0.0016227528	0.029766504	6.898662e-05	0.00029511264	0.06921474	4.986941e-05
k	0.005327076	0.009510117	0.6668715	0.2767826	0.024738086	0.008455343	0.002797628	0.004323021	0.0011947132
a	0.03089416	0.030960847	0.8634806	0.0016644857	0.017003888	4.427982e-05	0.00015172732	0.055773713	2.6217793e-05
e	0.0022876312	0.0017199786	0.3646058	0.54305285	0.062216293	0.015519172	0.0048812963	0.0047826264	0.00093434594
s	0.00011568907	0.00011190034	0.15892352	0.75802916	0.06278834	0.014098138	0.005032741	0.0005648701	0.00033563445
ò	0.05165117	0.01657833	0.3004759	0.061633043	0.51677114	0.0072413823	0.005718885	0.03969182	0.00023843531
z	0.00012134631	0.0022483706	0.0012928698	0.017932773	0.9460922	0.013872889	0.008167768	0.003512987	0.0067587015
i	0.00095904036	0.00066208595	0.019719137	0.012608469	0.9425619	0.0027698823	0.011612874	0.008013345	0.0010931329
k	9.0096455e-06	6.913979e-06	0.0006513251	0.24342898	0.02370474	0.52586925	0.20084031	0.004343449	0.0011460814
à	0.009461955	0.039934725	0.054053996	0.0020781036	0.097379066	0.001275987	0.013015774	0.7826542	0.00014617345
i	8.7811386e-05	0.00015147163	0.0027049812	0.0069935843	0.49907285	0.037584685	0.2910178	0.14946641	0.01292034
o	1.0883562e-06	4.0111554e-06	6.2391366e-05	0.010758294	0.0052137948	0.2578794	0.6923802	0.030425271	0.0032755604
b	4.801697e-06	9.472011e-06	9.546861e-05	0.008278585	0.004009578	0.2716129	0.6664021	0.04806994	0.0015171039
à	9.8597215e-05	0.00076171174	0.002313235	0.00015536984	0.0027661675	0.00014694725	0.015178851	0.9785532	2.6016289e-05
g	1.9920397e-05	2.213157e-05	0.0012028515	0.0023234831	0.038286947	0.0067192023	0.08392754	0.8297413	0.03775672
n	0.0006550983	0.00041140153	0.0013685006	0.0022422303	0.0024187192	0.0019766265	0.026735328	0.95562226	0.008569949
o	0.01865814	0.024553208	0.024131201	0.0067836395	0.023108428	0.002482853	0.014119137	0.8816147	0.004548649
</S>	9.252508e-05	0.00012851703	0.0008133193	0.0057435506	0.0005653637	0.057749923	0.104599476	0.12354067	0.70676666
