 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.07988273	0.90865433	0.007305303	0.0024542054	0.00021734482	0.00025075354	0.0012318098	3.500077e-06
g	0.17567502	0.19636008	0.2437869	0.012940141	0.02948139	0.086139604	0.012333235	0.24328361
r	0.0016800788	0.9377987	0.041626688	0.0019688508	0.008687342	0.006094468	0.001349447	0.00079448347
a	0.0024318497	0.9460422	0.020207036	0.009781741	0.0040447963	0.0042920564	0.013100355	9.9959216e-05
t	0.16935623	0.73056054	0.08161869	0.011166212	0.0012051036	0.0025592386	0.001607992	0.0019260457
s	0.11921901	0.71264356	0.13995923	0.024158893	0.00085505354	0.0002944409	0.002864695	5.0592407e-06
a	0.0054769237	0.9731276	0.008100051	0.0070649767	0.00039964446	0.00042489546	0.0054037333	2.1385408e-06
è	0.107455365	0.10726185	0.74257207	0.037157934	0.0019340895	0.0019827948	0.0010680719	0.00056775694
n	0.041803572	0.011140154	0.78747076	0.12126787	0.012141292	0.0055225757	0.0012038446	0.01944987
a	0.009207163	0.0604333	0.57501686	0.2251678	0.09199102	0.017790247	0.01604325	0.0043504336
n	0.0077603254	0.0002729495	0.1599351	0.63017607	0.1548519	0.033495493	0.007906844	0.005601236
g	0.009199295	0.0047152205	0.014479674	0.90810204	0.046724293	0.0023932706	0.014354859	3.133107e-05
r	0.049742207	0.045573894	0.02313545	0.81671166	0.022808352	0.00499654	0.03699422	3.767312e-05
à	0.035233743	0.31571263	0.025974184	0.48395306	0.026269935	0.008469576	0.10425594	0.00013085986
m	0.0090095755	0.0022418823	0.11894693	0.028152488	0.7441515	0.048049685	0.015206073	0.034241885
m	0.0044010924	0.004515902	0.039317783	0.36133972	0.5708031	0.015272583	0.0019591337	0.0023907137
a	0.0053370865	0.008159027	0.054308485	0.22299588	0.5891845	0.030808533	0.08857686	0.000629557
a	3.0931176e-05	3.3363183e-05	0.0002854027	0.0077142664	0.24341361	0.7000568	0.04322065	0.0052449377
d	2.3433426e-05	5.9141435e-06	0.00019311202	0.001992756	0.07547955	0.8775238	0.042327352	0.0024540578
r	0.004205896	0.018464673	0.0039392146	0.19562572	0.01512018	0.13667509	0.62572896	0.00024022305
e	0.005324193	0.017638965	0.008459346	0.21972416	0.017696775	0.07713529	0.65382546	0.00019579467
f	1.4316588e-05	9.50672e-06	8.629085e-05	0.00068622595	0.0037805617	0.61416394	0.35559323	0.02566593
ù	0.0005376989	0.0054473723	0.0011017177	0.03117467	0.004172131	0.080481045	0.87674373	0.00034164306
m	0.0010232279	5.9432816e-05	0.014943725	0.00577337	0.102982335	0.38556755	0.30199474	0.18765564
m	0.0014216903	0.0021068377	0.009343826	0.05846032	0.12733108	0.4984158	0.290531	0.01238947
u	0.00061469106	0.0033279215	0.0036017369	0.033104267	0.015311659	0.037034202	0.90657264	0.00043296293
</S>	2.2854933e-06	0.00013545246	0.00011208145	0.00026911826	0.0022007052	0.107825466	0.7279542	0.16150062
