 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.8527283	0.1416813	0.0032738594	0.00201018	0.00024179176	2.0467154e-05	3.3623528e-05	1.0321058e-05	1.4614443e-07
a	0.31144226	0.6043059	0.052969143	0.026033727	0.0007816522	0.00060317304	0.00250076	0.0013372971	2.6034531e-05
t	0.610487	0.31522217	0.0129323425	0.054428868	0.0035766729	0.00016949658	0.0010453168	0.00028628926	0.0018518711
r	0.15229344	0.808959	0.027310386	0.005894941	0.0002828066	0.00062072993	0.0017081954	0.0029160737	1.4382156e-05
a	0.16108906	0.8139711	0.014539583	0.008573994	0.0003532761	0.00015612415	0.0010943504	0.00020828874	1.4238419e-05
v	0.13406624	0.81940824	0.023181949	0.021411683	0.0008881932	9.445966e-05	0.00025292893	0.00013557936	0.00056077505
ù	0.050210223	0.8646512	0.070076324	0.007640065	0.00016762977	0.0030750332	0.0025475011	0.0016108343	2.1178095e-05
d	0.04059779	0.90836793	0.021653207	0.021324275	0.002339298	0.0003786294	0.00089290563	0.00063675997	0.0038091221
i	0.05028175	0.7349423	0.16730128	0.019417904	0.0061510764	0.002444645	0.009991721	0.00603853	0.0034308045
a	0.009523336	0.080122866	0.6696125	0.21150057	0.0154950125	0.00071321055	0.0018708395	0.0022696757	0.008891913
p	0.0011029338	0.0117536755	0.8148331	0.14700176	0.01996205	0.00033082033	0.0030563758	0.00058430084	0.0013750242
l	0.008242443	0.03431189	0.7959944	0.09144778	0.0042818524	0.011822484	0.023397941	0.030064415	0.00043664523
è	0.16108117	0.19517161	0.5165818	0.059947137	0.0016337693	0.0076115592	0.039095122	0.018813763	6.412253e-05
o	0.06478458	0.07204368	0.518152	0.21551329	0.04230697	0.007743931	0.008322672	0.029589746	0.04154318
n	0.00018996155	0.00041990995	0.6466009	0.3146218	0.022823418	0.0014476192	0.0063031297	0.0033418955	0.004251319
ò	0.0061148773	0.016283898	0.47508493	0.41834873	0.01499202	0.013031952	0.024397774	0.03155398	0.00019173768
r	0.0018223929	0.002775172	0.14496465	0.7244666	0.09670224	0.0023971163	0.004334462	0.0030296696	0.019507626
r	0.010638033	0.004879291	0.16247235	0.38213846	0.11988361	0.1801799	0.07948026	0.033824045	0.026504071
i	0.04240649	0.1109965	0.064502895	0.22956848	0.07071264	0.08989465	0.29136312	0.09594603	0.0046091303
a	8.679822e-05	0.00012326014	0.008702044	0.25312078	0.48624295	0.13766986	0.025902638	0.070537366	0.017614255
è	1.6425125e-05	3.9969982e-05	0.0014054099	0.17928147	0.7453688	0.030557668	0.035656013	0.0061204336	0.0015538152
r	1.3612309e-05	1.420022e-05	0.0023483785	0.06579383	0.85590374	0.026061151	0.03795546	0.0041729887	0.0077366163
k	0.0011105959	0.0009991003	0.001011757	0.013120576	0.2993706	0.570588	0.09417329	0.017982168	0.0016439689
u	0.004281012	0.020520696	0.003564966	0.016821112	0.15550987	0.24102108	0.36441892	0.1934453	0.0004170764
t	3.396104e-05	4.2134565e-05	0.0011344514	0.004829964	0.17153989	0.6162514	0.11118203	0.07855411	0.016432116
t	0.001873887	0.0019114366	0.0005172367	0.0022234207	0.08396998	0.6748391	0.20086837	0.03376825	2.8336568e-05
e	0.003393298	0.013686904	0.0022338505	0.0055560437	0.026481438	0.40651485	0.43994322	0.10215002	4.0358176e-05
g	1.2866363e-05	1.3995317e-05	0.00033748313	0.0010141343	0.027975054	0.76815134	0.14779495	0.040804204	0.013895939
r	0.0039512506	0.010234915	0.001744462	0.0023817357	0.0107111335	0.5773095	0.31233338	0.08128611	4.7528727e-05
a	0.0022876023	0.009924475	0.0024787586	0.0045579914	0.005586517	0.2391215	0.652698	0.08332206	2.3132196e-05
m	1.3051544e-05	1.46391885e-05	0.00020968121	0.00042816633	0.0059491997	0.6253758	0.2350513	0.07835973	0.054598425
m	0.0012123156	0.0031878578	0.00102836	0.0013805578	0.00372564	0.69796896	0.22274412	0.068693526	5.8657108e-05
è	5.2865198e-05	8.2354345e-05	0.00024596925	0.0015271858	0.0067537515	0.79972816	0.16703784	0.024565445	6.364479e-06
n	8.558295e-07	1.8706196e-06	4.112903e-05	6.858765e-05	0.003492169	0.36956927	0.3971329	0.20482314	0.02487003
a	0.0006764518	0.007451007	0.0023198333	0.0021231207	0.013515708	0.21718375	0.48075217	0.23913759	0.036840286
s	0.00010743629	0.00014049733	0.0019019127	0.0027245616	0.010610329	0.15551187	0.25842527	0.44101062	0.1295674
i	0.0024203192	0.007442364	0.001715913	0.0018036922	0.002989787	0.09921202	0.5998872	0.28439596	0.00013282779
n	4.4199463e-05	3.693898e-05	0.00027450538	0.00041860263	0.0013490365	0.072974175	0.231867	0.5281978	0.16483767
ì	0.0031155313	0.003172559	0.0006917618	0.00070401037	0.001599617	0.08084115	0.3049342	0.6041447	0.00079648325
t	2.498211e-06	4.4890885e-06	9.132435e-05	0.00073771836	0.015592022	0.010920009	0.10005905	0.84916425	0.02342865
t	0.0017612106	0.0025386552	0.0011197071	0.0010182419	0.003193173	0.12509811	0.31278867	0.527148	0.02533425
a	0.0022713337	0.008215645	0.0036058202	0.005541009	0.009217862	0.037757568	0.40093622	0.5322505	0.00020402097
</S>	9.2249225e-05	0.00016802966	0.00084992195	0.00079279556	0.0009169834	0.026038114	0.06598894	0.29770082	0.60745215
