 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.07988273	0.90865433	0.007305303	0.0024542054	0.00021734482	0.00025075354	0.0012318098	3.500077e-06
g	0.17567502	0.19636008	0.2437869	0.012940141	0.02948139	0.086139604	0.012333235	0.24328361
r	0.0016800788	0.9377987	0.041626688	0.0019688508	0.008687342	0.006094468	0.001349447	0.00079448347
a	0.0024318497	0.9460422	0.020207036	0.009781741	0.0040447963	0.0042920564	0.013100355	9.9959216e-05
t	0.16935623	0.73056054	0.08161869	0.011166212	0.0012051036	0.0025592386	0.001607992	0.0019260457
s	0.11921901	0.71264356	0.13995923	0.024158893	0.00085505354	0.0002944409	0.002864695	5.0592407e-06
a	0.0054769237	0.9731276	0.008100051	0.0070649767	0.00039964446	0.00042489546	0.0054037333	2.1385408e-06
è	0.107455365	0.10726185	0.74257207	0.037157934	0.0019340895	0.0019827948	0.0010680719	0.00056775694
n	0.041803572	0.011140154	0.78747076	0.12126787	0.012141292	0.0055225757	0.0012038446	0.01944987
a	0.009207163	0.0604333	0.57501686	0.2251678	0.09199102	0.017790247	0.01604325	0.0043504336
n	0.0077603254	0.0002729495	0.1599351	0.63017607	0.1548519	0.033495493	0.007906844	0.005601236
g	0.009199295	0.0047152205	0.014479674	0.90810204	0.046724293	0.0023932706	0.014354859	3.133107e-05
r	0.049742207	0.045573894	0.02313545	0.81671166	0.022808352	0.00499654	0.03699422	3.767312e-05
à	0.035233743	0.31571263	0.025974184	0.48395306	0.026269935	0.008469576	0.10425594	0.00013085986
m	0.0090095755	0.0022418823	0.11894693	0.028152488	0.7441515	0.048049685	0.015206073	0.034241885
m	0.0044010924	0.004515902	0.039317783	0.36133972	0.5708031	0.015272583	0.0019591337	0.0023907137
a	0.0053370865	0.008159027	0.054308485	0.22299588	0.5891845	0.030808533	0.08857686	0.000629557
u	3.0931176e-05	3.3363183e-05	0.0002854027	0.0077142664	0.24341361	0.7000568	0.04322065	0.0052449377
d	2.7519976e-05	5.400957e-06	0.00022923836	0.002169399	0.08357098	0.8729266	0.038517017	0.0025537815
e	0.004151304	0.016863653	0.0037003183	0.18223155	0.015301658	0.14171512	0.63581526	0.00022121132
r	2.3266868e-05	6.1133264e-06	0.000109417706	0.0008787702	0.0062079695	0.7210583	0.2671465	0.004569623
f	0.0017244532	0.016227966	0.0027069137	0.063440904	0.0021629778	0.04931984	0.86417025	0.0002467188
ù	0.0035898134	0.026131485	0.004355214	0.12923823	0.0050812154	0.031182522	0.80021656	0.00020494392
m	0.002856146	0.00013485298	0.027405446	0.01993782	0.3673096	0.3271847	0.11299799	0.14217342
m	0.0034761801	0.0042085536	0.014921828	0.11055646	0.14578992	0.54453284	0.1685129	0.0080013815
u	0.0012338916	0.006717224	0.0062035713	0.060992166	0.016909895	0.04635866	0.8610179	0.00056675606
</S>	2.9217902e-06	0.00030329297	0.00016688697	0.0003524807	0.0023137226	0.079230905	0.7724297	0.1452001
