 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.8295038	0.16346458	0.0064087645	0.00045829755	0.00011769874	3.7185615e-05	9.505658e-06	2.2445317e-07
a	0.34817007	0.50077903	0.14194585	0.0034241965	0.0015224341	0.0017023336	0.002421563	3.4451237e-05
k	0.64704204	0.25848392	0.081261456	0.009090368	0.00085734867	0.00043329518	0.00036353944	0.0024680826
à	0.1953915	0.5393862	0.19934751	0.0035443273	0.008556949	0.021625381	0.03207912	6.9016314e-05
j	0.22471757	0.37778836	0.3691552	0.0058687422	0.002710584	0.0019531555	0.0028099462	0.01499646
o	0.5085426	0.35139313	0.112647325	0.004613851	0.0045545674	0.0023025088	0.012391885	0.0035540846
t	0.11820908	0.5813565	0.26614055	0.01945587	0.005008849	0.0010868914	0.0013831472	0.0073590954
r	0.019888889	0.49385086	0.46858102	0.0028378756	0.0045512985	0.0028653971	0.0074123843	1.2325199e-05
a	0.1985966	0.2234782	0.5188309	0.0088458415	0.016929254	0.01662442	0.016648393	4.640199e-05
v	0.020444138	0.3929726	0.5288756	0.03958623	0.010775076	0.0012552345	0.004109678	0.0019814873
ù	0.023320494	0.11545831	0.7890053	0.009668275	0.014623127	0.016967623	0.030896403	6.042184e-05
d	0.009438302	0.07890315	0.89145905	0.009805404	0.005278472	0.0007019053	0.0020862003	0.0023274643
i	0.019844515	0.0305558	0.867549	0.02790687	0.01553047	0.009486476	0.023566473	0.0055603776
a	0.0015491819	0.007257263	0.20866442	0.5719219	0.15621479	0.011273718	0.030002384	0.013116359
i	0.00020399227	0.0014072185	0.07110263	0.80924135	0.10624259	0.0070051365	0.0026962273	0.0021008495
g	0.0001243344	0.00024192249	0.0049967305	0.8074323	0.17330503	0.009997327	0.0018974479	0.0020048365
r	0.011903765	0.016390732	0.07043683	0.11671672	0.452348	0.14029668	0.19102724	0.00088004395
à	0.031960923	0.055561133	0.4864184	0.033211954	0.26945654	0.06739851	0.05583879	0.0001536809
f	0.0018186102	0.0016625028	0.022100331	0.094643526	0.3916591	0.08708178	0.36738873	0.033645384
u	0.012577872	0.0059249625	0.016703943	0.24655358	0.55153984	0.06897113	0.091032416	0.006696268
t	2.6590915e-05	3.486464e-05	6.852948e-05	0.19500239	0.5160194	0.24964637	0.03191216	0.0072896606
t	0.0044316025	0.0027105035	0.0039826175	0.016909158	0.3659852	0.5181963	0.087712556	7.207868e-05
e	0.006437776	0.010006374	0.035020232	0.012900743	0.25763914	0.5003337	0.1775881	7.388432e-05
a	3.1610172e-05	4.715907e-05	4.2166335e-05	0.045002572	0.090758435	0.69789845	0.13229968	0.033919998
t	1.5360698e-05	4.19468e-05	4.9614267e-05	0.042779498	0.13398467	0.70624995	0.11115995	0.0057190317
s	0.0017331444	0.0007985031	0.0011856443	0.0016910211	0.04195286	0.37351406	0.5790089	0.000115966264
è	0.001808684	0.0044268006	0.015974548	0.004606579	0.059086077	0.3426536	0.5714111	3.271629e-05
n	1.0819729e-05	1.6472222e-05	7.299888e-05	0.028659523	0.01831025	0.050562177	0.8793892	0.022978641
ì	0.005522992	0.008682805	0.003362008	0.0098007545	0.06485393	0.21959582	0.67614603	0.012035629
t	3.6705164e-06	6.7773162e-06	1.752218e-05	0.01026498	0.0067866365	0.013733769	0.94786733	0.021319266
t	0.0014322766	0.0015958905	0.0019480076	0.000944148	0.009789515	0.022687988	0.9602385	0.0013636245
a	0.0017150464	0.004265366	0.0152012305	0.0017328879	0.012902851	0.05548127	0.9086068	9.449817e-05
</S>	0.00030652527	0.00035157878	0.0003763254	0.0030846896	0.001907218	0.01952401	0.14516105	0.82928854
