 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.9818231	0.01652152	0.0009426413	0.00041579283	0.00016392996	0.0001259353	4.5003567e-06	2.610087e-06
A	0.9870135	0.012743775	4.7846886e-05	7.3598756e-05	5.7818204e-05	2.5572224e-05	1.9963902e-06	3.5921646e-05
n	0.9223026	0.05453337	0.002061646	0.0010869935	0.0018101179	0.00095819123	0.0013234243	0.015923655
n	0.88982916	0.044595234	0.045601346	0.015788708	0.0014152657	0.0016069793	0.0007857602	0.0003775753
a	0.057744097	0.5187086	0.20687912	0.18834223	0.019926501	0.0072429087	0.0011274391	2.9177827e-05
à	0.040203072	0.85799193	0.081003435	0.015403749	0.001497223	0.00037961433	0.0023625514	0.0011584802
r	0.023443967	0.92752457	0.025615804	0.0034202256	0.0033523727	0.0016983101	0.0011273609	0.013817294
t	0.012947067	0.24314177	0.6273709	0.08963849	0.012912738	0.010307271	0.0024650618	0.0012167649
e	0.005180525	0.15067291	0.5026714	0.26572543	0.042686056	0.023288088	0.009738825	3.670366e-05
n	0.0010768201	0.23330428	0.6903354	0.06960049	0.0037570733	0.00051051215	0.001070722	0.00034471534
a	0.0033275962	0.048893075	0.8446439	0.081166156	0.0077821217	0.006300135	0.007876694	1.0244639e-05
s	0.000107274485	0.26404402	0.66994506	0.061038326	0.003857884	0.00026250226	0.00033329573	0.00041164894
t	0.002885974	0.01162848	0.844916	0.13402519	0.0019946226	0.0010088916	0.0035308339	1.0137342e-05
è	0.0056905868	0.032806206	0.80928624	0.13542238	0.005397248	0.0031010138	0.008290951	5.415735e-06
i	0.002129205	0.059440352	0.79821634	0.07609988	0.011983234	0.0022928352	0.03101924	0.018818993
i	5.2123654e-05	0.0068512317	0.26700577	0.6288573	0.09045174	0.0050678593	0.00038185305	0.0013321658
t	6.8827e-05	0.008200913	0.0705642	0.62150383	0.2889867	0.008987896	0.00026522423	0.0014224321
t	0.0036160853	0.0010636483	0.09030476	0.8644321	0.02623451	0.0031789972	0.011136988	3.2960612e-05
u	0.0052674958	0.011503941	0.06389369	0.8499147	0.042600624	0.00790594	0.01889995	1.3698467e-05
m	7.0589595e-06	0.000725129	0.015318252	0.69997835	0.27316505	0.009800274	0.0005553872	0.00045047968
b	0.0008466215	0.00065926526	0.05140914	0.8831689	0.02197772	0.0075933128	0.03434091	4.113841e-06
r	4.038686e-05	0.0071952622	0.04578643	0.80218136	0.13347013	0.007797299	0.0035282297	8.2526964e-07
ò	6.700353e-05	0.00697009	0.030779678	0.5992256	0.33387062	0.025002139	0.0040154397	6.9513895e-05
s	2.1909587e-05	0.00013577889	0.009671007	0.36530855	0.51549965	0.088320576	0.015635258	0.0054072705
e	0.010526252	0.007917663	0.014515016	0.23053496	0.577574	0.12934664	0.025826508	0.003758948
m	2.9207658e-05	0.00060546724	0.0010319973	0.035953306	0.7526375	0.20078823	0.0055736783	0.003380592
è	0.0017032587	0.0017740842	0.00702257	0.08164068	0.19415723	0.4184787	0.2952075	1.6004953e-05
n	3.2782996e-06	8.317973e-05	0.0008467285	0.011936522	0.2458098	0.63648766	0.07784103	0.026991906
a	0.0012010855	0.0047580022	0.0037403447	0.0057379003	0.031446394	0.19391038	0.7481571	0.011048843
s	1.22994325e-05	0.00018887711	0.0003581731	0.0017433029	0.02867789	0.9116645	0.017351922	0.04000312
t	0.00072297815	0.0010737511	0.0009135553	0.001204739	0.010942489	0.21991156	0.7651068	0.0001241191
e	0.0042721853	0.012112961	0.007943987	0.018825658	0.06713087	0.49858916	0.39109042	3.471616e-05
p	9.563325e-06	0.00011057301	0.0002509547	0.0012815397	0.014729347	0.88660616	0.029492103	0.067519814
l	0.010333551	0.011741014	0.016762918	0.015307738	0.010083572	0.3015529	0.6340432	0.0001751546
ò	0.0074202097	0.010401234	0.017935405	0.035972364	0.05136833	0.31748423	0.55938834	2.987162e-05
n	0.00026130964	0.00037924186	0.0019199469	0.013378875	0.08157868	0.21284418	0.6201058	0.06953201
n	0.0018887051	0.0062904204	0.001721653	0.0017617028	0.003206866	0.0452265	0.9296719	0.010232292
i	0.014796904	0.13815698	0.080112234	0.07278903	0.06250588	0.10448874	0.5247076	0.0024426011
</S>	0.0019084016	0.002651737	0.025527423	0.05689214	0.022025067	0.4036447	0.18180718	0.30554336
