 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.7628125	0.22747143	0.008714393	0.0005899971	0.00034087975	2.510944e-05	3.1537063e-05	1.385233e-05	2.1701435e-07
n	0.90024567	0.087853104	0.0031042763	0.0019973211	0.0016472471	0.0003124172	0.0011390904	0.00049466646	0.0032062165
ì	0.011813696	0.9357094	0.040703744	0.0009266421	0.0075305416	0.0016982065	0.0002789415	0.0013329083	5.9380814e-06
c	0.00974251	0.8332559	0.036173996	0.011370553	0.01597557	0.006695211	0.010084747	0.015387643	0.061313853
h	0.024465002	0.9268965	0.037206735	0.0021291513	0.0082418965	0.0002540579	9.196828e-06	3.1838525e-05	0.0007656992
e	0.033400655	0.8267526	0.027711276	0.0056627337	0.064853355	0.03894452	0.00020566517	0.00232362	0.00014556236
t	0.0070170364	0.46222368	0.4534367	0.03543392	0.03891061	0.0019488878	0.0002509274	0.0003576769	0.00042064412
o	0.008767055	0.34240827	0.60747486	0.016707415	0.017965753	0.0030795753	0.00093993417	0.0026514553	5.561479e-06
r	0.050664786	0.10169982	0.72318774	0.107773155	0.01472691	0.00014028545	0.00020314897	0.00077239395	0.0008318486
ì	0.029581672	0.111598335	0.48869357	0.055301163	0.24918738	0.04131175	0.007468078	0.01676748	9.0473084e-05
s	0.003922936	0.013261342	0.4229061	0.33041084	0.21799433	0.0022917062	0.0005778861	0.003610344	0.0050245053
o	0.017893894	0.015326434	0.40624762	0.35686502	0.1780542	0.013757302	0.001323004	0.0027087382	0.007823819
n	0.0005465504	5.8488484e-05	0.0047818497	0.9199049	0.069020964	0.00228394	0.0007012273	0.0016443043	0.0010577759
t	0.015464592	0.013933253	0.08520058	0.29832685	0.5300256	0.03435914	0.0053067245	0.017299647	8.3564715e-05
a	0.005636106	0.02882351	0.1217021	0.08982364	0.47451538	0.14508522	0.031034255	0.10331836	6.145617e-05
e	0.00071233715	2.511071e-05	0.0015365776	0.82739764	0.14326304	0.014298356	0.004879314	0.0071383426	0.0007492789
m	0.00061438046	1.5707948e-05	0.001436957	0.7790752	0.19692732	0.01299946	0.0036302612	0.0045288815	0.00077188195
a	0.00076449924	0.0065913736	0.023270795	0.081227705	0.7699412	0.10327283	0.004270978	0.010624327	3.6390466e-05
n	0.00042825102	2.0764555e-05	0.00089939864	0.33783725	0.46682	0.15179974	0.017173534	0.023812188	0.001208871
t	0.0017901349	0.02072542	0.010196172	0.0039000781	0.621404	0.3201961	0.008231967	0.013427934	0.00012813353
e	0.001285144	0.007886061	0.013291083	0.009205437	0.66636133	0.27628642	0.008241382	0.017397061	4.613826e-05
ì	0.00024286304	2.0238444e-05	0.00026539402	0.12767965	0.07796895	0.5803305	0.11636001	0.09189055	0.0052418285
t	0.0014334484	1.6527425e-05	0.004068219	0.17006527	0.385815	0.40414405	0.0036305762	0.017970549	0.012856428
s	0.001670864	0.0010436274	0.004675501	0.012992718	0.15445673	0.80478525	0.0049674804	0.013168772	0.0022390466
e	0.00028265902	0.0018462348	0.006131158	0.0034695466	0.0543497	0.59709036	0.017524658	0.31913647	0.00016921035
r	2.3770306e-05	9.500459e-06	3.6832218e-05	0.002390678	0.00054890785	0.21659465	0.6326791	0.13412997	0.013586573
e	0.0011354643	0.02052073	0.012259027	0.0015815257	0.014782979	0.55927104	0.25187415	0.13842613	0.00014897516
k	7.4774293e-06	3.5306532e-06	1.3361244e-05	0.00069013075	7.490016e-05	0.05113628	0.67688674	0.26275688	0.008430597
a	0.00035955058	0.013863868	0.013117411	0.0011206373	0.010242697	0.31403196	0.41831392	0.22873192	0.00021805162
v	2.3482362e-06	1.4299092e-06	7.465926e-06	0.00039884818	4.368873e-05	0.017832408	0.56341183	0.41312653	0.0051754406
r	0.00013871113	0.006621215	0.0073584034	0.0008170274	0.008641088	0.13204183	0.4454606	0.3987352	0.00018599413
è	0.0003944374	0.0014855152	0.0019472614	0.002982481	0.0057672127	0.07459901	0.2452239	0.6671829	0.00041725702
c	6.100461e-05	9.109815e-06	6.0723043e-05	0.020321187	0.008025305	0.14248969	0.038556214	0.7632708	0.02720589
h	0.041526694	0.0012697906	0.008508475	0.060220044	0.062133618	0.5325811	0.14314848	0.12606038	0.02455145
i	0.00909246	0.0044782492	0.005300488	0.032010574	0.024163656	0.24034768	0.09152961	0.59294647	0.00013084972
</S>	1.4888932e-05	1.1168005e-05	1.7183584e-05	0.0008442487	0.0018327041	0.046498556	0.022983314	0.84746253	0.08033525
