 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.9457105	0.05103319	0.0023916299	0.00024313193	0.0005042435	2.5630416e-05	7.874466e-05	1.7924953e-07	2.0339749e-06	1.0615151e-05	6.382373e-08
m	0.6052601	0.25963655	0.020241331	0.047133543	0.021736737	0.007385016	0.022489704	0.0024237025	0.0030724087	0.0015549739	0.009065888
à	0.09738211	0.19965321	0.2062779	0.003652768	0.32161257	0.001281599	0.013011031	0.00026449095	0.002449739	0.15430565	0.00010895244
n	0.22981705	0.6658325	0.041578323	0.0186638	0.025305588	0.0027187266	0.0010501195	0.0031911577	0.0017594462	0.0029051276	0.0071780654
a	0.11623258	0.4464653	0.14600949	0.10711448	0.10374894	0.012277368	0.04752333	0.006066168	0.0058757598	0.0026899236	0.005996679
m	0.0050967946	0.8979316	0.07935168	0.012600344	0.0023476903	0.0011932092	0.0004261893	0.00034752657	8.9556685e-05	5.2036925e-05	0.0005634112
u	0.020715011	0.06832158	0.5719154	0.0024031748	0.23948905	0.0005614954	0.0019507771	0.00014149035	0.0015296763	0.09293427	3.808793e-05
c	0.0012499392	0.38134724	0.5595016	0.033166684	0.022119727	0.0016129295	0.00018125464	0.00020106636	5.8397356e-05	0.00030438736	0.00025679663
e	0.012475799	0.032602116	0.6162925	0.0027936522	0.29705933	0.0003899427	0.0020069564	0.0003014869	0.0011236167	0.034892876	6.1725055e-05
o	0.00050410937	0.110045895	0.80892146	0.035600882	0.04307725	0.0012032852	4.452321e-05	9.549293e-05	3.2336975e-05	0.00043546763	3.920629e-05
c	9.14935e-05	0.05639593	0.7481889	0.1733539	0.0158773	0.0036562046	0.0016146281	0.00041408953	0.000114375056	0.00012066124	0.00017247701
i	0.0045026396	0.011836286	0.5523009	0.018680409	0.40754843	0.00041290792	0.00075275	0.00013175573	0.00029601	0.0035213844	1.6594278e-05
ù	0.00015346202	0.041136738	0.4812852	0.25421154	0.21740009	0.0042678886	8.149607e-05	0.00025917584	8.2676095e-05	0.0010607057	6.103681e-05
r	0.00087245024	0.04433724	0.15165222	0.61089337	0.18074532	0.0036573235	0.0050338395	0.0007781205	0.00020887937	0.00024223478	0.0015789816
i	0.0010994356	0.008246963	0.05393759	0.55010754	0.25051373	0.0074050827	0.08286449	0.013764044	0.015102392	0.0043375962	0.012621096
m	9.576159e-06	0.0010641167	0.004664678	0.8697173	0.07150003	0.04268436	0.005677684	0.0024946681	0.00049129955	0.0007313399	0.000964904
u	0.0011470694	0.0019245958	0.013560536	0.00336085	0.94569004	0.00035739757	0.00067651604	8.332363e-05	0.00061130023	0.03256449	2.386313e-05
e	5.1581064e-06	0.0011701033	0.004065828	0.48839027	0.36208552	0.13214605	0.0023717042	0.004521086	0.0010908721	0.0034355714	0.0007177838
p	1.573225e-05	0.0013239421	0.004080688	0.5043768	0.20080717	0.23517992	0.035848122	0.012526151	0.0025623296	0.0021345885	0.0011445456
ì	0.0033058657	0.00040785043	0.0026446094	0.004620654	0.9173508	0.00592628	0.009826347	0.0012388794	0.003235503	0.05083217	0.0006110468
t	9.907429e-05	0.008791869	0.010572068	0.12081945	0.44321954	0.081487164	0.28527904	0.026545864	0.0062814886	0.0042008385	0.012703618
t	0.0015995237	0.0018052068	0.0055458937	0.029404344	0.23967369	0.032903112	0.500081	0.075838745	0.074929535	0.009344373	0.028874522
a	0.010634413	0.002968971	0.015409716	0.0032436282	0.25363177	0.0033605008	0.042095672	0.0114932135	0.026966523	0.6265688	0.0036268274
n	4.066033e-06	5.7221856e-05	9.112313e-05	0.010790296	0.00281477	0.8358788	0.012218778	0.10690966	0.018168064	0.010696691	0.0023706243
e	0.016478583	0.0034840128	0.007940363	0.0081067085	0.124844246	0.17351298	0.28796762	0.0076380665	0.029567149	0.34021345	0.0002468353
m	4.612456e-06	3.76037e-05	6.448532e-05	0.0053116092	0.0011443113	0.6484895	0.08900236	0.1749617	0.045137074	0.034264483	0.0015822874
à	0.0072380872	0.004525222	0.012758761	0.004547129	0.12159868	0.046139482	0.040067527	0.012727588	0.08391417	0.6662553	0.00022814095
i	2.1128994e-06	0.0002416648	0.00046591286	0.02910863	0.007892028	0.10282104	0.48592338	0.23790465	0.08882932	0.03841729	0.008394017
s	3.559547e-06	3.5939694e-05	4.6899193e-05	0.0018428608	0.0002790741	0.27055383	0.050089974	0.52271163	0.13092028	0.018427439	0.005088491
i	0.004094931	0.0005001003	0.001771262	0.00033462435	0.007927155	0.004248461	0.10910712	0.004566609	0.024068942	0.84307957	0.0003012287
n	4.7870767e-06	1.6810385e-05	3.0804804e-05	0.0007544472	0.0001162111	0.06361321	0.037900586	0.13220784	0.115334846	0.6444977	0.005522805
G	0.004138348	0.0004993884	0.0012038043	0.0001324256	0.0018851986	0.0026468304	0.023098322	0.003363696	0.016886624	0.9456625	0.00048287943
r	0.00012223244	0.00040848454	0.0006302944	0.00036425178	0.0015307108	0.0013854178	0.010355733	0.0017623651	0.05980338	0.9236071	2.9918088e-05
è	0.0002960071	0.0011524981	0.0016365683	0.0041574473	0.0030421116	0.003950275	0.015310454	0.00087104854	0.020844925	0.9485513	0.00018740627
c	1.829882e-06	2.5711279e-05	3.679688e-05	0.007614983	0.00021891622	0.030168794	0.021166734	0.21575496	0.23945628	0.41095877	0.07459624
i	0.0004016046	0.0031189516	0.0029314621	0.005750948	0.004740758	0.013499961	0.88720524	0.016503902	0.02663275	0.034230247	0.004984142
a	5.380783e-06	0.00010787543	0.0001976571	0.0014474236	0.0006790855	0.022086967	0.0021376363	0.3212106	0.29003313	0.32892275	0.03317141
</S>	6.49996e-06	2.9758034e-05	5.004689e-05	0.0003354983	9.41364e-05	0.026016695	0.00030994113	0.1526631	0.093202956	0.5785556	0.14873579
