 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.96291983	0.035537783	0.00020071917	0.00073468284	0.00026420524	0.00012765618	6.525913e-05	7.6213764e-05	4.022665e-05	3.313738e-05	2.3865343e-07
t	0.9804294	0.009703724	0.0013913736	0.00037000593	0.001362631	0.00038423503	0.0009387044	0.0006140006	0.0007507891	0.00034379223	0.0037114143
e	0.7415392	0.2040077	0.0004896287	0.0053303693	0.013102851	0.019246906	0.0032615107	0.005411146	0.0021620332	0.004591342	0.0008573769
l	0.70907354	0.27373928	0.007893839	0.004676671	0.00091394334	0.00084128906	0.00035141775	0.00040771667	0.00030893943	0.00013408376	0.0016593168
a	0.035130873	0.59563303	0.0011000569	0.062989935	0.017339159	0.1855331	0.0086284075	0.038891193	0.0011697299	0.053392272	0.00019214656
è	0.01786556	0.8698488	0.07354351	0.03190693	0.0018400513	0.0021614057	0.0003106999	0.0004179682	0.0004065653	0.00014059381	0.0015579846
n	0.12777671	0.47625273	0.11188792	0.17623486	0.057637203	0.0043568327	0.0030221376	0.0023071095	0.0062045082	0.0017652451	0.032554828
a	0.008873928	0.53544796	0.0019725831	0.23509312	0.08660404	0.07833811	0.008984819	0.018209092	0.004450906	0.020024769	0.0020006625
b	1.3016536e-05	0.026292939	0.339383	0.58294034	0.040757995	0.007272709	0.00069549854	0.00084527256	0.0011880968	0.00013027409	0.00048082625
a	0.011366794	0.0842588	0.0007041053	0.41878042	0.14214572	0.25648114	0.008868583	0.031216517	0.0013566136	0.044716153	0.000105174295
r	2.296985e-05	0.0222591	0.043144096	0.7436089	0.1530814	0.033843093	0.0010922344	0.0016281339	0.0007221543	0.00035558714	0.00024239687
m	0.06740467	0.0295518	0.00112841	0.22442226	0.15180652	0.46235391	0.008471732	0.0340705	0.0009032843	0.019706573	0.00018031673
è	0.030410245	0.19757485	0.0040692533	0.25528514	0.10081325	0.3847562	0.007397107	0.013238835	0.0012070909	0.0051031546	0.00014490962
n	0.00015436222	0.020977521	0.0034076138	0.1015465	0.6641089	0.16456163	0.0052584102	0.013072904	0.0075190905	0.013208987	0.0061841034
a	0.0028684342	0.0029158918	0.005930087	0.053838078	0.8138605	0.104284965	0.0045299795	0.0021698815	0.0025355304	0.00478312	0.0022836286
f	1.1416652e-05	0.00085461326	0.13365737	0.10824977	0.34426156	0.36247602	0.02867621	0.008691807	0.011101946	0.0006088649	0.0014103964
ù	0.0070440983	0.0039287833	0.00053579756	0.014892801	0.054078583	0.83331376	0.03424428	0.03631329	0.00092698284	0.014699599	2.2075687e-05
r	1.8975272e-05	0.0020333128	0.029667748	0.018218134	0.26417848	0.5199575	0.08220244	0.04006378	0.029405447	0.0078117712	0.006442398
n	0.0016567884	0.0030198742	0.0030575555	0.013343803	0.15729585	0.7326012	0.05735107	0.010717018	0.004460982	0.008187548	0.008308231
o	0.021155365	0.02926066	0.0067149303	0.07218906	0.041872885	0.71152717	0.02051213	0.047826268	0.006046651	0.039369825	0.0035250802
n	4.1298917e-06	0.00022252744	0.018240897	0.005781274	0.015796317	0.23029679	0.59570205	0.085768625	0.042036865	0.0034182102	0.0027322897
a	0.0026984697	0.0015205275	0.0038569171	0.008660157	0.009072219	0.37832162	0.34967747	0.2151418	0.010503544	0.020522973	2.4318011e-05
k	2.4938122e-06	7.629155e-05	0.02010822	0.0025484064	0.006996722	0.08606086	0.5540033	0.22947441	0.09516517	0.0045344834	0.001029605
à	0.00849433	0.00573795	0.0012233752	0.005409906	0.003178173	0.296396	0.2581403	0.37880498	0.010314746	0.03221442	8.5800275e-05
n	1.3376063e-05	0.00043734314	0.035341736	0.006118746	0.07741384	0.056480862	0.09868528	0.36783427	0.2764595	0.061058722	0.020156357
i	0.0030463517	0.0077007427	0.0062449705	0.008017523	0.014914519	0.20052029	0.23823391	0.32571504	0.080942534	0.0827035	0.031960543
k	1.1226964e-05	0.00024313829	0.009825986	0.00094352715	0.0026154155	0.0076944577	0.14849317	0.30752188	0.4947677	0.018486265	0.009397246
a	0.008719607	0.0079108905	0.0013214223	0.0032180473	0.0016955072	0.040324748	0.11294654	0.67574704	0.068413615	0.07960222	0.00010045476
l	6.3059542e-06	9.157247e-05	0.006200117	0.0007598183	0.0018482604	0.0048806425	0.10845021	0.30873764	0.42911953	0.122987255	0.01691866
ò	0.017950488	0.01810346	0.001823088	0.0046686986	0.0013315348	0.032864016	0.039929785	0.6383552	0.08619151	0.15852018	0.00026201553
r	8.601592e-06	8.527678e-05	0.018957946	0.002035661	0.026827164	0.014102427	0.011870356	0.05416348	0.089556254	0.7579179	0.024474954
ù	0.003070829	0.01120498	0.0030476234	0.0041817874	0.005199035	0.0338723	0.027581958	0.21967293	0.14357975	0.46924198	0.07934681
s	8.426126e-06	7.2378476e-05	0.015297646	0.0013227972	0.012903045	0.010968591	0.011296839	0.03109856	0.061265554	0.82546806	0.030298006
t	0.0061072456	0.012696077	0.0009605485	0.0059154173	0.002580964	0.04053004	0.008211883	0.10905013	0.034561086	0.7745481	0.004838422
i	0.03610204	0.019482797	0.0004206683	0.004388718	0.0054438654	0.037123922	0.017597096	0.24688683	0.03809922	0.5942706	0.00018428375
