 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.9075613	0.08800593	0.00333629	0.0001289843	0.00012472196	0.00011625543	0.00012433006	0.00016671556	4.502121e-05	0.00030882176	7.8920995e-05	1.8717967e-06	8.040561e-07
l	0.9655533	0.030667137	0.0021213868	0.00020892498	0.00026650855	9.9492034e-05	0.00024694856	0.00031465126	2.6436053e-05	0.00029556072	7.356625e-05	2.6008956e-05	0.00010022418
l	0.027733726	0.7517748	0.12106618	0.019371567	5.333993e-05	0.001836544	0.041512884	0.0065422547	0.0016838682	0.00052310614	0.013338183	0.0145013435	6.230933e-05
ò	0.15742008	0.81360817	0.014889082	0.0012816887	0.00011913423	0.00030963105	0.0068387664	0.0011163048	0.00044658937	0.0004590076	0.0027776372	0.00070346234	3.054751e-05
r	0.017278831	0.95261884	0.00785188	0.0002916918	0.00019116448	0.0011610431	0.0014814624	0.00058749225	0.0010993175	0.0035587936	0.0016512997	0.002695205	0.009532941
a	0.031210868	0.72072965	0.055324987	0.0037374739	0.0006054246	0.007067861	0.10413173	0.0094528925	0.004290285	0.026955198	0.018679013	0.015123827	0.0026908016
f	0.010962481	0.7928093	0.1814883	0.0061195698	0.0022643975	0.0007550886	0.00082146504	0.00084196223	0.0001645368	0.0016287297	0.001010266	0.00020402882	0.0009299669
è	0.0041310634	0.25530675	0.4134382	0.0997468	0.0003073321	0.015979543	0.105494976	0.024224237	0.0173327	0.0020424577	0.039948158	0.021973824	7.3953124e-05
t	0.0066398275	0.85234886	0.1362603	0.001425155	0.00039374808	0.00038740982	0.0003078593	0.0002928238	0.00010822482	0.0006624774	0.00055880833	0.00021100583	0.00040344454
i	0.013737808	0.43454897	0.41789767	0.01895559	0.0014409523	0.008155271	0.05951995	0.0080071045	0.0025111511	0.009058281	0.0043895403	0.015673727	0.0061040213
p	0.00023270874	0.010202696	0.89825004	0.06965382	0.011478245	0.003857968	0.0014085023	0.0013688926	0.00018061191	0.0016434749	0.0010299345	0.00028190832	0.00041120348
ò	0.0035301615	0.01602056	0.5391994	0.2766607	0.00030018995	0.017000115	0.07420263	0.02030019	0.00764906	0.0011469121	0.026527595	0.017404057	5.8454003e-05
r	0.00086445524	0.04133429	0.91151166	0.023989221	0.0039211405	0.0070466893	0.0015795882	0.0011804642	0.0004115581	0.0036613445	0.002252615	0.0009961241	0.0012507822
k	0.0040407097	0.017410403	0.5882653	0.16304581	0.002957975	0.029303735	0.11522131	0.012721056	0.0037496688	0.015562235	0.0065614968	0.02922439	0.011935883
e	0.004372088	0.025127664	0.2447834	0.16004296	0.0015511399	0.046907783	0.34470254	0.0699278	0.009520229	0.0071959016	0.030227536	0.0526963	0.0029446709
t	1.894763e-05	0.00010817085	0.034354668	0.79017097	0.06861337	0.08824006	0.010191836	0.0028617424	0.0008294217	0.0013314158	0.0015966526	0.0013244923	0.00035833035
e	0.002366413	0.0024772706	0.09358724	0.7344196	0.0030075482	0.073931724	0.04839783	0.014616281	0.0035455222	0.0006215394	0.013720828	0.009291347	1.6791666e-05
è	4.748441e-06	1.0029238e-05	0.011307055	0.55744016	0.26260963	0.15630448	0.008445897	0.0022975532	0.00022563591	0.00069042516	0.0003815134	0.0002037853	7.897414e-05
r	7.004577e-05	0.00073100446	0.08465833	0.07961983	0.31990823	0.42326707	0.031227067	0.009207717	0.0016200319	0.034400973	0.0042002522	0.0011495034	0.009939892
k	0.0031503804	0.0017364535	0.010209111	0.24714512	0.010642597	0.3902247	0.27751333	0.019969797	0.0045069093	0.011198601	0.004504864	0.0151345655	0.0040635304
o	0.0020574683	0.010527905	0.01635729	0.12636566	0.001029183	0.26818946	0.36211187	0.09822239	0.014954539	0.0056306315	0.043984782	0.0499045	0.0006642935
m	3.8842145e-06	1.1467234e-05	0.00029420256	0.05803005	0.25723568	0.5740145	0.08815894	0.012520636	0.0033015904	0.0018334483	0.002267149	0.0018208161	0.00050767226
e	0.0003218851	0.0073150825	0.004204346	0.067320295	0.0007767333	0.2579573	0.45654634	0.022984358	0.057779472	0.0024242369	0.07349329	0.048850935	2.5795725e-05
m	8.1130185e-07	2.7899157e-06	0.00010652724	0.027134078	0.09790236	0.41801178	0.4074269	0.034897674	0.007254433	0.0018462489	0.0027203567	0.0019963777	0.0006996545
