 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.8999055	0.09556992	0.002324209	0.00020299767	6.954852e-05	0.00030910497	6.5133405e-05	0.0001225233	2.542753e-05	0.0011440284	0.00013814303	2.552128e-05	3.006445e-05	3.5769472e-06	1.5940499e-05	1.9557174e-05	2.8665545e-05	6.29346e-08
m	0.8136147	0.08295665	0.010060535	0.00453316	0.00073181477	0.008184377	0.0022933872	0.0033865697	0.0004607595	0.06519569	0.0033958256	0.0012690629	0.0006073977	0.00016023964	0.00064522744	0.00051655987	0.0007569932	0.0012309303
e	0.0131210955	0.92010194	0.03228591	0.0029329325	0.00057931367	0.003348412	8.987851e-05	0.0004505826	0.0040087053	0.016837314	0.0007648669	0.0005962081	0.0022762155	0.00012588684	0.0015249089	0.0007536755	0.00018694116	1.536633e-05
s	0.08008319	0.8900416	0.022837555	0.0005256007	0.0005980692	0.00049142516	0.00031702104	0.0006823427	0.00018625501	0.0029263964	0.00044521835	0.00020350415	0.00011679776	4.141849e-05	0.00012856394	6.179394e-05	4.605196e-05	0.0002672434
s	0.00987041	0.94270474	0.040523943	0.00046012795	0.00010138785	0.00036419046	1.9454756e-05	5.8864476e-05	6.880563e-05	0.005205092	0.00012651407	8.220627e-05	0.0001435316	1.5689433e-05	0.0001250164	8.8626235e-05	3.5454264e-05	6.0225157e-06
è	0.049237818	0.9228698	0.014740372	0.0003783181	0.00031344115	0.00059351604	0.0001369686	0.00037183156	0.00013152434	0.010181071	0.0003484492	0.00019955821	0.00019426142	2.9036339e-05	0.00012845467	7.399141e-05	5.736117e-05	1.4095285e-05
r	0.053762425	0.79389703	0.09322076	0.0072385445	0.0011640901	0.0016440838	0.0018085233	0.0063031022	0.00042446345	0.004522906	0.0019135725	0.0017708171	0.0015977143	0.0020198599	0.00224718	0.0014695873	0.0017385716	0.023256745
e	0.028146653	0.5317523	0.26000348	0.022484511	0.0017664046	0.013523573	0.003417795	0.026368331	0.002742411	0.01893282	0.0046274113	0.015700655	0.014373216	0.0064643645	0.018135466	0.005781457	0.008319147	0.01745997
m	0.0009544502	0.019404864	0.8009505	0.123597056	0.030524397	0.0074790833	0.0047041127	0.0052749347	0.000234407	0.0042928928	0.0008805638	0.00034635412	0.00017812093	7.331635e-05	0.00012977916	0.00012163309	0.00030809102	0.00054550736
u	0.018082168	0.18664707	0.6775765	0.03413083	0.0075062765	0.014177109	0.00024789726	0.001836966	0.0069452175	0.023713859	0.0035108244	0.0028570334	0.011649911	0.0005356869	0.0067921067	0.003100009	0.00059941073	9.123319e-05
p	0.0005741973	0.0069056004	0.56988025	0.25612032	0.13448039	0.015713101	0.005719367	0.00459145	0.00052910123	0.0034113943	0.00065664854	0.0003147614	0.00020050775	9.2169066e-05	0.00013442621	0.00012620323	0.0002263512	0.0003237102
