 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.93175304	0.06281052	0.005091567	0.000171474	6.546048e-05	5.4463333e-05	1.0107395e-05	2.6608393e-05	6.376843e-06	1.0222676e-05	1.6251879e-07
n	0.45845073	0.35313076	0.043073375	0.0015516578	0.0039061757	0.028232852	0.023741506	0.008854627	0.01653716	0.0014092962	0.06111187
a	0.01764792	0.8591794	0.022701215	0.0038487003	0.06342369	0.0072662355	0.007137861	0.016940339	0.0006240647	0.00041137333	0.00081925816
s	0.046978347	0.80731183	0.14057006	0.0021539093	0.0003359005	0.00060387177	0.00039774567	0.00031297712	0.00021620942	3.802525e-05	0.0010810966
t	0.021003747	0.5317741	0.40124646	0.041800354	0.0017920515	0.00089092983	0.00017174848	0.00041826107	0.000108566455	0.0007870695	6.7844776e-06
a	0.04063935	0.90919375	0.03639946	0.0067629167	0.00259681	0.0015480728	0.00035242777	0.0018886575	4.4092412e-05	0.00057206803	2.337111e-06
s	0.010378241	0.45767087	0.4977118	0.031438794	0.0009235789	0.0006330456	0.0003209807	0.00046668045	0.000109935885	2.6294583e-05	0.0003198458
ù	0.03622056	0.37551758	0.46647626	0.11078493	0.0052983793	0.002283275	0.00027802246	0.0009857025	0.00020180782	0.0019338415	1.9623345e-05
n	0.014933625	0.04268784	0.8253745	0.08355554	0.0054405094	0.0028389639	0.0048272097	0.0017672098	0.0013822532	0.00038090604	0.016811408
a	0.0141979195	0.22308479	0.22993985	0.05863631	0.3343924	0.0245163	0.035869747	0.055337448	0.0031959899	0.0045259274	0.016303303
n	0.0004870866	0.00225096	0.04573825	0.9212642	0.01982236	0.0052749314	0.002147537	0.0013337274	0.00042625132	6.04197e-05	0.0011944412
k	0.005100739	0.007383523	0.06722033	0.8886164	0.023909658	0.004333848	0.00064969703	0.0008244392	0.00032954788	0.0016190917	1.2670747e-05
ò	0.031017248	0.081534296	0.10340217	0.68816316	0.061565097	0.016052896	0.0018996926	0.007061096	0.001076764	0.008177043	5.037158e-05
r	0.053080108	0.032383427	0.15291514	0.18875104	0.20718394	0.0066334805	0.011370607	0.020350574	0.0019579316	0.03058711	0.29478663
a	0.0017806736	0.008543004	0.02207513	0.26948366	0.66102415	0.018815387	0.0060428428	0.008755272	0.00028930255	0.0010978136	0.0020927598
a	0.0003316834	0.0006322234	0.0029096354	0.47732517	0.28519028	0.17914209	0.03149832	0.012306184	0.0032580702	0.0005381289	0.006868168
t	5.253257e-05	8.812984e-05	0.0006490369	0.059707694	0.18468247	0.58216953	0.15083799	0.016747473	0.00362672	0.00013245638	0.0013059062
s	0.004409411	0.0036192392	0.004997099	0.17374262	0.25519302	0.5043843	0.032873336	0.013772034	0.0016448506	0.0053059477	5.8117035e-05
ù	0.016781203	0.03095426	0.033050466	0.15292294	0.4242892	0.27786186	0.039101575	0.01650878	0.004107303	0.0042323074	0.00019006617
n	0.00037485434	0.00040549433	0.0052542198	0.013995347	0.7977473	0.037397265	0.047516916	0.021664368	0.0009452712	0.004812383	0.06988652
n	0.0005018596	0.00096235774	0.0019219905	0.020552073	0.63401234	0.26404324	0.058402248	0.017297355	0.00052488456	0.00089838495	0.0008832615
i	0.028535463	0.043427788	0.059335995	0.15297869	0.21204056	0.09621497	0.18841822	0.10422853	0.016999464	0.06392293	0.033897415
t	3.557054e-05	6.0510065e-05	0.00010110931	0.0052910363	0.028924204	0.616967	0.2375668	0.09958805	0.008618882	0.0013464743	0.0015003611
i	0.0034147557	0.004909826	0.0070761116	0.012955371	0.021716451	0.47056448	0.2775798	0.16290927	0.0127390055	0.02607605	5.881399e-05
k	6.246728e-06	9.175539e-06	1.9811945e-05	0.0014513527	0.0077599166	0.40866354	0.386252	0.18287688	0.011350466	0.0010681528	0.00054245454
a	0.01247833	0.022994433	0.014840841	0.0115000615	0.0067080543	0.16677505	0.25461024	0.37927338	0.024877472	0.1056399	0.00030220966
è	4.1310204e-06	5.3984304e-06	1.3601624e-05	0.0010455954	0.003445725	0.21770726	0.44713807	0.30701968	0.021172743	0.0017897688	0.00065804407
c	6.880749e-06	1.7768742e-05	0.00012257123	0.0041431994	0.036339942	0.028059699	0.53027135	0.37071547	0.0034780318	0.0027900424	0.024055053
