 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.40418154	0.59239465	0.000980455	0.0016430026	0.000641451	5.742682e-05	4.413855e-05	4.5863446e-05	1.130096e-05	1.5844572e-07
i	0.26528943	0.60779005	0.080736965	0.015847629	0.015607723	0.0036917944	0.0010924357	0.004142527	0.0057732887	2.8163176e-05
i	0.16528398	0.8010654	0.009970732	0.017862264	0.003002881	0.0006521369	0.00032333264	0.000911719	0.0003548198	0.00057270797
p	0.01642386	0.9508947	0.0037852377	0.022671608	0.0033339043	0.0013694959	0.00055831514	0.00054425764	0.0001251163	0.0002934965
à	0.0033529627	0.06008866	0.870993	0.0430113	0.009735226	0.0009118814	0.0003296495	0.0028423949	0.008721341	1.3615723e-05
s	0.0020445052	0.14560232	0.4931724	0.31245568	0.033127733	0.0018108813	0.0005731991	0.006034616	0.0016880662	0.0034905483
t	0.007216255	0.031592496	0.86218727	0.077510096	0.013688039	0.002434807	0.001034704	0.0016082919	0.0021852271	0.00054286636
a	0.0024368411	0.0047329315	0.8803802	0.06396298	0.01733607	0.0065534203	0.0005000233	0.006147404	0.01792714	2.301678e-05
ì	0.010310803	0.008899812	0.10655104	0.66154444	0.18484145	0.00836436	0.0015565158	0.011320308	0.0059174364	0.00069383066
c	0.0002685772	0.0020679946	0.014869043	0.52347666	0.43224734	0.017870823	0.0011272249	0.0044802325	0.0009789494	0.002613107
h	0.015685052	0.0064649154	0.08431538	0.7757581	0.10939185	0.004661196	0.0009983598	0.0012230072	0.0014426318	5.95489e-05
e	0.0027766638	0.0015200635	0.13753365	0.61794215	0.17947128	0.024970299	0.0014352233	0.009151869	0.025159065	3.9691608e-05
t	0.000120891906	7.839894e-05	0.001565839	0.14408289	0.8262216	0.011953933	0.001916767	0.009396755	0.0043348437	0.00032812005
e	0.0008699082	0.0016337371	0.0022060026	0.24304686	0.6825199	0.030402262	0.013709412	0.012980801	0.012618746	1.23601985e-05
l	0.00020332883	4.1251948e-05	4.94594e-05	0.010334176	0.34695783	0.60921454	0.01622802	0.013752068	0.002994682	0.0002246937
ì	0.0025387094	0.0035270732	0.00483844	0.09116799	0.7347555	0.040268477	0.03733998	0.03950242	0.046006996	5.44141e-05
s	0.00016949134	8.2823164e-05	0.0006426668	0.009247702	0.7443696	0.21791501	0.0060127527	0.018059026	0.0023366942	0.0011641567
o	0.0019758572	0.0006641522	0.010342379	0.0929591	0.55536026	0.26336938	0.03795191	0.009353743	0.02001967	0.008003542
n	2.4016657e-05	1.2110345e-05	4.664021e-05	0.00036280192	0.027763864	0.46458602	0.44092715	0.044055913	0.019269064	0.0029523335
t	0.001712024	0.0016123013	0.0025261352	0.017844873	0.10616593	0.25921988	0.47997552	0.096001506	0.034873318	6.854969e-05
a	0.0003653502	0.002211113	0.0069213794	0.023300005	0.13358553	0.078221284	0.3201575	0.27402234	0.16116165	5.380632e-05
à	2.2860988e-05	1.05481295e-05	8.44668e-05	7.144444e-05	0.004568733	0.09320676	0.81015867	0.060012266	0.028818952	0.003045248
l	1.2645204e-05	6.685483e-06	1.668793e-05	0.0005753996	0.021811295	0.5090253	0.15712957	0.29526702	0.011575615	0.0045797834
a	0.001004054	0.00029577716	0.0020533905	0.007550188	0.01945171	0.18553792	0.66943353	0.07925099	0.03362993	0.001792482
t	1.916485e-05	1.2748463e-05	2.5539259e-05	6.783484e-05	0.00047496564	0.046097808	0.79332995	0.10919439	0.04438619	0.006391495
o	0.00058305834	0.0014492536	0.0023147326	0.0051450273	0.0030237117	0.009956362	0.5671726	0.34654367	0.06371819	9.343089e-05
ì	1.0847448e-05	9.698676e-06	1.00493035e-05	2.7037726e-05	0.00011598649	0.012961844	0.49041435	0.24148744	0.24918446	0.0057783276
c	3.2252783e-06	4.3745727e-06	2.3324267e-06	0.00017877793	0.0011430179	0.045842726	0.103148155	0.58812195	0.24256098	0.018994415
h	0.0023227283	0.00044613183	0.0006528523	0.007045408	0.0046952902	0.057736896	0.4455135	0.36838332	0.11295455	0.00024933726
a	0.0011002348	0.0036416792	0.0054083657	0.003954031	0.0072010215	0.0030292475	0.09387241	0.6648795	0.21679676	0.00011678683
v	2.5391428e-06	8.3005034e-07	0.00021662527	8.552177e-06	0.000110740795	0.0008850056	0.033039887	0.26164547	0.68446493	0.019625338
à	0.000113704555	0.0044044275	0.041403264	0.012824689	0.024101876	0.0017133619	0.05539259	0.42092124	0.43852112	0.00060371193
l	1.690463e-05	2.2019753e-06	3.6251728e-05	8.3188075e-05	0.0004405518	0.0067888494	0.006718536	0.16892451	0.800199	0.016790077
o	0.01301957	0.0045050164	0.007135899	0.0073421104	0.0030397363	0.01146308	0.04502519	0.18742755	0.6786807	0.042361192
n	6.016149e-06	2.6381529e-06	0.00010797281	4.814653e-05	7.649384e-05	0.0035109515	0.011018842	0.022626411	0.75205004	0.21055257
t	0.0024308772	0.017793525	0.036590915	0.0571587	0.023035582	0.020715885	0.02623513	0.25300783	0.5591703	0.003861262
a	0.00064932974	0.00500717	0.0136018945	0.017266775	0.022640064	0.032341134	0.029333645	0.3260469	0.55271727	0.00039572618
</S>	1.7310877e-05	2.6830616e-05	0.0014970063	4.8543676e-05	0.00016786273	0.001221815	0.006867331	0.0060500065	0.33333275	0.65077055
