 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.810295	0.1813376	0.003091415	0.0010829329	0.0008177564	0.00035722848	0.00017961669	0.0021281964	0.00038545756	0.00013881012	0.00015802923	2.237937e-05	5.6319036e-06
ò	0.8865826	0.06780167	0.012511131	0.013801991	0.0005573199	0.0056831446	0.0005017623	0.010954194	0.00015611004	0.00088067737	8.400569e-05	0.0004851268	2.4090744e-07
t	0.9836584	0.015480549	0.000626456	5.1593535e-05	1.2455322e-05	2.597809e-05	8.587506e-06	3.281972e-05	1.15040075e-05	1.0221606e-05	7.9160345e-06	2.8386474e-05	4.5168923e-05
t	0.8554822	0.14037067	0.0020752226	0.0009931619	0.00022392854	0.0003543434	7.548718e-05	0.00012272308	7.9890495e-05	6.935104e-05	7.019771e-05	4.2049534e-05	4.0783914e-05
e	0.1441612	0.4857406	0.086512595	0.18213761	0.005160558	0.05135365	0.002343158	0.027943619	0.0014827297	0.0060140705	0.0011511665	0.0059384177	6.061956e-05
j	0.07629108	0.87447256	0.040987637	0.0041140486	0.000780841	0.00081571384	0.00013307789	0.0016112451	0.00018774188	7.373571e-05	5.5482793e-05	0.0001337877	0.0003430313
è	0.009142492	0.77089846	0.13253781	0.028013855	0.0023216472	0.025138006	0.0068408437	0.0015793954	0.0002967746	0.007486504	0.000639772	0.015085242	1.91198e-05
n	0.08028463	0.89516973	0.021709405	0.0007346879	0.00017810895	0.00022169907	6.223918e-05	0.00097377173	0.00016498861	6.210554e-05	6.210631e-05	9.012179e-05	0.00028633137
o	0.015025821	0.936126	0.030360693	0.012041538	0.0010994095	0.0024382721	0.00027632233	0.0010339448	0.00024684574	0.00037313494	0.00034285258	0.00031999522	0.00031524725
m	0.002913921	0.56613517	0.38020194	0.028059848	0.003281123	0.003089546	0.00042651998	0.012525681	0.00092925347	0.0002521644	0.00022518517	0.00049070735	0.001468891
e	0.002017155	0.1931714	0.7170907	0.03433943	0.0022193955	0.024173345	0.006829443	0.0010352299	0.00021616071	0.00543885	0.00055559917	0.012897197	1.6007474e-05
v	0.000522763	0.25078082	0.6002869	0.12276073	0.0067804707	0.0075983014	0.0010343292	0.006555232	0.0015421421	0.00042548185	0.00030148745	0.00084634195	0.0005650335
è	0.003736734	0.13410038	0.82179505	0.026846433	0.00021110826	0.008434065	0.00070655753	0.0002936597	3.9717204e-05	0.00070210814	9.617584e-05	0.0030290156	8.949646e-06
k	0.004383348	0.298688	0.6527375	0.014465035	0.003152906	0.0031443378	0.0006581653	0.01533488	0.00264291	0.0006267785	0.0008063833	0.0006854379	0.0026742932
k	0.009478632	0.52183396	0.45466056	0.00654463	0.0007694232	0.0034882198	0.00016418894	0.0006954713	0.0003204764	0.00025020214	0.0006053007	0.00026690835	0.000922083
i	0.021161793	0.07545905	0.5862883	0.18937252	0.012649016	0.045353368	0.0020427972	0.049033638	0.0037405007	0.004010825	0.0027679352	0.0067752395	0.0013450388
o	0.00041153282	0.0034901216	0.42415497	0.49340424	0.03538962	0.01922424	0.0025688505	0.016053395	0.002056597	0.00064642145	0.0003490569	0.0011918232	0.0010591164
p	2.5447916e-05	0.0006283942	0.22818547	0.71233433	0.020023955	0.006629663	0.00042885347	0.02852717	0.0021966398	0.00029688887	0.00032073038	0.00015119457	0.0002512514
u	0.004298112	0.009158006	0.3139188	0.48795444	0.014040514	0.10665301	0.008987094	0.01004861	0.00088346045	0.012868508	0.0010928388	0.030044386	5.2299612e-05
l	1.3014563e-05	0.00011233778	0.021778328	0.9213622	0.03219835	0.013596115	0.00093004236	0.008186911	0.000901144	0.00020532025	0.00013930754	0.00032837552	0.00024847686
ò	0.0020857994	0.006163092	0.13860989	0.7106074	0.016099274	0.10784207	0.0048148357	0.0027113096	0.0002924957	0.0038349347	0.00032435503	0.0065818094	3.271362e-05
t	0.0004981229	0.017774321	0.0921918	0.6823582	0.06998716	0.07436138	0.00453119	0.030853637	0.010778651	0.0018306596	0.0030325553	0.003344284	0.008458041
o	0.0047577987	0.012074453	0.076442845	0.76042825	0.044133462	0.07875035	0.0025773859	0.0036592616	0.0014410677	0.001920406	0.002782519	0.0030771669	0.007955058
s	1.8419336e-05	4.5524903e-05	0.000384394	0.4987518	0.3567295	0.1111684	0.009217172	0.016064651	0.0043917163	0.0008447214	0.0005130995	0.0011657749	0.0007048
p	0.0013156721	0.0023088036	0.011155943	0.29852933	0.14935374	0.46400124	0.030109216	0.021882894	0.0017598219	0.010590074	0.00075854256	0.008209247	2.5466348e-05
ì	0.011092085	0.018795842	0.05181632	0.12405149	0.05826621	0.42701	0.04753464	0.049034666	0.013671983	0.093095824	0.011873747	0.09366845	8.875173e-05
t	5.276735e-05	0.0006794495	0.008999502	0.18733941	0.19522005	0.522427	0.03103744	0.004616077	0.023094434	0.004480225	0.0068915593	0.00793972	0.007222347
i	0.0013596535	0.0047222576	0.01507613	0.38293722	0.10692071	0.43994752	0.010246201	0.010492034	0.0023303193	0.005739853	0.0071553686	0.007928289	0.0051443805
m	7.1118507e-06	1.3052609e-05	3.0256584e-05	0.038239468	0.63325495	0.19400944	0.086403236	0.02099074	0.020793393	0.0030077754	0.00084622856	0.0018524961	0.00055189163
u	0.002956599	0.0056936373	0.01187419	0.010979023	0.10113681	0.6004883	0.18976755	0.003112115	0.00438617	0.0329309	0.0036176676	0.03303237	2.46493e-05
c	9.935725e-07	2.0359446e-06	7.4356717e-06	0.009917653	0.42282647	0.33855516	0.14902487	0.033555213	0.03177162	0.009916613	0.0012539838	0.0027748286	0.00039315035
e	0.0026842004	0.0051635755	0.0095384875	0.003572726	0.04197587	0.5934042	0.28915852	0.0016852205	0.0022010882	0.018685784	0.0017370181	0.030176532	1.6693813e-05
p	1.5304058e-06	1.9003065e-06	8.974807e-06	0.0039032816	0.20842892	0.36491388	0.34304294	0.025300443	0.025109708	0.023939818	0.0018975677	0.0031943633	0.0002567236
à	0.0039697373	0.008808221	0.0073576416	0.0059717917	0.0085736755	0.39063102	0.40373808	0.0102464715	0.0101068355	0.10354958	0.0022647262	0.044760853	2.138037e-05
o	6.819328e-06	2.9325609e-05	0.0002784489	0.010435007	0.037217356	0.54327357	0.18002273	0.025049018	0.1254376	0.035440654	0.020079555	0.016983712	0.005746162
s	1.2857276e-06	2.9999876e-06	5.634389e-06	0.0007006576	0.068007536	0.07101402	0.27869	0.12258402	0.35549834	0.07079925	0.021972906	0.008438219	0.0022850821
t	0.0053120563	0.008234122	0.0026558293	0.0028009524	0.008828432	0.30688637	0.21501656	0.14752313	0.039230462	0.18020457	0.008829729	0.07424866	0.00022912098
i	0.003258304	0.0064512636	0.0035521917	0.0028963487	0.0023771403	0.07088155	0.09830986	0.13506538	0.07035262	0.4878757	0.026440417	0.09247184	6.742444e-05
