 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.7061676	0.28727132	0.0053396057	0.00046343255	0.00059985154	0.0001388808	1.4163518e-05	5.083131e-06
ò	0.91974837	0.046625048	0.015222463	0.013432163	0.0018182929	0.0027280115	0.00042553718	1.8542437e-07
t	0.98748523	0.01116441	0.00090414303	0.00017114819	9.255524e-05	3.4322078e-05	1.6154647e-05	0.00013199866
t	0.9788988	0.008557843	0.009851191	0.0022897488	0.00017538547	0.00010093878	6.6388006e-05	5.9672304e-05
i	0.18585296	0.3707336	0.17021354	0.23334002	0.012452049	0.025107143	0.0022380995	6.258638e-05
ì	0.10412124	0.6601955	0.2146221	0.016972113	0.002857033	0.00036653818	0.00015431951	0.00071115105
r	0.045055654	0.90379447	0.04607209	0.0015228974	0.0015885391	0.0003615767	4.0891922e-05	0.001563829
t	0.027945297	0.36173233	0.47847813	0.10303326	0.0065807183	0.011900435	0.0054837493	0.004846148
e	0.01906581	0.1165567	0.40980834	0.28079087	0.06584091	0.091510914	0.016313406	0.00011305979
o	0.00059096765	0.13712083	0.79509556	0.05988486	0.0055955723	0.0007765168	0.00051958306	0.0004161273
G	6.273777e-05	0.15432577	0.80766124	0.034311153	0.0027800025	0.0006496387	1.353172e-05	0.0001957873
i	0.0014594934	0.15291393	0.767505	0.056361075	0.0076618786	0.008456149	0.0056330524	9.396428e-06
o	0.0002444117	0.07682191	0.8847854	0.033138264	0.0040677073	0.00038266418	0.00050459197	5.4993972e-05
v	1.660237e-05	0.030474335	0.8084543	0.15385744	0.006054829	0.0010231867	2.8783412e-05	9.048448e-05
à	0.0020748957	0.008627008	0.77656144	0.20874414	0.0014130533	0.0021496324	0.00040424275	2.5446385e-05
n	0.0010365695	0.041520827	0.8346464	0.09813748	0.019527609	0.00093687954	0.00047714854	0.0037170697
n	0.0039376114	0.0026828272	0.8601774	0.124200344	0.0041381125	0.000942552	0.0015598297	0.0023613484
i	0.018752456	0.025798205	0.31639946	0.49296084	0.05620811	0.072457954	0.01200053	0.0054224394
e	5.0169216e-05	0.0013074348	0.06632048	0.8133799	0.09433639	0.01787269	0.005331857	0.0014010925
A	5.702061e-06	0.0003030928	0.021871174	0.9367965	0.0343308	0.006477277	8.472125e-05	0.00013074816
n	5.6675468e-05	0.003255606	0.033188436	0.49794242	0.45395368	0.006380808	0.00043965245	0.0047827135
n	0.0018134124	0.002705184	0.03984424	0.73173076	0.17951511	0.03140417	0.009003334	0.0039837644
a	0.003220318	0.011289668	0.018985286	0.18105085	0.5325685	0.20992453	0.042369436	0.00059136143
g	6.0852308e-05	0.00086728507	0.0041014776	0.2379139	0.34835574	0.36437035	0.034169726	0.010160649
i	0.013307707	0.0035169825	0.015181827	0.082133256	0.59616697	0.22314768	0.06649096	5.4711523e-05
à	7.4356344e-06	0.00011815042	0.000488803	0.058228936	0.32153255	0.6057575	0.012064464	0.0018022086
ì	3.3616718e-06	6.7697976e-05	0.0008762591	0.01829217	0.90665454	0.06541186	0.003505593	0.0051885056
c	5.9050537e-05	0.0008974244	0.0026588298	0.013183644	0.7457907	0.1630881	0.038610775	0.03571151
h	0.00047267912	0.00020865398	0.001902203	0.045290686	0.59266925	0.24994403	0.10922641	0.00028613035
e	0.0022159272	0.00027664442	0.0016149235	0.0040961634	0.28503016	0.16819908	0.5385071	6.00046e-05
p	1.0778776e-05	3.2620716e-05	0.000113764574	0.0013016965	0.027342806	0.790662	0.17407143	0.0064649475
l	0.032495953	0.015036935	0.029048182	0.027546627	0.060604226	0.4156195	0.4195661	8.255417e-05
ò	0.010052393	0.00803795	0.0094311815	0.022535294	0.12713046	0.45789036	0.36489147	3.0945022e-05
s	2.6227613e-05	5.5366654e-05	0.000612877	0.002791396	0.02265405	0.17385268	0.77386314	0.026144283
o	0.003812498	0.015764719	0.011180683	0.011647112	0.022263048	0.27678436	0.6396349	0.018912703
n	7.809762e-05	0.00036679118	0.00044669377	0.00228602	0.0008858448	0.2394504	0.5188491	0.23763706
t	0.014956394	0.016242415	0.020023756	0.012529207	0.017542183	0.27643788	0.64115167	0.0011165137
a	0.020795569	0.056922045	0.030773688	0.07460751	0.122783475	0.28751948	0.40640977	0.00018841687
</S>	6.61035e-05	0.00030198813	0.0003442917	0.0017742058	0.0004349873	0.112837136	0.4940557	0.39018556
