 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.91244614	0.08476911	0.0023752577	0.0002525806	7.424843e-05	2.8879946e-05	6.2957537e-07	1.1523639e-05	1.2918067e-05	2.846924e-05	1.18789316e-07
d	0.6716239	0.27593425	0.03249821	0.00443912	0.0032926225	0.0008135501	0.0008207131	0.0026983696	0.0030343505	0.0026024417	0.002242448
e	0.105787836	0.87783325	0.001551378	0.0003377611	8.1697515e-05	9.5789735e-05	2.1983575e-05	0.00016439465	0.0003367833	0.013605316	0.0001838557
r	0.19217436	0.7600459	0.030073786	0.0062541906	0.00336392	0.00031570572	0.0023513234	0.00062290445	0.0004910213	0.0005128634	0.0037941725
f	0.020513888	0.9694382	0.0017290354	0.0002742842	6.002651e-05	6.0124185e-05	2.0361109e-05	0.00010122274	0.00017534947	0.00751	0.00011759211
ì	0.26755214	0.72515726	0.0028844348	0.0011040315	0.00023833537	0.00018051408	1.6009179e-05	4.2784966e-05	1.9553596e-05	0.0027655105	3.9556646e-05
m	0.32581544	0.46406025	0.0536093	0.010620826	0.004169516	0.003181489	0.053236578	0.0019603015	0.0011821494	0.0022761559	0.07988809
u	0.16121648	0.81035095	0.020622015	0.0016093849	0.00053313095	0.00022818218	0.0006385378	8.1448045e-05	4.0849405e-05	0.00047360233	0.004205368
e	0.0026300855	0.40044397	0.51184607	0.06591217	0.010118125	0.0009515587	0.0033176003	0.0005695569	0.00030167683	0.00022517981	0.0036840034
n	7.06104e-05	0.02139354	0.6974878	0.23493978	0.03830739	0.004334775	0.0012216211	0.0010544076	0.00035070963	0.00045590563	0.0003834286
è	0.019599384	0.16092375	0.4586425	0.1915246	0.016577056	0.03113574	0.00038581275	0.0035992772	0.004858475	0.112371385	0.0003820153
e	0.005921309	0.018883625	0.37087983	0.27609774	0.114124574	0.043617185	0.1304109	0.008272015	0.0021078053	0.0016361104	0.028048912
r	2.2507198e-05	0.00035858602	0.23414367	0.5790758	0.14058074	0.031938747	0.00816706	0.002952682	0.00041231964	0.00058087584	0.0017669229
t	0.07378662	0.11723757	0.031263575	0.08134637	0.041661218	0.105354294	0.0070118904	0.04060658	0.03933121	0.4577735	0.004627082
o	0.10578886	0.1500227	0.04136541	0.04438775	0.0098969005	0.049255215	0.0012200098	0.0055024903	0.012147754	0.579729	0.00068386167
m	1.0144092e-05	0.00013327184	0.02165769	0.18769975	0.41700235	0.25003573	0.046308678	0.06467593	0.0059130676	0.0040061614	0.0025572374
è	0.11501222	0.18056367	0.048895396	0.10687408	0.039983675	0.22357151	0.0029109542	0.053969134	0.032291174	0.19473493	0.0011932526
n	6.563582e-05	0.0005587356	0.047259383	0.06706337	0.18950191	0.22659548	0.37299362	0.07113496	0.0058462396	0.00397357	0.015007103
a	0.0053605326	0.012960786	0.010199839	0.034109626	0.04485623	0.25534645	0.14102967	0.27184337	0.05271955	0.10901952	0.06255439
a	1.1128549e-05	6.257473e-05	0.002082206	0.037681647	0.255916	0.09508565	0.09302589	0.44547582	0.06315733	0.0036423313	0.0038594655
n	1.164173e-05	7.1386035e-05	0.00056272553	0.008826574	0.06538085	0.031050377	0.03798372	0.53104776	0.2733222	0.05026126	0.0014814577
k	0.005290432	0.0027226578	0.0006508841	0.00414902	0.0066843275	0.031403434	0.0031642653	0.16454694	0.45741537	0.32348862	0.00048402732
ò	0.042202342	0.03064944	0.0023459848	0.010368853	0.0090176845	0.017006742	0.0015034261	0.037590314	0.21576929	0.6330271	0.00051889475
r	0.00011772764	0.000334678	0.0786835	0.11188319	0.17544588	0.06850849	0.2950224	0.036343616	0.037684385	0.023212235	0.17276387
a	0.0057150368	0.010071193	0.009675534	0.038674727	0.04737939	0.062269174	0.019571958	0.3774467	0.29879543	0.111329526	0.019071236
e	0.00039524623	0.0011994303	0.010426496	0.041912634	0.13564861	0.026042543	0.11360957	0.136881	0.13712415	0.16494553	0.2318149
t	0.00049932045	0.0013846693	0.001390578	0.005993663	0.010791135	0.002834437	0.0067182393	0.03087319	0.20844753	0.70634806	0.02471923
t	0.017750837	0.0150579875	0.0014816456	0.0021193358	0.0021110207	0.002460053	0.0001760996	0.012827559	0.18424052	0.7550382	0.006736674
ù	0.07664745	0.084213525	0.0055388687	0.010281914	0.008089145	0.0055845897	0.00840684	0.01764306	0.05697792	0.7169969	0.009619812
</S>	2.0635442e-05	6.345371e-05	0.0062649027	0.036836512	0.117089055	0.068792425	0.3238112	0.043043457	0.0109236995	0.19778572	0.19536892
