 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.92497677	0.07294702	0.0019504457	3.5363202e-05	7.17049e-05	1.8470604e-05	8.1758266e-08
m	0.7776427	0.17093235	0.03160604	0.0016980168	0.009035661	0.0016939667	0.007391104
à	0.094905004	0.82980794	0.019828241	0.006092104	0.019299353	0.030031689	3.556245e-05
k	0.40111595	0.573684	0.009345229	0.0020612117	0.0033851727	0.0012533265	0.009155081
i	0.45020193	0.4027272	0.1141198	0.0050393203	0.02171068	0.0009562589	0.0052449014
n	0.013673027	0.9661044	0.01478633	0.0017345182	0.0010653043	0.0003493333	0.0022869825
a	0.027136443	0.7891111	0.16494764	0.0040559606	0.009091217	0.005629801	2.782362e-05
t	0.0048589343	0.7067349	0.27690393	0.004171299	0.0029081919	0.0005212281	0.0039015762
è	0.026045112	0.41101933	0.51658595	0.0072899843	0.029005202	0.009863489	0.00019090023
l	0.008446734	0.035919346	0.9077316	0.017595937	0.0059207533	0.0008832836	0.023502376
i	0.0027480985	0.009875701	0.8857445	0.059125785	0.039354466	0.00068142725	0.0024699038
s	0.00013952868	0.0028428459	0.25705224	0.6674884	0.041579388	0.012885934	0.018011687
t	0.015461321	0.04636165	0.6420655	0.20493211	0.0735476	0.017398028	0.00023375661
i	0.04439251	0.14606805	0.098475374	0.21444647	0.27258727	0.2238857	0.00014466199
a	1.7637933e-05	0.00048748104	0.025798041	0.931077	0.03230881	0.00870398	0.0016070814
m	4.266752e-05	0.00088255043	0.02761933	0.8831993	0.0808926	0.005097365	0.0022661372
m	0.0078073167	0.010781127	0.012201458	0.78828293	0.11545826	0.06535254	0.000116457435
è	0.0071563157	0.041697048	0.047056075	0.6747402	0.19739173	0.03192776	3.0859934e-05
n	6.7587066e-06	5.5142307e-05	0.003394062	0.744291	0.22739732	0.018168196	0.0066874265
i	0.001382124	0.0030403885	0.010167243	0.18313442	0.78415537	0.009687977	0.0084325345
a	8.682089e-05	0.00029756824	0.0016732477	0.13520516	0.48969817	0.3374562	0.035582818
t	2.5230047e-05	7.264815e-05	0.00022300641	0.031203879	0.77367353	0.18864977	0.006152001
t	0.008029806	0.0031974865	0.0012083327	0.0060265004	0.69123304	0.28992563	0.00037919977
o	0.0091073355	0.013178893	0.0023103058	0.005550212	0.8337738	0.13597749	0.00010194305
m	1.02288495e-05	3.716525e-05	0.00018192382	0.012913995	0.26962414	0.70423955	0.012992984
e	0.0030694855	0.0037779592	0.00025109062	0.007054328	0.18633679	0.79938686	0.00012352249
k	3.2580576e-06	1.01383475e-05	3.682438e-05	0.0024555451	0.10955741	0.87489474	0.013042085
k	0.001438216	0.006075679	0.00039866084	0.0013738297	0.037732933	0.9528887	9.200294e-05
à	0.00022965166	0.00089446164	0.00144765	0.020967454	0.07861855	0.8977343	0.00010793583
n	5.1666316e-06	1.6385904e-05	0.001144786	0.13611192	0.28457078	0.4977668	0.08038415
i	0.0018564863	0.005904596	0.03663547	0.019303115	0.23517108	0.41766864	0.28346062
k	0.00014048918	0.0002637195	0.0016459787	0.00537822	0.026412323	0.5895216	0.3766377
o	0.02436599	0.046630826	0.006310778	0.0017860461	0.03304238	0.88678026	0.0010837143
</S>	0.00014184591	0.00023784961	0.00034579003	0.0013435998	0.007874552	0.61233103	0.37772533
