 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.97248524	0.0066499333	0.019066	0.00062783953	0.00025679398	9.981118e-05	0.00012803315	8.563697e-05	7.463324e-05	9.050703e-05	7.446517e-05	6.9397654e-05	2.9281784e-05	0.000114521856	3.157281e-05	5.966134e-05	5.673554e-05
ì	0.92987895	0.023548713	0.013429978	0.0055617504	0.004159255	0.0026395393	0.004093598	0.0014473003	0.0061789504	0.0024193055	0.0005055791	0.0012622013	0.0004624138	0.00067027105	0.00043923067	0.002028989	0.0012740014
m	0.40676033	0.59097415	0.0011736313	0.0003151662	0.0002595368	0.00013984294	1.8355284e-05	2.7948032e-05	1.2704177e-05	4.815094e-05	7.2418325e-06	8.441582e-06	7.946841e-06	8.356342e-06	3.079683e-05	0.00017269979	3.4647474e-05
b	0.33703023	0.5936368	0.055688545	0.005139397	0.0018773244	0.0006345352	0.0021087767	0.0003997054	0.0010985654	0.00051052385	7.4979616e-05	0.00015957971	0.00016939787	0.00016078637	0.00025289797	0.00079008914	0.0002678521
e	0.20211135	0.67989343	0.108134545	0.006181468	0.0006314138	0.00030403814	0.00040501606	0.00023705559	0.0005356238	0.0002747835	0.00010763689	0.00028795662	0.00011282088	0.00023817593	0.00013930736	0.00030346107	0.00010192974
r	0.09421274	0.8757967	0.02910323	0.00065588683	8.113919e-05	3.328228e-05	7.5159764e-06	1.27478015e-05	2.4204658e-06	1.6225284e-05	1.6203735e-06	1.3555679e-06	1.442938e-06	2.5652523e-06	6.2819595e-06	6.0825816e-05	4.2069355e-06
i	0.11987712	0.7989856	0.06257761	0.0038955824	0.0022116965	0.0012222327	0.0023748253	0.0015790341	0.002358163	0.0011146176	0.0006796638	0.0011138684	0.00041020036	0.0003862796	0.00024572655	0.00039516343	0.00057265174
d	0.09333215	0.36623496	0.5355031	0.004631046	0.0001562624	3.7135436e-05	1.1774766e-05	1.45669865e-05	4.567312e-06	2.1904121e-05	1.6601241e-06	1.4084319e-06	1.2841566e-06	2.4825035e-06	3.7401198e-06	3.9122533e-05	2.8770671e-06
e	0.065837145	0.5691429	0.34114027	0.022235226	0.0005425648	0.0001551578	0.00024486502	9.094538e-05	0.0002671857	9.476794e-05	2.4656285e-05	3.875351e-05	2.5528736e-05	2.4143745e-05	1.3262435e-05	8.6154316e-05	3.641611e-05
c	0.037573244	0.05974751	0.8278502	0.07322238	0.0012740067	0.00012355829	2.8998978e-05	5.197195e-05	6.0646366e-06	5.118289e-05	3.836788e-06	2.8222685e-06	1.3683477e-06	2.806468e-06	5.6699296e-06	5.2515523e-05	1.7383496e-06
i	0.04189148	0.11807084	0.7449605	0.09146933	0.0022145864	0.00031238806	0.0002910479	0.0001402463	0.00017829475	8.835839e-05	7.036535e-05	0.00011393497	3.406539e-05	4.435759e-05	7.601864e-06	3.829907e-05	7.4351105e-05
d	0.03461698	0.044423316	0.67827743	0.23380934	0.008062975	0.00047443286	7.267505e-05	8.815177e-05	1.0699267e-05	7.399488e-05	8.1459875e-06	5.568123e-06	1.7323408e-06	4.38681e-06	6.664234e-06	6.0714112e-05	2.7323083e-06
è	0.040954728	0.07319519	0.71184903	0.15307537	0.013787626	0.0022433558	0.0019548957	0.0008703576	0.00044356962	0.00046025295	0.00013752913	0.00038786954	0.00012044967	5.2004492e-05	3.3687826e-05	0.00010657001	0.0003275069
s	0.053131565	0.06257311	0.1930338	0.55406964	0.13296737	0.0031188864	0.00033797737	0.00018955956	5.7704572e-05	0.00023043492	8.879361e-06	5.163233e-06	3.1017428e-06	4.410652e-06	5.7182415e-06	0.00023670688	2.5963245e-05
s	0.040634744	0.08385131	0.54697615	0.25004345	0.035767138	0.0044840765	0.0077074966	0.004366946	0.0053985096	0.0017762127	0.0052680774	0.0051287673	0.0031356113	0.004329222	0.00026318917	0.0002357657	0.0006333179
a	0.100836076	0.10046234	0.16091372	0.14688149	0.19225466	0.085669786	0.043190368	0.025843788	0.020495407	0.017841885	0.020045307	0.02531889	0.017968256	0.02326924	0.004080222	0.0030637034	0.0118648475
m	0.06650191	0.07772453	0.30764934	0.40945694	0.123464815	0.010591096	0.0020516997	0.00078927213	0.0003526953	0.0005440579	5.7363737e-05	6.646604e-05	2.3536282e-05	2.0947462e-05	2.2061384e-05	0.00059305655	9.0238165e-05
o	0.0047129956	0.0040273406	0.18384965	0.4779362	0.2780207	0.034308285	0.007991645	0.0039963103	0.0011539322	0.0013974549	0.00048716002	0.0012294765	0.0003622424	0.000205326	5.3081054e-05	9.978263e-05	0.0001684505
n	0.024785632	0.02486194	0.047957025	0.1038646	0.53491753	0.23516673	0.016801203	0.008146952	0.00063192385	0.0021232457	0.00022737331	0.00017406627	2.058769e-05	4.440017e-05	9.207236e-06	0.0002040242	6.355513e-05
a	0.009908691	0.008316063	0.047160175	0.24473369	0.5654599	0.048491213	0.026801318	0.013563606	0.005006657	0.004033103	0.004728004	0.009990874	0.0062586283	0.0027125175	6.0026472e-05	5.7547208e-05	0.0027179697
p	0.015133733	0.015209308	0.019729363	0.029707013	0.36925662	0.44117388	0.07613224	0.023107314	0.0018527071	0.0074546277	0.0003832959	0.0004295901	5.7247304e-05	8.980586e-05	6.79613e-06	0.00016973329	0.00010662889
à	0.0062741605	0.006335759	0.032626785	0.21043871	0.5555178	0.08112218	0.048956938	0.021379018	0.0043741865	0.004140502	0.0068877786	0.011665201	0.0038291921	0.0025831352	2.7226924e-05	3.4740046e-05	0.0038066253
m	0.009941771	0.010063297	0.012025543	0.017753854	0.25604036	0.44993332	0.18277228	0.045723617	0.0037751342	0.010517319	0.00043030203	0.0005861675	0.00011800237	8.94835e-05	1.4185997e-05	9.0796406e-05	0.00012451345
e	0.0018552832	0.001952279	0.020659728	0.09201323	0.42765218	0.270637	0.10785304	0.035321377	0.007474646	0.008255324	0.0033528728	0.0138592115	0.0034277833	0.0046306043	6.098461e-05	5.57479e-05	0.00093866326
s	0.008905256	0.008926929	0.010824403	0.014713817	0.16688259	0.44956318	0.21749607	0.07736015	0.016102346	0.023114922	0.0020743408	0.0017445001	0.00022593643	0.00043117293	1.8838076e-05	0.00019374408	0.0014218994
t	0.005331494	0.0061132526	0.024411937	0.062463325	0.44618517	0.27468818	0.087402835	0.020766092	0.007888068	0.008097535	0.0053887353	0.022321861	0.014694109	0.009139608	0.00014460852	7.754167e-05	0.0048855487
i	0.018283164	0.02183812	0.12444293	0.1409225	0.114691526	0.37651095	0.09044836	0.035698734	0.008641904	0.01562537	0.006331339	0.009994025	0.008213213	0.007950067	0.0063776625	0.00230741	0.011722709
t	0.02503478	0.02178883	0.025695171	0.04044987	0.16592108	0.31581774	0.20943719	0.09827483	0.01797996	0.024529312	0.013327136	0.029401971	0.0036071644	0.0022555315	0.0009016689	0.0017271698	0.0038506207
à	0.0012188227	0.00095264986	0.0058830413	0.02272215	0.26547924	0.2975666	0.24169686	0.069963485	0.00927353	0.009960475	0.013514153	0.02305945	0.01747754	0.0077374144	0.00012489685	6.6025204e-05	0.013303679
l	0.0067666858	0.0059771803	0.0075141173	0.008643499	0.051553044	0.14989965	0.44270197	0.17595433	0.0351679	0.061384458	0.019660724	0.024075996	0.0045635314	0.004974271	0.00010176848	0.0001393408	0.0009215401
a	0.005298053	0.0067649838	0.016726542	0.028479038	0.21040404	0.26165313	0.18555216	0.09601447	0.0232585	0.027787292	0.020466488	0.066759944	0.032122564	0.012846884	0.00024684583	9.22234e-05	0.005526813
s	0.0067088003	0.0067024664	0.0068379105	0.0073871776	0.01721494	0.0956929	0.29477018	0.26785985	0.07416971	0.06896477	0.089559995	0.04289127	0.007626576	0.011862701	0.00030185166	0.00033981638	0.0011091061
s	0.00079179474	0.0007303435	0.0047693555	0.008888634	0.05859642	0.20463897	0.40610102	0.14150907	0.032922763	0.023850258	0.029884132	0.027785793	0.025934797	0.022432012	0.00047256734	0.0001484528	0.010543498
a	0.0046380647	0.0051834644	0.02985924	0.035005294	0.05820725	0.17846884	0.22147368	0.18774141	0.028280022	0.10031915	0.023196544	0.04355941	0.032949075	0.0217138	0.0040126024	0.0014958507	0.023896264
s	0.00890497	0.007181541	0.00848387	0.010569099	0.020120364	0.09880068	0.21174349	0.144234	0.095277086	0.08144732	0.13604991	0.12068113	0.023324633	0.022582067	0.0032896195	0.002970705	0.004339606
t	0.0003437259	0.00028525922	0.0016496892	0.0045709168	0.029779252	0.1186789	0.4088797	0.24172185	0.027532358	0.02880936	0.060345177	0.025464706	0.023313304	0.0128978565	0.000518016	0.00024276627	0.014967059
i	0.0046042595	0.004756474	0.026550397	0.033674575	0.042847108	0.112871684	0.18478583	0.1902919	0.038107496	0.14238879	0.04160454	0.061930124	0.0513145	0.028860405	0.0031045491	0.0016654453	0.030641917
s	0.004146949	0.0032562714	0.0039280807	0.004777733	0.007832677	0.03268709	0.12906589	0.11497335	0.13870858	0.08093874	0.2198237	0.13546717	0.05937112	0.05488452	0.0032761039	0.0018775442	0.0049843774
