 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.99602133	0.0009355227	0.0005864511	0.001469378	0.0003202878	0.00047048597	0.00019662252
n	0.92564553	0.05593165	0.0032397013	0.0014056948	0.008570415	0.0026471505	0.0025598505
a	0.39453444	0.56585896	0.01971792	0.0052531785	0.005448872	0.005094642	0.004091983
a	0.14004518	0.8267291	0.030231351	0.0006149042	0.00162651	0.00055896066	0.00019390586
f	0.07576424	0.8002638	0.100742556	0.0073485305	0.012225588	0.0032070351	0.00044822518
o	0.04480238	0.06727215	0.8339741	0.010751013	0.025210463	0.0064631905	0.011526614
r	0.05696231	0.19549774	0.7311142	0.00552346	0.0069597135	0.0032589252	0.0006835265
à	0.06160917	0.12710449	0.43947986	0.105171986	0.072870344	0.047719955	0.14604414
s	0.074544355	0.169637	0.70574635	0.009110075	0.029881457	0.0081221685	0.002958552
o	0.034467146	0.11791826	0.7651333	0.0730602	0.0055842674	0.0015400992	0.0022967367
t	0.06852243	0.09338151	0.7380572	0.057311457	0.028058695	0.009018909	0.005649937
o	0.0068615424	0.023535188	0.4609836	0.4636668	0.02830296	0.0076957108	0.008954158
t	0.059811503	0.12798418	0.32048753	0.14366163	0.2525198	0.064908035	0.030627446
s	0.0024692523	0.005699559	0.067521654	0.8604974	0.040094875	0.012803014	0.010914216
o	0.00688828	0.033813003	0.06683183	0.6672258	0.12107572	0.048654296	0.055511136
m	0.016870722	0.020155353	0.054746423	0.093648136	0.3245016	0.23957625	0.25050148
ì	0.0010251339	0.0021616227	0.007842685	0.7082128	0.17473802	0.051370043	0.054649685
p	0.011517401	0.0317608	0.040256456	0.039405458	0.47467867	0.30141214	0.10096904
à	0.004542413	0.008245384	0.01611051	0.31389865	0.3577382	0.20010696	0.099357896
s	0.011115857	0.023004211	0.023459848	0.022335248	0.28983143	0.5246624	0.1055911
s	0.0020873651	0.011821878	0.01259458	0.06570252	0.20705721	0.5380219	0.16271448
i	0.0034389482	0.011365375	0.010930967	0.01747742	0.12539871	0.5090751	0.3223135
n	0.0062502096	0.0065635545	0.010297064	0.014128694	0.046854082	0.39862138	0.517285
i	0.0007757241	0.0032075646	0.0071103703	0.06225145	0.13518551	0.62675333	0.1647161
m	0.011595625	0.013845646	0.016705919	0.014846473	0.05017901	0.24946341	0.64336395
è	0.0004438157	0.0016457703	0.0030145422	0.04379875	0.10178279	0.5681608	0.28115356
r	0.017735591	0.035027936	0.03648916	0.027748987	0.13987991	0.4225185	0.32059994
a	0.006753384	0.02007158	0.02349719	0.06830843	0.121902995	0.56284994	0.19661652
</S>	0.0174349	0.01917191	0.01930775	0.017682932	0.031109467	0.06153711	0.83375597
