 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.94820005	0.012116489	0.014835865	0.004077763	0.0025038386	0.0018390655	0.001508475	0.0014861772	0.0020965734	0.004533693	0.0032353497	0.0035666653
n	0.6736234	0.08666992	0.053931206	0.1409742	0.010203655	0.016363133	0.00066430966	0.0017136489	0.013314766	0.0006572957	0.0012314256	0.0006530043
è	0.09497049	0.36757076	0.36017263	0.12740128	0.015682431	0.026440432	0.00028210995	0.0009058072	0.0017774787	0.0013581299	0.0016603925	0.001778113
r	0.024500519	0.17419507	0.30654413	0.4801951	0.0125372205	0.0015581707	2.671136e-05	2.205606e-05	5.97707e-05	5.237692e-05	0.00013309195	0.00017569354
t	0.07114132	0.48099717	0.30629045	0.12456879	0.008149792	0.0018735211	0.001536279	0.0012962534	0.0010472607	0.0012650478	0.001304012	0.0005300928
i	0.09032154	0.120572075	0.4530933	0.2726235	0.029464703	0.0053348397	0.004862822	0.004791752	0.0023809792	0.0058126915	0.008330607	0.0024111222
n	0.040824004	0.13611686	0.385858	0.42456847	0.011545227	0.00095664244	1.1856387e-05	8.070138e-06	4.653723e-05	1.789307e-05	3.8947324e-05	7.451824e-06
è	0.011455485	0.058740426	0.44761255	0.448385	0.014410167	0.010266426	0.0031863889	0.0013835097	0.0011069528	0.0014198226	0.0014512378	0.0005821494
s	0.0151671665	0.018845351	0.056792688	0.732798	0.1714222	0.0048200027	4.9037008e-05	8.184939e-06	2.7538714e-05	1.21398725e-05	4.6117784e-05	1.1495993e-05
s	0.04847444	0.040273245	0.24392818	0.539419	0.057509646	0.04237429	0.016563354	0.003058667	0.0025002519	0.002686886	0.0019873935	0.0012246183
u	0.06043306	0.058121413	0.109051764	0.27606213	0.22811343	0.14422397	0.061024774	0.011437418	0.013161865	0.017794022	0.012551123	0.008025052
m	0.019047748	0.023902254	0.04337188	0.38870904	0.45286378	0.06995837	0.0017262291	4.107088e-05	3.364406e-05	3.0258538e-05	0.00027577998	3.9913855e-05
u	0.0014238993	0.0012654897	0.004031918	0.1917388	0.5268416	0.24654788	0.02386582	0.0009890444	0.0003849059	0.0009190361	0.0018951867	9.6449774e-05
k	0.008139073	0.016485723	0.02067711	0.047911767	0.65193576	0.22207344	0.031294785	0.00039064378	0.00016693326	8.475884e-05	0.00078039063	5.9663056e-05
u	0.0055394354	0.0057485634	0.0089540705	0.08051127	0.30405045	0.50419605	0.07726218	0.0023073696	0.0009945318	0.00095324166	0.0035453585	0.0059374264
à	0.018879503	0.022016607	0.023224914	0.031065453	0.21983117	0.5399542	0.13967223	0.0034919572	0.00021495708	8.219407e-05	0.001287496	0.00027935472
i	0.003308704	0.0034179208	0.0036605452	0.030958634	0.19841696	0.40269035	0.34357032	0.008787761	0.0005830629	0.0005355818	0.003058048	0.0010121124
s	0.00045531977	0.0008050222	0.0012141605	0.0039077136	0.042059567	0.21154293	0.6827804	0.051007405	0.00054680277	0.0003879493	0.003977999	0.0013147902
à	0.004971273	0.0064851968	0.013008938	0.032874078	0.07277579	0.24225971	0.60728925	0.015185152	0.0013977386	0.0010226318	0.0014269025	0.0013032842
m	0.0044615194	0.0048563387	0.004631216	0.012949986	0.057942107	0.4343273	0.3534274	0.117966	0.002234931	0.0014613072	0.004810736	0.00093116984
b	0.00091662916	0.00078175875	0.0011327347	0.0031307696	0.015393715	0.09852317	0.6844063	0.18197079	0.0074046957	0.0008594285	0.003483563	0.001996509
a	0.0004134191	0.0010217121	0.0015217841	0.0042309514	0.031931825	0.105274096	0.646339	0.17497285	0.0054824734	0.0036245247	0.01557587	0.009611452
