 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.92234087	0.03250935	0.008177396	0.0047658496	0.006643935	0.007161801	0.0040184236	0.004108934	0.006255758	0.004017728
t	0.9975127	0.001674633	0.00011730536	2.687556e-05	0.00012643903	0.00040458774	4.286269e-05	2.5650486e-05	3.1183925e-05	3.7737304e-05
s	0.8149863	0.1258369	0.02183381	0.009940848	0.007151491	0.0015557392	0.009465833	0.006051827	0.0018212178	0.0013561313
e	0.2348904	0.5519077	0.12324368	0.018927291	0.011834632	0.0022291602	0.016951434	0.027569111	0.008176328	0.0042702067
r	0.7534537	0.2453133	0.0007674112	1.9517664e-05	9.455149e-05	0.00026508467	1.1564826e-05	1.9745454e-05	3.740281e-05	1.7751405e-05
e	0.42405313	0.51034725	0.043127436	0.0040025343	0.0027480996	0.00081458496	0.0073952256	0.004102529	0.0007863832	0.0026228654
k	0.07498604	0.89268374	0.032027256	6.841571e-05	0.0001289022	6.2077226e-05	2.1919026e-05	7.091156e-06	1.2103624e-05	2.4940941e-06
a	0.062075958	0.78191715	0.14235868	0.0032230818	0.00084246305	0.00049765984	0.0026322089	0.0018088854	0.0014829308	0.003160977
k	0.06584951	0.4434956	0.48473245	0.0039439956	0.0015575399	0.00017302952	0.00021728767	1.2218562e-05	1.4480402e-05	3.8807866e-06
à	0.04297437	0.50278705	0.41940895	0.016039053	0.0018448688	0.00076853554	0.006622377	0.0014323028	0.0019745938	0.0061479528
n	0.048594452	0.12556817	0.7644886	0.056188535	0.0035191819	0.00054468063	0.0010259248	1.3452496e-05	2.2136031e-05	3.4945966e-05
n	0.010313068	0.22037563	0.70203364	0.056633674	0.0033708732	0.0011251965	0.003446858	0.0013714975	0.00064832455	0.000681165
i	0.03217562	0.18129857	0.5491451	0.1515547	0.0421547	0.0061344435	0.007857739	0.016423045	0.0078124283	0.005443605
t	0.049128577	0.060183533	0.55796075	0.27860323	0.04616946	0.003473798	0.0040097884	0.00024643584	7.740557e-05	0.00014699367
s	0.0023069002	0.01999244	0.5539461	0.37919235	0.0144087365	0.003993386	0.020803126	0.0026515366	0.0014520384	0.001253425
ì	0.013900158	0.15050995	0.24027434	0.5018556	0.051481392	0.008748481	0.011109993	0.010824597	0.007524535	0.0037709966
c	0.03625686	0.029619986	0.19198617	0.38819304	0.32171237	0.015118324	0.013816517	0.0020151695	0.00048479214	0.00079671404
h	0.0015214585	0.012500543	0.17135352	0.45122084	0.17122138	0.024580266	0.15946919	0.006960048	0.0008550895	0.0003176811
r	0.005511098	0.04513669	0.15653084	0.5014891	0.14172177	0.040578388	0.090420894	0.013663778	0.0028404342	0.0021069879
a	0.0037971495	0.030619638	0.23178849	0.5225188	0.098222055	0.011058076	0.08635979	0.013154079	0.0021674165	0.0003144789
c	0.015749969	0.017100958	0.02749355	0.10940874	0.4985827	0.22308785	0.102255814	0.0042889304	0.00084497756	0.0011865217
e	0.0008781718	0.009171031	0.031344056	0.15594639	0.20975852	0.063405	0.46615282	0.04334924	0.01536732	0.0046275808
e	0.0058646207	0.014120594	0.038381465	0.040865622	0.31530398	0.26642895	0.2903274	0.021563621	0.0014784053	0.005665318
n	0.0010614598	0.005881714	0.019143235	0.0421729	0.13711186	0.10584034	0.49005616	0.17680189	0.019735726	0.002194757
ì	0.0033325793	0.0080690235	0.03837022	0.035070706	0.05689654	0.07895531	0.60552555	0.116193034	0.029484274	0.028102856
c	0.0085047465	0.021069214	0.049917918	0.03293571	0.13033175	0.0265244	0.46058303	0.23867074	0.029278498	0.0021839177
h	0.0005363039	0.004552798	0.017775675	0.019047514	0.027564712	0.056263793	0.553202	0.27713662	0.033707947	0.010212711
e	0.0021155935	0.020832002	0.029277729	0.029524248	0.029920168	0.04441762	0.55766463	0.23965615	0.026709301	0.019882586
n	0.003791884	0.0039337827	0.0058031906	0.0045786537	0.012225344	0.024866167	0.029076638	0.56427455	0.30197406	0.04947571
a	0.0009846402	0.005028796	0.015228519	0.010842755	0.011073121	0.015661756	0.25147435	0.5321905	0.12329578	0.034219798
n	0.0021037017	0.0022951353	0.0043552746	0.002766093	0.010069894	0.022110967	0.0128298085	0.32926238	0.53079164	0.083415106
a	0.0010582567	0.0036309417	0.010772442	0.0073294183	0.007475061	0.009618839	0.07668437	0.3690869	0.4626569	0.05168688
t	0.0013887577	0.00167099	0.0036612682	0.00206377	0.008494323	0.016046656	0.007134679	0.18749708	0.68298477	0.089057766
è	0.0013305525	0.0029515654	0.009989108	0.0062958198	0.006374594	0.008230918	0.04393279	0.18396361	0.6232075	0.113723524
t	0.0015224102	0.0040091164	0.010929589	0.005343594	0.016597413	0.011078871	0.01249444	0.09263976	0.80648214	0.03890265
s	0.0018243279	0.013411279	0.022197427	0.018224336	0.015736058	0.017505502	0.07082224	0.19907859	0.3953678	0.24583244
i	0.0026433824	0.018335225	0.031244785	0.021293877	0.028144177	0.03006712	0.043672077	0.3274512	0.23474285	0.26240537
</S>	0.002275887	0.0024909892	0.0042113387	0.0028260518	0.008772109	0.024105277	0.004035114	0.044915624	0.6412459	0.26512176
