 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.99602133	0.0009355227	0.0005864511	0.001469378	0.0003202878	0.00047048597	0.00019662252
n	0.92564553	0.05593165	0.0032397013	0.0014056948	0.008570415	0.0026471505	0.0025598505
a	0.39453444	0.56585896	0.01971792	0.0052531785	0.005448872	0.005094642	0.004091983
v	0.14004518	0.8267291	0.030231351	0.0006149042	0.00162651	0.00055896066	0.00019390586
o	0.10355711	0.7070438	0.12409954	0.010465202	0.04304888	0.00872618	0.0030592142
r	0.10835363	0.31169724	0.55699027	0.009130114	0.007923603	0.0050234073	0.00088168494
à	0.05783271	0.1968259	0.2970327	0.12190188	0.10854784	0.06322855	0.1546305
s	0.07983592	0.17170383	0.7033303	0.005241539	0.027618738	0.008722966	0.0035467176
o	0.036361244	0.19478437	0.70816535	0.0519656	0.0047804555	0.0015793937	0.0023635696
t	0.06106814	0.08769872	0.80034965	0.026333062	0.016518177	0.005370452	0.0026617125
o	0.006348707	0.025600808	0.6240961	0.3111323	0.019606126	0.005692817	0.0075232233
t	0.05695647	0.14244804	0.46745843	0.12990195	0.1450279	0.04114202	0.017065147
s	0.0027595437	0.007093944	0.14088105	0.79783136	0.030328626	0.010764285	0.010341156
o	0.007630393	0.03303708	0.077177376	0.7306866	0.08627302	0.029282054	0.03591338
m	0.019042144	0.022367116	0.09698376	0.12603869	0.32822904	0.20666413	0.20067514
ì	0.0010336633	0.0023922962	0.012763173	0.8155685	0.09856719	0.030684501	0.03899078
k	0.013439188	0.036440108	0.052125975	0.06408161	0.49511245	0.25114614	0.087654494
a	0.008172259	0.015782658	0.03081107	0.43356386	0.25174686	0.15188992	0.108033374
i	0.015540208	0.018753964	0.020232316	0.017831389	0.19551134	0.29713506	0.43499568
m	0.00056003174	0.003984518	0.0065203905	0.020982502	0.3392696	0.5436184	0.08506461
è	0.0009822715	0.002496504	0.0053818114	0.11422589	0.3548274	0.40531096	0.11677519
r	0.012675244	0.040338393	0.038142502	0.025306467	0.19166611	0.62224627	0.06962495
i	0.006363663	0.011331886	0.012896994	0.06227131	0.15967768	0.6017338	0.14572467
</S>	0.012788173	0.014641012	0.014622624	0.013212308	0.032606155	0.14175469	0.7703751
