 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.9778152	0.01292255	0.0012152509	0.0010407506	0.0014757585	0.0012871193	0.0010616132	0.0013686569	0.0018131724
e	0.94016796	0.030715853	0.00037686832	0.023564942	0.0020980001	0.002065459	0.0003153449	0.0005578617	0.00013771486
f	0.46246812	0.5314085	0.0010687502	0.0042839367	0.00017528629	0.0003119794	7.511619e-05	0.00015849063	4.9841474e-05
ò	0.38997695	0.5435344	0.0023361822	0.05537869	0.0064606993	0.0010190774	0.00048532893	0.00035874342	0.00044988614
r	0.15947904	0.8063356	0.011431768	0.022092368	0.00034506447	9.503537e-05	4.1293744e-05	0.00015493494	2.477912e-05
s	0.14512125	0.8070227	0.0026245778	0.033858962	0.006123249	0.0035664688	0.0010182079	0.0005102853	0.00015417617
i	0.12952518	0.67063135	0.06696107	0.061119348	0.039218538	0.0105737345	0.009760303	0.004168222	0.008042205
è	0.17870133	0.45368198	0.1296933	0.22989903	0.0074797366	0.00021317025	0.000105655265	0.00015732668	6.848844e-05
n	0.04331372	0.4537708	0.09613294	0.3531399	0.050942633	0.0008045039	0.00062215194	0.00052969524	0.000743727
a	0.039903216	0.29275733	0.08106005	0.51467884	0.061465297	0.0058135944	0.0020403345	0.0007486865	0.001532565
m	0.045570932	0.02757992	0.456073	0.32526398	0.1447491	0.00043613574	0.00010647567	0.00012371365	9.681637e-05
b	0.0019286311	0.012372445	0.3054281	0.2288612	0.4445821	0.006245348	0.0003888605	7.7933844e-05	0.00011544675
ì	0.007240127	0.023083681	0.31617385	0.22828482	0.4073267	0.013187793	0.0020121064	0.0004547733	0.0022361716
k	0.0275101	0.02246881	0.42014986	0.17140922	0.35137284	0.0060036103	0.00033899714	0.00018561451	0.00056095276
e	0.008083925	0.025005022	0.22012337	0.2916517	0.4331338	0.020339116	0.0008471379	0.0003726925	0.0004433488
à	0.07763149	0.049897965	0.15812224	0.10533613	0.41107017	0.17984267	0.009859899	0.0014344782	0.00680493
t	0.0037982182	0.01638918	0.019167578	0.023681082	0.49032113	0.43667263	0.004832092	0.003767417	0.0013707042
t	0.00324837	0.01723424	0.0747087	0.035821754	0.7219974	0.14043494	0.0038348553	0.0012963328	0.0014233997
i	0.018449675	0.043041617	0.086927556	0.032018386	0.284941	0.28581712	0.124323465	0.10372607	0.020755133
f	0.023799703	0.022826757	0.048063185	0.04096057	0.12956692	0.52078754	0.18071342	0.017267713	0.016014233
i	0.0007340602	0.0027047016	0.009066029	0.031703368	0.20489055	0.66492176	0.040006645	0.02896603	0.017006878
n	0.01444294	0.008563337	0.016286751	0.014898328	0.015759367	0.14408544	0.6214369	0.14325699	0.021269904
è	0.00056465686	0.002304033	0.0076377094	0.016448775	0.07998164	0.7130268	0.116252616	0.049714457	0.014069359
s	0.010013359	0.014920757	0.01616041	0.016118398	0.048328966	0.49343035	0.22965626	0.16783498	0.0035365906
t	0.0018574508	0.0104828365	0.017843418	0.01763215	0.08070378	0.5492382	0.22345749	0.061748665	0.037036005
r	0.0027696085	0.0032489814	0.004315066	0.004078073	0.021000605	0.25207058	0.3845494	0.12678792	0.20117988
a	0.00050206465	0.00068336545	0.003711353	0.0019058577	0.03396452	0.43968332	0.21410412	0.086058445	0.21938689
o	0.0042735743	0.003589478	0.004439779	0.004470958	0.0041947803	0.014267317	0.6026855	0.2892683	0.07281022
l	0.00026910575	0.00020711962	0.00044728667	0.0005050145	0.001772635	0.03678883	0.59464926	0.34340015	0.021960625
à	0.0001341764	0.00061626657	0.0011089683	0.0043545733	0.008825848	0.032614388	0.25958386	0.6390869	0.05367498
d	0.0047270646	0.0046209544	0.005391526	0.004991328	0.00854972	0.040973555	0.39650193	0.46807897	0.06616503
r	0.00027766472	0.001162974	0.0031063894	0.0054950695	0.013803039	0.033490323	0.25270984	0.5788206	0.11113411
o	0.001317273	0.006034589	0.013246704	0.007403371	0.02127448	0.08573411	0.42484015	0.20238838	0.2377609
</S>	0.00312382	0.0027907407	0.0031552745	0.0031567358	0.0029772487	0.006234623	0.123633556	0.4180099	0.43691808
