 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.9953779	0.001240114	0.0010780342	0.00069507194	0.00019446443	0.00012398692	0.00012952037	0.00054313766	0.000103665014	0.0002858502	0.00012878799	9.946926e-05
n	0.7930579	0.098698445	0.091240086	0.0034213439	0.0011859053	0.0045410222	0.0029718732	0.0013338879	0.001029587	0.00021733441	0.0017871364	0.000515469
è	0.15996893	0.43649328	0.35674012	0.026632661	0.0057130847	0.0033986056	0.0024386279	0.0029306544	0.0012227958	0.0014967783	0.00044978005	0.0025147286
n	0.18472037	0.19942343	0.5146308	0.095789224	0.003152183	0.00012511808	7.013537e-05	0.0001019627	5.1401224e-05	8.907232e-05	0.0010153507	0.0008309285
a	0.10610965	0.46514258	0.30430433	0.1128564	0.0029977306	0.0018650682	0.0016799972	0.0014688972	0.0015582604	0.00094817876	0.00024945292	0.00081953354
l	0.04936638	0.07578843	0.17184743	0.6977807	0.004697903	0.00016618051	7.8230565e-05	7.553605e-05	1.6750535e-05	2.9708437e-05	0.00014153896	1.1204542e-05
l	0.023128496	0.023849424	0.14855322	0.75850743	0.032394994	0.0049243	0.0014955516	0.0021322086	0.0004454098	0.0011233803	0.0005005425	0.0029450827
i	0.026465628	0.025199385	0.07061194	0.82159483	0.04980325	0.0034447215	0.00019560207	0.00032262818	0.00014628278	0.00021995993	0.00020544286	0.0017902484
m	0.031582426	0.048427824	0.07503052	0.7639637	0.077473454	0.0026229965	0.00042786563	0.00023092133	7.3236086e-05	1.9018316e-05	0.00012521411	2.2813538e-05
o	0.018523647	0.014704241	0.03495108	0.8564239	0.06588662	0.007596744	0.0005889267	0.00012685098	8.4241714e-05	0.00016724972	0.00024166625	0.0007049105
n	0.10395874	0.025653452	0.1401117	0.3147648	0.2522219	0.14410785	0.008303657	0.008257405	0.0013691268	0.00019822472	0.00023630942	0.00081676675
ì	0.035202302	0.029948305	0.035890386	0.65318054	0.10328542	0.086137496	0.009294565	0.01581458	0.002472258	0.0034953514	0.0007018214	0.02457703
s	0.010658407	0.019004159	0.022119721	0.21355681	0.673284	0.055536937	0.004697463	0.00062027475	0.00018467438	5.2584986e-05	0.000104862454	0.00018003704
u	0.06305795	0.053769916	0.07674008	0.42437768	0.2788744	0.084665306	0.0078019956	0.0055834856	0.0029020563	0.0010046106	0.00016189279	0.0010606248
m	0.014342703	0.017241174	0.018579222	0.03806705	0.6669754	0.19983207	0.04151592	0.0016193016	0.001189131	6.912776e-05	0.00023162874	0.0003373082
e	0.0038150281	0.0014475043	0.011202532	0.10478369	0.31369486	0.46240672	0.07490747	0.0194352	0.002736102	0.0012588952	0.00024024486	0.0040717195
m	0.024405608	0.018744195	0.03933026	0.14506371	0.44192332	0.08924817	0.13413559	0.08642321	0.0118258465	0.00065372756	0.0006467905	0.0075995103
a	0.008291272	0.0043622334	0.014919673	0.05567367	0.17253384	0.44482988	0.21041553	0.057940982	0.010099764	0.006285892	0.0012753665	0.013371785
i	0.02587792	0.017071811	0.036911335	0.14605801	0.34366313	0.066300206	0.17822316	0.14400154	0.03026576	0.0018806866	0.0010414092	0.008705058
t	0.0062974044	0.0029800178	0.020764953	0.07959746	0.17437533	0.1893869	0.32915324	0.13961212	0.03271602	0.0137009	0.003409853	0.008005748
u	0.0058602416	0.0065601557	0.0105624795	0.02005854	0.030787872	0.20483372	0.40754887	0.20532204	0.05261709	0.017071947	0.0018744806	0.036902558
s	0.004809098	0.00663172	0.009792326	0.020774463	0.11089469	0.097574875	0.31894818	0.040352043	0.35747355	0.026303729	0.0015139319	0.0049314247
t	0.0050913263	0.005323019	0.007272964	0.011593232	0.021371799	0.1212395	0.37877426	0.27616948	0.08857101	0.035896037	0.009397392	0.039299943
a	0.0072682872	0.0038982814	0.01846411	0.039731104	0.03174322	0.075474314	0.12179194	0.44708174	0.05632223	0.07197596	0.008781762	0.11746711
c	0.0014718574	0.002646162	0.0049034273	0.008253904	0.04149478	0.065319955	0.17800227	0.020596988	0.46570075	0.18989314	0.006635393	0.015081385
i	0.013364666	0.0072959936	0.0139721325	0.01684276	0.028114919	0.06454431	0.13882227	0.12813899	0.37887776	0.10706641	0.026981166	0.07597865
ù	0.0039264834	0.0030868608	0.013505989	0.0789938	0.118630424	0.034448117	0.05673372	0.13834417	0.1680979	0.25136948	0.024512975	0.10835007
r	0.017174011	0.0043934183	0.015392981	0.05538635	0.0429926	0.021590412	0.04365261	0.055171218	0.16848092	0.56223613	0.0053483658	0.008180979
i	0.008192252	0.010500508	0.014416714	0.015472225	0.018045455	0.047144137	0.044437382	0.11686397	0.48889726	0.2011605	0.004968246	0.029901434
a	0.0048400243	0.0048305364	0.004982558	0.0059007807	0.02420595	0.053109992	0.051697627	0.016425265	0.22665732	0.5080859	0.036306866	0.06295713
m	0.00062150776	0.0005186621	0.0011482624	0.004745361	0.009937568	0.010886828	0.012178799	0.012973683	0.05533153	0.76816446	0.09177118	0.031722244
a	0.0028334197	0.0019441808	0.0060471483	0.01201838	0.009821394	0.04336684	0.035937015	0.04738371	0.10338543	0.549305	0.12015093	0.06780663
t	0.0013773451	0.0016355292	0.0023780442	0.005790754	0.024972007	0.021509225	0.018114796	0.0056922575	0.039100725	0.74626666	0.06529692	0.06786573
e	0.0031703683	0.005336406	0.013497269	0.021464499	0.020397222	0.072776295	0.049610574	0.034571357	0.07721134	0.3154563	0.30874604	0.07776238
s	0.0011791365	0.0016572074	0.002270278	0.0036733316	0.019505965	0.029561428	0.027164662	0.004280617	0.04048449	0.68429154	0.102561384	0.08336999
