 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.9655624	0.023500882	0.0028633478	0.0016195582	0.0010069131	0.0026788441	0.00033637744	0.00082344405	0.0016081957
à	0.99232364	0.0021038817	0.0023262375	0.00065208785	7.805284e-05	0.0008620018	0.00045623444	0.0010125968	0.00018511747
o	0.83398825	0.1654459	0.0003461433	4.559317e-05	2.5697453e-05	2.3727123e-05	2.8014232e-05	5.6044682e-05	4.076237e-05
c	0.15948823	0.83820575	0.0018775436	0.000212764	4.2731444e-05	9.0079295e-05	6.9888015e-06	7.251326e-05	3.5267703e-06
e	0.093999036	0.89602023	0.008693455	0.000626447	0.00020210871	0.00033011913	5.2720243e-05	6.422692e-05	1.1650857e-05
r	0.055975553	0.91883105	0.0246474	0.0004596129	2.5241889e-05	3.028137e-05	9.222341e-06	1.9267367e-05	2.3722546e-06
k	0.03617606	0.9309742	0.022165922	0.0066886554	0.0014073942	0.0010264794	0.00016107663	0.00030843756	0.0010917914
è	0.10680241	0.8291225	0.05289015	0.007869894	0.0007375342	0.00028683204	0.0010343216	0.00020836582	0.0010479465
o	0.058154993	0.35070878	0.5797096	0.011112624	0.00014107492	4.0142782e-05	3.319864e-05	7.8329525e-05	2.1271622e-05
n	0.012897855	0.38165665	0.58857787	0.014704401	0.0011618739	0.00095484825	7.675202e-06	3.3858636e-05	5.0298013e-06
t	0.044367783	0.19101448	0.6417861	0.11647441	0.0029800984	0.001661716	0.00045333448	0.0001780603	0.0010840633
a	0.13633327	0.5034016	0.2098932	0.09416729	0.01333117	0.0255286	0.0069301836	0.0028190776	0.007595691
è	0.053155806	0.087319024	0.6682886	0.18386248	0.0064797555	0.000685577	3.9403385e-05	0.00014184428	2.7537368e-05
n	0.018603979	0.06078167	0.69285727	0.21468695	0.0066556456	0.0057244436	7.4310825e-05	0.00037575557	0.00023996236
a	0.023598215	0.12484474	0.4677494	0.32989514	0.040484328	0.0117692305	0.00066985225	0.0003243628	0.00066481536
m	0.026791595	0.02954859	0.18902357	0.5088823	0.23994729	0.0054792864	4.388944e-05	0.00014259193	0.00014083771
à	0.0013259267	0.015395019	0.20309044	0.5112893	0.21461119	0.052211285	0.000103676335	0.00015498963	0.0018181349
k	0.013079553	0.013525849	0.17773868	0.6673695	0.11366328	0.013833783	7.1724986e-05	0.00023306569	0.0004845495
i	0.016788825	0.040850926	0.11379611	0.36478573	0.32208124	0.13996765	0.0005074299	0.0002917384	0.0009304546
n	0.017453339	0.017387314	0.03251968	0.08092033	0.79645765	0.052616987	0.00032410448	0.0007489472	0.0015716412
a	0.0011382363	0.009355986	0.024202898	0.16423517	0.6369908	0.15916055	0.00084773975	0.00024857582	0.003820015
k	0.017096166	0.018738884	0.040251236	0.08669329	0.7055171	0.11964739	0.0027898098	0.0025911625	0.006674944
a	0.001529056	0.0050551784	0.01939837	0.10995974	0.36653212	0.48047814	0.0010871311	0.00063694356	0.01532329
k	0.018163893	0.020691024	0.050185118	0.10445043	0.58725893	0.19346665	0.0074670995	0.0063175973	0.011999264
u	0.0030641533	0.006371869	0.015661843	0.06137918	0.31486112	0.57265824	0.004926083	0.0013600301	0.019717388
n	0.019864203	0.023104353	0.05782391	0.11605263	0.4868487	0.21937495	0.027037313	0.020744747	0.029149158
s	0.0015526009	0.0033423072	0.009334815	0.04006558	0.17294204	0.7412808	0.011427889	0.00515528	0.014898716
u	0.0043227863	0.03759244	0.09050201	0.106330335	0.18815713	0.4528276	0.040148012	0.004457674	0.07566198
m	0.010195808	0.012183537	0.024220446	0.05216336	0.391399	0.27930015	0.11723773	0.03291111	0.08038883
è	0.00035050735	0.0020957743	0.004555089	0.013338218	0.067441426	0.86906636	0.01993399	0.011745931	0.011472725
i	0.01521774	0.019481521	0.07472534	0.13736545	0.30276093	0.41386205	0.018923862	0.011755535	0.0059074746
o	0.0021028686	0.0062095625	0.023234528	0.031657953	0.07524672	0.171961	0.45181626	0.19337693	0.044394262
l	0.0028690288	0.02118207	0.048734687	0.043930817	0.056814592	0.05249662	0.44367644	0.23165421	0.098641515
ì	0.003603911	0.006836956	0.019442972	0.057813257	0.05884468	0.35753044	0.1393552	0.31141824	0.045154218
b	0.01648936	0.029897198	0.13197231	0.18752627	0.19000345	0.24406682	0.049800944	0.14150117	0.0087425215
e	0.004907853	0.013239475	0.015968345	0.029302055	0.05753449	0.115150504	0.45460078	0.17077918	0.13851735
n	0.005333801	0.005594956	0.0077051413	0.011709538	0.025188863	0.012923043	0.27858853	0.25869069	0.39426547
z	0.0042689587	0.010668111	0.016636875	0.036730137	0.054987993	0.09414542	0.2227506	0.37318456	0.18662728
ì	0.000259356	0.0024246522	0.0066291303	0.009614221	0.0077506043	0.106222905	0.20428875	0.30079558	0.3620147
n	0.0059170085	0.006389537	0.010862067	0.019327804	0.04017444	0.023115344	0.10910369	0.19197676	0.59313333
a	0.004333434	0.019259684	0.020998424	0.027504407	0.04745111	0.1007306	0.13592832	0.21667805	0.427116
</S>	0.0027183513	0.0029036591	0.0044922447	0.0074908496	0.015840704	0.00686805	0.08558334	0.17191964	0.7021832
