 	un	forno	che	fa	buon	pane	</S>
è	0.97257835	0.009948327	0.0017296968	0.0014718078	0.00022129329	0.010466463	0.0035838082
n	0.9761185	0.01854627	0.0019776411	0.00093968987	0.00076412974	0.0005062309	0.0011474419
a	0.82777566	0.16261785	0.0034876687	0.0024005375	0.0004061101	0.0015533764	0.0017588863
f	0.4126754	0.5855497	0.0010802813	0.00013805628	5.388901e-05	0.0004636167	3.9003895e-05
ù	0.103283755	0.88532525	0.006236896	0.0023266005	4.8907594e-05	0.0005609364	0.002217674
r	0.16152331	0.76521325	0.06684013	0.0039959	0.00076351035	0.0008795416	0.00078439317
n	0.09595204	0.8668477	0.03012376	0.005144383	0.00016310456	0.00082138315	0.0009475974
o	0.053594507	0.44215548	0.29380265	0.19120905	0.0021379404	0.007864478	0.009235773
k	0.11608057	0.120774515	0.7243382	0.037466004	0.0005785629	0.00014300579	0.00061932585
a	0.021307396	0.19277933	0.6431185	0.13206281	8.985226e-05	0.0031416886	0.0075004646
i	0.035479505	0.06279414	0.6283789	0.26817456	0.003003789	0.0007980089	0.0013711137
k	0.00075822015	0.016757315	0.48323473	0.4949182	0.0004586799	0.0024892634	0.0013835006
à	0.021405296	0.083325505	0.14200135	0.6631792	0.011631734	0.018738028	0.059718896
n	0.032421693	0.13232267	0.28624025	0.51353407	0.021237724	0.011167152	0.0030764476
n	0.023955436	0.107873	0.22888763	0.57473725	0.05126811	0.009723956	0.0035546152
i	0.005449155	0.049116265	0.1071897	0.65804183	0.057044927	0.072430246	0.050727874
t	0.012387162	0.016270895	0.042533785	0.5189189	0.14728229	0.18918581	0.07342117
s	0.002486117	0.029460566	0.07557605	0.46360025	0.037860364	0.3357058	0.05531085
o	0.006313627	0.05732455	0.102572076	0.4226637	0.061731838	0.23553117	0.11386301
m	0.005423281	0.009079994	0.024052024	0.13027234	0.086587705	0.47401235	0.27057227
ì	0.00039570619	0.0021439763	0.008721184	0.059587207	0.023141013	0.84755886	0.058452077
k	0.0035801756	0.0152155785	0.03641005	0.06647719	0.02490402	0.74870604	0.1047069
a	0.006596872	0.021875368	0.060005136	0.10750891	0.023018442	0.6232314	0.15776391
l	0.0049437205	0.006511919	0.011872227	0.026476895	0.031153502	0.31486326	0.6041784
ò	0.0005545143	0.0020098074	0.008535394	0.023723228	0.0065239	0.8171049	0.14154829
</S>	0.008379101	0.017166113	0.040517367	0.0678298	0.03549403	0.30608433	0.5245293
