 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.9726782	0.016051946	0.0053354073	0.0010188068	0.00071394956	0.0007008914	0.0005498129	0.0015811676	0.00021356746	0.000642897	0.0005134073
d	0.9330563	0.029832985	0.0051083374	0.0030523487	0.0062773097	0.009405747	0.0028657361	0.004512634	0.0015277041	0.0036013953	0.000759497
ì	0.60709304	0.35841605	0.032800753	0.00066040055	0.00028821285	0.00011632581	0.00019169447	0.0003158007	4.7980644e-05	6.018546e-05	9.575177e-06
s	0.045210324	0.865143	0.08940548	0.0001355986	3.8051425e-05	4.4287262e-06	8.274368e-06	3.5646342e-06	2.5373374e-05	1.3409853e-05	1.26157975e-05
o	0.3514148	0.5703264	0.051635053	0.011618194	0.003149377	0.0032748808	0.0026987817	0.0029507098	0.0009986659	0.00091657037	0.0010165372
n	0.044898253	0.2871407	0.66723764	0.00062903546	5.0604056e-05	6.5926934e-06	4.3237055e-06	1.4696666e-05	6.5697473e-06	9.272015e-06	2.3020255e-06
t	0.048882663	0.60226595	0.33534217	0.006691722	0.0015655338	0.0016320931	0.0006646257	0.0009636341	0.00057002384	0.00063589873	0.0007857972
a	0.20452906	0.43044987	0.29897004	0.037443276	0.002121925	0.0031244254	0.0042934925	0.004944905	0.004613182	0.004570231	0.004939652
o	0.027009161	0.18721887	0.77650875	0.0091500105	7.608247e-05	7.716538e-06	4.182828e-06	9.4582865e-06	5.610368e-06	6.943808e-06	3.2638154e-06
n	0.0029978359	0.049602598	0.91506255	0.030142985	0.001742261	0.00021650987	0.00015606568	3.780191e-05	1.932304e-05	1.7156726e-05	4.8355537e-06
a	0.031090872	0.080334835	0.22844563	0.57289267	0.071251266	0.0054163802	0.00064257096	0.0008255233	0.00073266635	0.0025625436	0.00580507
d	0.029949864	0.06780996	0.3708519	0.4977088	0.03323152	0.0003753239	2.1170319e-05	1.37977995e-05	9.042848e-06	1.8719373e-05	9.841095e-06
e	0.03985446	0.05928813	0.21094991	0.5688014	0.09629488	0.016037164	0.0011653573	0.0014749378	0.00012935819	0.0007388931	0.0052654888
r	0.026408559	0.105401844	0.34779212	0.35123357	0.15805691	0.010535765	0.00040309542	3.5022873e-05	5.720406e-05	5.2015886e-05	2.3915549e-05
f	0.034601104	0.04612726	0.07021095	0.585107	0.166082	0.03778298	0.008060508	0.0070750304	0.0007663527	0.0029807377	0.04120605
ò	0.020627318	0.05839378	0.07686905	0.1201303	0.487644	0.20025973	0.00872902	0.005144607	0.001553836	0.0033749873	0.017273368
m	0.019804085	0.042766534	0.08194479	0.39775473	0.36975664	0.08541934	0.0013130193	0.0004277628	0.00015135945	0.0002400335	0.00042183095
m	0.0025210485	0.013326568	0.026491445	0.31982332	0.3848522	0.24138972	0.008387556	0.0025963963	0.000108066706	0.00014786125	0.00035592227
u	0.00552605	0.01615438	0.06566882	0.38066605	0.45192835	0.07520293	0.0031624462	0.000557784	0.00018686168	0.00025497293	0.0006913006
o	0.009005893	0.014358192	0.022651458	0.35191557	0.32373738	0.263938	0.013330049	0.00023257657	0.00011791376	0.00020360705	0.0005093612
