 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.96533215	0.014105898	0.0044445987	0.0049643856	0.0011689032	0.00076853036	0.0044332473	0.00093764794	0.0010261178	0.00054022355	0.00022447895	0.0005093967	0.0015443376
s	0.99812824	0.0015922018	2.8135782e-05	7.934378e-05	4.1443862e-05	2.5643426e-06	1.7675075e-05	7.277811e-06	4.340944e-05	1.3827358e-05	2.4170624e-05	9.186601e-06	1.2580196e-05
t	0.88596207	0.056034084	0.010308118	0.005679999	0.012747363	0.0050571132	0.0028850546	0.0083636725	0.004734937	0.001811845	0.00035133833	0.0006330713	0.0054312684
è	0.8659377	0.09454883	0.006282605	0.0034378215	0.0040651066	0.0039189258	0.0024870625	0.0035217023	0.0032897831	0.0024278562	0.0012835902	0.0024434421	0.0063555655
o	0.58037335	0.41746822	0.0012734467	0.00031440041	0.000104923885	1.1335691e-05	0.00026921934	1.2427319e-05	6.776708e-05	9.690791e-06	4.4195738e-05	2.3307848e-05	2.7638105e-05
s	0.10082791	0.8698436	0.02908996	7.232276e-05	7.219286e-05	1.4916178e-05	1.2912902e-05	1.7475588e-05	2.2734435e-05	1.0540651e-05	8.409272e-06	1.2682244e-06	5.7711036e-06
t	0.09813811	0.75630933	0.1371845	0.000857307	0.0016050251	0.0011594414	0.00047484328	0.0012168271	0.0012323847	0.00043892316	0.00016764035	0.00030106376	0.0009145349
o	0.23190416	0.6294711	0.10505498	0.0042044395	0.00313966	0.00185856	0.00153353	0.0019654124	0.0017023832	0.005479642	0.003385154	0.0038264901	0.0064745024
t	0.10050869	0.72003466	0.17842227	0.00072613044	0.00017311436	8.807735e-06	7.9286176e-05	7.920157e-06	2.0214398e-05	2.054261e-06	9.474081e-06	2.9721386e-06	4.4151143e-06
e	0.030176576	0.35098556	0.60850924	0.001250118	0.0029962729	0.0004010917	0.00018376316	0.0009113043	0.0006899933	0.0010474065	0.00049056765	0.00058124465	0.001776786
l	0.040097553	0.18774566	0.74697715	0.02262284	0.0023502414	1.4810846e-05	8.476541e-05	4.2963246e-05	4.2057312e-05	6.4496426e-06	9.592724e-06	2.494306e-06	3.474596e-06
è	0.021915836	0.1260722	0.8294557	0.0055225184	0.009097	0.0003771691	0.00018806328	0.0010302844	0.0011166955	0.001103113	0.00025158376	0.00029322348	0.0035765497
f	0.019898882	0.06914084	0.83431697	0.048103753	0.02772046	6.23742e-05	9.363012e-05	0.0002806059	0.00034047785	9.961063e-06	7.2206617e-06	3.0779786e-06	2.1812559e-05
o	0.04721434	0.12803918	0.77033573	0.02326862	0.024633177	0.002012521	0.00031400213	0.0012668316	0.0009319071	0.000859893	0.00024395053	0.00026634888	0.00061350886
n	0.027151145	0.033419825	0.1718568	0.54337597	0.22030415	0.0013978144	0.00062748115	0.001302392	0.00050211087	2.4660387e-05	1.6961543e-05	6.509224e-06	1.4187777e-05
o	0.023221131	0.050523154	0.43323177	0.29985034	0.17076162	0.0053927205	0.0009548179	0.0057713212	0.0046637785	0.0032265314	0.0005327139	0.0006370284	0.0012330647
e	0.011700768	0.015505968	0.07720847	0.43341944	0.42988712	0.01932914	0.0039241845	0.0077143405	0.0011119042	0.00014472922	1.8495717e-05	5.5267346e-06	2.99965e-05
a	0.0011859987	0.005861058	0.06477147	0.41878155	0.47635934	0.0129965	0.00088077155	0.014664244	0.0017961006	0.0022567157	4.301738e-05	0.000100772864	0.00030250882
d	0.0036743458	0.019130025	0.07538513	0.38755462	0.39742777	0.076692834	0.010915131	0.025058653	0.002257251	0.0016394623	4.3171152e-05	2.8742123e-05	0.00019294552
r	0.005833933	0.023723066	0.05111472	0.23769964	0.53949434	0.07562616	0.0085953325	0.039705563	0.0062141237	0.0034981691	8.063409e-05	0.00024156283	0.008172795
e	0.036501512	0.033276133	0.06637646	0.13318124	0.33357337	0.13601914	0.038132157	0.14583865	0.016594745	0.019011315	0.0017851073	0.004202204	0.03550792
f	0.00775051	0.008555769	0.033974614	0.115674555	0.28250194	0.3993517	0.0627924	0.07622981	0.008869334	0.0027826114	0.0001820038	0.00014494806	0.001189796
f	0.012432616	0.036697723	0.057206385	0.15434214	0.34667593	0.19226766	0.035649672	0.10629846	0.025702974	0.011599699	0.0008486699	0.0014212952	0.018856777
ì	0.023574363	0.022108098	0.039186507	0.08104886	0.2557136	0.124598145	0.04769814	0.2769473	0.022207012	0.040917993	0.0034260105	0.0062744264	0.05629956
m	0.012838097	0.016386786	0.07856648	0.1179364	0.29207137	0.2600721	0.025106296	0.16494389	0.022582002	0.007871884	0.0006672592	0.00018726128	0.0007701626
m	0.0024547784	0.008266589	0.013147361	0.04323109	0.13072534	0.3614554	0.09123634	0.260971	0.057742007	0.026501872	0.0010493136	0.0020668155	0.0011520258
u	0.0020913335	0.00976132	0.02907425	0.06958775	0.14828025	0.17632833	0.11132978	0.3542031	0.07494724	0.019122472	0.00029745916	0.000752809	0.0042238063
e	0.0028857163	0.0034385107	0.014622833	0.01997268	0.03893403	0.35034934	0.31556472	0.20382288	0.041259266	0.0059470953	0.00053424	0.000372097	0.0022966424
t	0.001114315	0.005654769	0.01779384	0.024411533	0.043002594	0.12457491	0.107179195	0.38819024	0.10928677	0.15198095	0.010423861	0.01441119	0.001975774
i	0.006409247	0.007843073	0.020973422	0.018816868	0.06287136	0.08764051	0.023962962	0.418995	0.11096173	0.18653487	0.0143470885	0.018807525	0.021836443
n	0.0043575945	0.004936676	0.028807258	0.025948064	0.038425248	0.08204527	0.08410718	0.32468677	0.20907019	0.15355921	0.01751112	0.017501941	0.009043522
è	0.0062029907	0.0072504994	0.01645413	0.012784081	0.042023182	0.06412856	0.020290842	0.30206722	0.13466433	0.2624109	0.039834138	0.04863307	0.043256037
c	0.0060096118	0.008025764	0.04387038	0.034800567	0.045352776	0.04852064	0.037029326	0.2435374	0.16772555	0.31601265	0.016232701	0.024641003	0.008241535
h	0.0008410499	0.0029332873	0.0061838487	0.0051415637	0.010587999	0.019572917	0.008736563	0.12806042	0.2524758	0.4470505	0.04421826	0.06319213	0.011005628
i	0.0017135106	0.008844883	0.021975102	0.02094297	0.023712538	0.017214376	0.015635367	0.16866331	0.28328878	0.35467643	0.020570278	0.030780427	0.03198205
e	0.0033236311	0.003534161	0.008843183	0.0076365303	0.009228713	0.050435074	0.04781688	0.026182747	0.049075346	0.2870384	0.21974657	0.22299363	0.064145155
