 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.99660444	0.0011090392	0.00031852888	0.00018013247	0.0003216121	0.00027300228	7.422433e-05	0.00017739422	8.9705216e-05	9.629041e-05	4.3795902e-05	0.00017729883	0.00053458416
l	0.9327804	0.0659886	0.00016347028	0.00030510547	0.00013432433	0.00014272578	5.8768037e-05	8.535642e-05	6.141552e-05	7.321449e-05	4.3776065e-05	7.645305e-05	8.631934e-05
l	0.08085486	0.91270083	0.0009747761	0.0010457836	0.0010972602	0.00096076523	0.00029128566	0.0006281198	0.00024621873	0.00033892857	9.70847e-05	9.7662494e-05	0.00066638156
ò	0.13109848	0.8583182	0.001045463	0.00089019956	0.0011395358	0.000968453	0.0009326961	0.0013967411	0.0006400067	0.0010000224	0.0003954398	0.0003810918	0.0017936495
r	0.1388209	0.8603395	0.00044228442	0.00017703258	8.613352e-05	6.312695e-05	3.1701184e-06	4.2893007e-06	6.5324116e-06	3.1056468e-06	1.030188e-05	3.1188356e-05	1.2373424e-05
a	0.2725196	0.6722289	0.03219586	0.0042830748	0.0045808353	0.0034094073	0.0014727971	0.0031722484	0.0016721828	0.0016983603	0.00056622195	0.00047869017	0.0017219039
f	0.27770254	0.62706935	0.09112968	0.0032418217	0.0005191953	0.00020018888	5.347853e-06	1.91811e-05	9.528261e-06	4.4945095e-06	3.143458e-05	5.504239e-05	1.22230895e-05
è	0.014281706	0.94951093	0.023716846	0.0026185	0.0032693036	0.0022969313	0.00061768555	0.001172826	0.0005859825	0.0006094925	0.00014999285	9.947742e-05	0.0010702682
t	0.036769718	0.21046036	0.64786506	0.08098829	0.017458761	0.0063486905	8.915916e-06	1.3906072e-05	1.8339708e-05	2.502309e-06	4.3205004e-05	1.1227637e-05	1.0981206e-05
i	0.17431158	0.42887047	0.24225466	0.07638069	0.045822386	0.008974813	0.0070388466	0.007991059	0.0021910232	0.0023062017	0.0006944916	0.0005755986	0.002588088
p	0.054172736	0.06936606	0.52770585	0.30106357	0.045751337	0.0018181271	2.544079e-05	4.4828834e-05	1.1527236e-05	4.7117583e-06	1.9086716e-05	1.152506e-05	5.252718e-06
ò	0.008297423	0.13603288	0.39566013	0.23492594	0.19531101	0.024501381	0.0012917455	0.002865275	0.00016216525	0.00036779966	0.00010208816	0.00014650311	0.00033561818
r	0.015666604	0.023642091	0.19857633	0.5160512	0.234287	0.011633716	6.895248e-05	4.3981818e-05	1.10811325e-05	2.2822676e-06	9.705963e-06	2.9321336e-06	4.1660037e-06
k	0.020639548	0.05428442	0.34018967	0.3158323	0.2217678	0.034592547	0.007821539	0.0031519386	0.0004896055	0.00047109017	0.00014310046	0.00014464038	0.00047182865
e	0.0116282245	0.03684561	0.2735529	0.31655458	0.23246619	0.11454232	0.0072699813	0.0052080723	0.00077604665	0.00038725088	0.00012991838	0.00010827229	0.0005306286
t	0.016932216	0.02105084	0.1424224	0.44677538	0.30383056	0.061111104	0.0056840833	0.0017628212	0.00022511493	6.941584e-05	1.6049895e-05	1.5652106e-05	0.00010427381
e	0.004506876	0.012160303	0.10898145	0.3718615	0.43868607	0.04780108	0.009322547	0.0035262308	0.0007899388	0.0010953835	0.0003396129	0.0003240196	0.0006049683
è	0.029727507	0.03531904	0.068942405	0.22559378	0.37045106	0.23159891	0.02809052	0.009339142	0.0006954438	6.133469e-05	2.7271044e-05	1.6122372e-05	0.00013746937
r	0.007820644	0.021026194	0.033603095	0.15889113	0.58670896	0.17066233	0.011912178	0.0077080843	0.00017750019	7.99003e-05	0.00018618187	0.00081401714	0.00040981895
k	0.0036736534	0.015326807	0.03468028	0.17530061	0.5065367	0.23169048	0.018439468	0.010320823	0.0016521007	0.0010808383	0.0005542657	0.0003267636	0.00041718042
o	0.0056026047	0.024420869	0.059244595	0.14591086	0.39513573	0.3155625	0.01855074	0.020918416	0.0068163476	0.002988033	0.0008744733	0.002843222	0.0011315339
m	0.02284243	0.026219398	0.037230667	0.08455077	0.20822601	0.25961027	0.23534815	0.11874594	0.0052357744	0.0006509525	6.168069e-05	8.8061555e-05	0.0011899553
e	0.000384605	0.0046698838	0.00757742	0.056748137	0.18684326	0.25233772	0.1850213	0.2989809	0.001955046	0.0025456443	0.000365926	0.0011683737	0.0014017724
m	0.008066116	0.011480323	0.015863283	0.043031808	0.045344867	0.06672142	0.3891338	0.38431397	0.029445525	0.0016980406	0.0002852396	0.00011441411	0.0045011733
a	0.00023192374	0.0027609135	0.0029192374	0.012384649	0.05754568	0.121111386	0.29194942	0.49644312	0.0049448265	0.0047527477	0.0004975681	0.0013002114	0.003158327
p	0.0061368444	0.010220352	0.013916353	0.036952075	0.027634302	0.036374636	0.3071766	0.49624583	0.057588857	0.0036326726	0.00059418735	0.00024004145	0.0032872935
à	0.0021613725	0.0063741948	0.005684875	0.011148479	0.03598542	0.070175685	0.32206753	0.52346087	0.0057487716	0.0054381816	0.00097504427	0.0011640908	0.009615533
l	0.0073529617	0.0083579775	0.010115236	0.019066207	0.015282305	0.019285848	0.18870145	0.6823694	0.039780006	0.00646704	0.0007120926	0.00042648512	0.0020829793
e	0.0018743465	0.012370726	0.014497896	0.030020485	0.07576855	0.10915875	0.27720398	0.44735909	0.018447522	0.0062888903	0.001514058	0.0015515045	0.003944258
e	0.0067669265	0.007125565	0.0076363194	0.010184636	0.008942917	0.010386035	0.24693687	0.37956253	0.24995236	0.053724397	0.002025088	0.0024233954	0.014333063
t	0.0002028909	0.0010781082	0.00093147386	0.0031150384	0.0028592944	0.0040182625	0.25772095	0.48045644	0.10541818	0.1075323	0.014892414	0.016110733	0.0056639113
t	0.0006251158	0.0065810303	0.0028725713	0.009803771	0.022140486	0.033451874	0.14872108	0.6419493	0.056260135	0.03030028	0.009701676	0.029984672	0.0076080654
ù	0.002049381	0.030313417	0.0246436	0.047506496	0.06458206	0.07941553	0.118436016	0.4719919	0.035889864	0.039143637	0.014193248	0.042418525	0.029416455
c	0.00066273956	0.0054081124	0.0019355413	0.0036690645	0.0066346563	0.0100771235	0.25810438	0.28407386	0.23836467	0.13076381	0.005658778	0.015419587	0.039227683
e	4.3541237e-05	0.0005792543	0.00066527806	0.0034657386	0.0058155144	0.0072751213	0.12627567	0.40366036	0.13115036	0.16040412	0.06578006	0.06565557	0.029229349
t	0.0014718393	0.0033655155	0.0038814945	0.0094033275	0.0059193117	0.0064838855	0.14224835	0.21869594	0.3875669	0.13417968	0.043383725	0.010270396	0.03312963
r	0.0005020516	0.006443557	0.0035773562	0.012137406	0.021034244	0.022129517	0.09577786	0.3800974	0.1631707	0.10818143	0.044089828	0.129911	0.012947723
ò	0.00069118367	0.006811884	0.0027544985	0.005165977	0.0100102015	0.018471867	0.05430646	0.27613392	0.070280835	0.15799652	0.033647846	0.278073	0.0856558
