 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	0.9898919	0.002081005	0.0024859523	0.0005748305	0.001166802	0.00019916316	0.00022260312	0.0029436625	0.00043412668
k	0.94924575	0.032088973	0.017690321	0.0003066898	0.00027276983	0.000251959	6.304282e-05	3.760056e-05	4.2763455e-05
à	0.41233718	0.32369554	0.2554814	0.0022474446	0.0036149255	0.00042135967	0.00050591136	0.0009016738	0.00079461077
j	0.08815274	0.1253593	0.7826191	0.0019387472	0.0017538664	0.00010176979	1.3498936e-05	1.8975847e-05	4.2013846e-05
o	0.13515961	0.5377602	0.3164292	0.0029323015	0.002476333	0.0017093705	0.0015873609	0.0012527079	0.000692877
t	0.18093252	0.4691579	0.34410536	0.0048926035	0.00069851265	5.0322345e-05	6.619928e-05	7.747375e-05	1.9176481e-05
r	0.06659449	0.1858617	0.7216766	0.011779424	0.010910978	0.0010057729	0.0009026383	0.00041151216	0.00085690216
a	0.08203474	0.17086096	0.6988149	0.032569356	0.013544607	0.00015894194	0.00035130608	0.0002721472	0.0013930057
ù	0.15645754	0.31450003	0.39014345	0.13379133	0.004849463	0.00013366829	4.8408907e-05	6.145537e-05	1.464255e-05
d	0.022717848	0.09565998	0.65142107	0.179867	0.049074695	0.0007470677	0.00013495775	5.4522345e-05	0.00032281372
i	0.013732237	0.036926605	0.24134952	0.4161698	0.28479156	0.0058611515	0.0008124399	0.00018903398	0.00016771065
a	0.022467555	0.02704899	0.029397173	0.8862405	0.03321495	0.0011170328	0.0004346705	2.2926932e-05	5.6313744e-05
a	0.006029657	0.009500187	0.017398488	0.9141632	0.05051479	0.001020147	0.0011964275	3.5962774e-05	0.0001412408
s	0.0054092584	0.008295671	0.018533004	0.77207476	0.18560101	0.0060115336	0.00348341	0.0003172516	0.00027410316
ò	0.0064367256	0.011588888	0.032362107	0.3039296	0.6152991	0.023481334	0.0039223614	0.00068951934	0.002290361
z	0.009662733	0.012205628	0.019579472	0.30150753	0.62308127	0.028015697	0.004647536	0.00054638844	0.0007537913
i	0.008628956	0.012236813	0.024387985	0.29764575	0.40184352	0.24271798	0.011221466	0.00082984386	0.0004877619
g	0.032527402	0.03344359	0.03373645	0.10122811	0.24156232	0.16832238	0.37475786	0.003447994	0.0109738875
r	0.00076707697	0.0015090596	0.009435802	0.08286321	0.6326313	0.09645572	0.15587872	0.01376277	0.0066963984
à	0.0055378675	0.0103414925	0.020117668	0.032727547	0.19165063	0.47790444	0.25117308	0.0044867466	0.0060605602
t	0.0140004475	0.015872234	0.016721604	0.076710016	0.078398764	0.24444155	0.5430456	0.009453029	0.0013568283
s	0.0018538655	0.0030785224	0.0072202682	0.015739467	0.04266718	0.36831102	0.53981394	0.009479665	0.011835968
i	0.0027551912	0.0028207696	0.0032473174	0.02193631	0.009936421	0.08122617	0.6912735	0.06229615	0.12450819
i	0.0059346957	0.00636306	0.006804458	0.0106445	0.011382297	0.04132474	0.6000385	0.16184935	0.15565836
n	0.000515278	0.00076056627	0.0015837925	0.009184703	0.006996796	0.02165304	0.5850242	0.29581878	0.078462906
ì	0.0029510434	0.0063044964	0.014810051	0.017898463	0.03912275	0.099391036	0.49968174	0.27866656	0.041173767
t	0.0034108665	0.0035747753	0.004078854	0.022224694	0.0073911804	0.014570284	0.19066562	0.7180964	0.03598734
t	0.005172164	0.008032556	0.014970975	0.03310007	0.047207948	0.14741343	0.29164737	0.28536385	0.16709165
a	0.0019521137	0.0021305636	0.0033279413	0.022822026	0.011431428	0.039871085	0.42557588	0.21340199	0.27948686
</S>	0.0038415566	0.0041538654	0.004486414	0.0067964112	0.0048443642	0.004447915	0.0568817	0.60121864	0.31332916
