 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.95356774	0.027812637	0.0074356375	0.00666902	0.00049240293	0.0010257417	0.0020947952	0.000901926
p	0.78832877	0.20989515	0.0011992307	0.00044820333	1.2218417e-05	2.9016675e-05	6.2121355e-05	2.5320674e-05
e	0.41821164	0.5557376	0.020935008	0.0038311586	3.8979048e-05	0.0004759731	0.0005882154	0.00018143503
t	0.42222288	0.54057705	0.035849243	0.001206616	8.814752e-06	2.8307102e-05	9.968671e-05	7.3177353e-06
à	0.49492818	0.27513254	0.12794611	0.05951148	0.002449842	0.006593833	0.0077303587	0.025707578
c	0.084992364	0.68120503	0.22677179	0.0069245887	1.5679656e-05	1.1237111e-05	5.5872064e-05	2.3495139e-05
i	0.20980911	0.37885526	0.31864962	0.09223889	0.000192586	7.521441e-05	0.00010121264	7.813972e-05
a	0.14724709	0.37631947	0.3480078	0.12430242	0.0031119143	0.0004592874	0.00035825683	0.00019382453
k	0.038918484	0.28387105	0.58405644	0.092198886	0.00024836423	0.00014003237	0.00019497177	0.0003718239
è	0.10683518	0.15548423	0.18771957	0.32876432	0.1041239	0.007614792	0.009682751	0.09977525
c	0.03273361	0.21850139	0.54483896	0.1739673	0.023054048	0.0010551165	0.0033600563	0.0024895314
c	0.036367834	0.05167483	0.08619379	0.3099012	0.50719976	0.0057196454	0.00060820044	0.002334699
i	0.12221306	0.23342247	0.24085395	0.2902081	0.100784756	0.0056680907	0.0005920674	0.0062574614
a	0.0508383	0.08670705	0.34153795	0.31974924	0.18072155	0.007513482	0.0013125404	0.011619839
a	0.0128831705	0.05424841	0.30278534	0.41635916	0.11878641	0.07547505	0.0109163085	0.008546133
n	0.033145323	0.1358348	0.3110357	0.1979972	0.1630492	0.13455425	0.008053571	0.016329903
d	0.0191894	0.03631864	0.06232471	0.028680647	0.53375554	0.20283619	0.05291367	0.06398129
ì	0.015778994	0.07157421	0.09578075	0.016443513	0.060673285	0.48532277	0.15902457	0.09540188
n	0.0216574	0.06404286	0.33493572	0.088537455	0.16402675	0.27236813	0.04392405	0.010507645
n	0.017055623	0.01216846	0.03013658	0.04051439	0.6671726	0.19992808	0.010622501	0.02240177
u	0.0022497699	0.0032509386	0.01714994	0.009403107	0.09487092	0.49205756	0.14209165	0.23892616
n	0.0003971127	0.00082934793	0.002798481	0.0011528117	0.013529937	0.86248666	0.08979399	0.029011684
e	0.0032355816	0.0065332535	0.014197321	0.008942997	0.0478916	0.7187635	0.132752	0.067683704
i	0.0006847369	0.0015315169	0.0075441045	0.0024563477	0.0049269185	0.22336966	0.66156363	0.09792314
g	0.0017775644	0.0038168563	0.0061972276	0.004605198	0.012411036	0.5718903	0.35784322	0.04145867
e	0.008078439	0.020111509	0.03283333	0.013237939	0.00286313	0.10127385	0.41040662	0.4111952
n	0.0060338937	0.013779437	0.022462357	0.011829635	0.010428425	0.51885736	0.37584943	0.04075941
i	0.010095542	0.01591142	0.025888417	0.01436236	0.029936062	0.36125588	0.42343244	0.119117916
t	0.00022934274	0.0007254017	0.0053005535	0.0017751516	0.0016574872	0.10330691	0.8452633	0.041741922
ò	0.016515935	0.019473746	0.027063362	0.019334868	0.045306493	0.16858235	0.43151543	0.27220777
r	0.003345428	0.0069304043	0.033442106	0.01725348	0.016095122	0.06717444	0.8096887	0.046070315
i	0.013193007	0.013474264	0.013952881	0.013776064	0.02186478	0.09402848	0.6734353	0.15627529
</S>	0.0015256561	0.0016529172	0.0040888623	0.002281141	0.009859779	0.050024293	0.5524338	0.3781335
