 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.9770949	0.0032745	0.0047707097	0.0022271504	0.0009621666	0.0010619826	0.004400574	0.0012171825	0.0005511822	0.00044614304	0.00045673974	0.0005114716	0.00044889707	0.00019153881	0.0005818059	0.00041535142	9.677174e-05	0.00027113117	0.00015170865	0.00024152329	0.00028993853	0.00033664986
m	0.88406473	0.11355278	0.00017764253	0.00045888926	0.00015146741	0.00034123487	0.0001561185	0.00068657397	4.363014e-05	2.4098714e-05	4.0138086e-05	2.8107801e-05	1.26517925e-05	4.4053977e-05	5.8665442e-05	1.1103654e-05	1.0374716e-05	1.0062311e-05	1.605175e-05	4.5528537e-05	3.4831923e-05	3.1318385e-05
e	0.64518625	0.34169358	0.00061137544	0.003750481	0.00018770233	0.00074239797	0.000118498036	0.006842837	3.2098425e-05	1.8403804e-05	4.9574777e-05	5.5419155e-06	8.458382e-05	1.9509514e-05	3.0623716e-05	3.987463e-05	4.221607e-06	0.0001807555	1.8559347e-05	8.698007e-05	0.00018068467	0.000115566516
s	0.28114092	0.6976346	0.012077183	0.006418421	0.00039418155	0.00039500944	0.00020109078	0.0014578482	4.3173382e-05	1.8873074e-05	4.2014784e-05	1.6115784e-05	4.696267e-06	1.415465e-05	3.549372e-05	1.0711313e-05	9.845201e-06	2.5952593e-06	1.0775142e-05	4.177793e-05	2.2318225e-05	8.152274e-06
s	0.20070599	0.62564516	0.0094767865	0.024587303	0.00794089	0.005889666	0.0022398066	0.054903485	0.0016769513	0.007878749	0.0017491089	0.0010105805	0.005349691	0.0027210913	0.0067105824	0.010712982	0.0018344669	0.012571787	0.0017576562	0.0074191517	0.0011563423	0.006061835
è	0.38420236	0.47684556	0.02041368	0.03722892	0.0028768752	0.012245335	0.004773788	0.02161992	0.002737941	0.0021791486	0.0008928252	0.001999183	0.0009936665	0.00059066224	0.0022625085	0.0027957468	0.0016316439	0.004403372	0.0013927763	0.0073038535	0.0011510332	0.0094592925
r	0.120808035	0.7484665	0.09158436	0.023032567	0.0027326364	0.0041344455	0.0014722697	0.007436663	0.00017014582	1.557765e-05	2.2625569e-05	2.3534363e-05	4.2128727e-06	1.1134491e-05	2.4158935e-05	7.869226e-06	7.447152e-06	1.4022106e-06	5.871551e-06	2.0762349e-05	1.0980711e-05	6.7087835e-06
e	0.20781648	0.5384094	0.07722906	0.103894524	0.021966385	0.01083083	0.002372887	0.014350324	0.0014621741	0.002543376	0.0016582372	0.0006801765	0.0041433205	0.0013782386	0.0017848545	0.0024455513	0.00065787014	0.0024774212	0.0017517667	0.0014385488	0.0004654095	0.00024309961
m	0.050138574	0.06455282	0.51890343	0.22929412	0.023503747	0.08770238	0.014474301	0.0101078	0.0011943677	1.7348744e-05	1.1257961e-05	2.1978605e-05	1.0287813e-05	4.123357e-06	1.2669283e-05	1.0565704e-05	2.7754943e-06	2.7468054e-06	3.1752688e-06	1.6544249e-05	1.25624565e-05	2.4568164e-06
u	0.02577049	0.054208025	0.2025174	0.48755398	0.011600373	0.17043504	0.0056999284	0.039358012	0.0009001981	0.00021488851	0.00011072653	2.8880388e-05	0.00030195265	1.415129e-05	0.00012333979	0.00016923469	1.0409709e-05	0.0005810143	2.4226021e-05	0.00016370283	7.736071e-05	0.00013665106
p	0.010183488	0.013138899	0.1427286	0.08108478	0.06974475	0.49682617	0.12112867	0.06033152	0.004505405	0.00011335421	6.475825e-05	8.604651e-06	2.909653e-05	4.072154e-06	1.664367e-05	2.1719698e-05	1.064525e-06	6.7043834e-06	5.9651466e-06	3.3096734e-05	2.0469877e-05	2.0961372e-06
e	0.017911673	0.021259326	0.115783244	0.2877777	0.032280397	0.40900892	0.030758394	0.07566903	0.0046637505	0.00092496595	0.00039430356	4.1805626e-05	0.0008949518	6.5770175e-05	0.00026142053	0.00034599993	8.954921e-06	0.0010682469	7.606654e-05	0.00043731026	0.00021605229	0.0001517171
k	0.019679025	0.020128828	0.1270953	0.0345424	0.095302686	0.2019432	0.20331073	0.16443992	0.13208926	0.0008940273	0.00025035802	9.736672e-05	7.932912e-05	8.069768e-06	2.4394585e-05	4.4198383e-05	2.4172646e-06	9.434775e-06	6.1304327e-06	2.970595e-05	2.0072257e-05	3.15527e-06
a	0.026917057	0.029511245	0.08414878	0.16661207	0.1890424	0.2770506	0.060161456	0.056605913	0.03532764	0.02027936	0.0032219861	0.0004669443	0.019428594	0.004690064	0.002070987	0.001388982	0.0003563522	0.004911893	0.00051582564	0.0014463584	0.0009242315	0.014921245
e	0.021515949	0.021467565	0.08940356	0.023812229	0.09435093	0.08263156	0.13548213	0.09112093	0.42504218	0.012780815	0.00097192224	0.0007038617	0.00035960283	2.8632918e-05	8.2558676e-05	0.00013553491	6.1882997e-06	3.1612668e-05	8.8186625e-06	3.492875e-05	1.888172e-05	9.5018695e-06
n	0.0018870909	0.003518379	0.016814908	0.0672169	0.044049177	0.4032507	0.07789134	0.28554684	0.06329962	0.013136759	0.006473703	0.00036537545	0.010372927	0.00020870361	0.00061940926	0.00050175283	6.0455964e-06	0.0038694586	4.456054e-05	0.0004809962	0.00011011645	0.00033519705
è	0.018838713	0.028546978	0.019378627	0.045975626	0.06994125	0.13840723	0.06382162	0.21813138	0.18066049	0.113084465	0.015626492	0.0009867806	0.03974893	0.009831966	0.002608946	0.002071992	0.00032077395	0.011010379	0.000795503	0.0033792774	0.002362929	0.01446963
n	0.033384137	0.037534483	0.031061837	0.016113961	0.040920578	0.038541228	0.057780437	0.03837783	0.56249315	0.10001443	0.020712541	0.005623692	0.010365488	0.000977962	0.0023232547	0.0013054095	6.2884894e-05	0.0012440408	3.6560537e-05	0.00024027322	0.00011876484	0.0007670013
a	0.017372245	0.01104485	0.03671038	0.06350292	0.13026635	0.14038879	0.15917979	0.13955006	0.24109663	0.036392096	0.0027360162	0.0010750754	0.008228707	0.0026330785	0.0011538343	0.0014905886	0.000977944	0.002997697	0.001348122	0.00075685704	0.00036569175	0.0007322482
f	0.018845843	0.01908249	0.024790904	0.017841145	0.056792345	0.02248729	0.05407628	0.024187433	0.31514382	0.33655298	0.02249606	0.035987977	0.03068089	0.002978001	0.0037506223	0.0090639815	0.00013261252	0.003834492	9.7102806e-05	0.00070662325	9.6799165e-05	0.00037435128
à	0.0020585961	0.0022726194	0.0029152043	0.0076314565	0.019676752	0.024618845	0.024961403	0.07636378	0.14874186	0.48267335	0.052019067	0.0037049993	0.07240608	0.032043174	0.006783087	0.0061272164	0.00024702903	0.02384843	0.00056290854	0.0022390196	0.00049663783	0.0076085003
o	0.025577715	0.028755033	0.025846776	0.022775741	0.037378747	0.029914381	0.03235456	0.027839009	0.2512214	0.20934084	0.09133668	0.022462564	0.14512603	0.011926834	0.009559692	0.017411834	0.0004727148	0.0070575653	0.0006249266	0.0014534822	0.0006638534	0.00089963595
