 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.95748866	0.02449657	0.009015165	0.00084875966	0.00054229674	0.0005371324	0.0005667422	0.0005061391	0.00057925994	0.0005363932	0.0006411049	0.0005595201	0.000434243	0.000729276	0.00035170294	0.00012085323	0.00031793036	0.00044985636	0.00068130746	0.00059695885
v	0.98270977	0.01473905	0.002093104	2.3558167e-05	7.2571944e-05	3.538166e-05	1.9629035e-05	1.953225e-05	6.224474e-05	1.1244081e-05	7.1164475e-05	1.3802364e-05	2.640504e-05	3.0500436e-05	1.2008193e-05	9.589793e-06	1.1671786e-05	1.5065426e-05	1.2258937e-05	1.1475028e-05
ò	0.8481692	0.088006824	0.032000635	0.008185521	0.0019701482	0.0035282238	0.0070705307	0.00040963903	0.0005723673	0.0024428386	0.00026870138	0.0024854513	9.8230514e-05	0.003859381	7.6673576e-05	9.167353e-05	0.00013237182	0.00010538526	0.0004558143	7.0307375e-05
d	0.2781848	0.665415	0.05626687	1.5659338e-05	1.5327167e-05	9.6735475e-06	6.0454113e-06	3.820579e-06	2.0472457e-05	2.574556e-06	2.0180276e-05	2.3184896e-06	5.8695305e-06	5.0482404e-06	2.072361e-06	1.9523436e-06	3.342282e-06	2.2877334e-06	9.536342e-06	7.2234957e-06
ò	0.25687426	0.52604455	0.20974377	0.002559323	0.00048155442	0.00050116354	0.00086288195	0.00020560552	0.00025987427	0.00039005646	0.00017494126	0.00041838034	3.8726655e-05	0.0012616612	1.4584773e-05	1.908866e-05	1.1901701e-05	4.1339663e-05	6.1193445e-05	3.516474e-05
p	0.08892198	0.34178266	0.56910855	7.105028e-05	2.4905366e-05	1.7301876e-05	7.213066e-06	4.765768e-06	1.3058547e-05	2.6484747e-06	9.875966e-06	2.451907e-06	5.9806002e-06	4.0710784e-06	1.6276991e-06	9.187691e-07	1.9366237e-06	2.0377815e-06	1.1941352e-05	5.074566e-06
o	0.030369407	0.6356695	0.3272256	0.0016703492	0.0007351128	0.0006935293	0.00086515833	0.00017576387	0.00019112187	0.0004939356	0.0001295007	0.0004570417	6.897278e-05	0.0008858912	3.867093e-05	7.6450684e-05	4.7006695e-05	6.934192e-05	0.000109136985	2.8499911e-05
j	0.13169366	0.23186038	0.6327427	0.0031523667	0.0001472191	0.000121391095	6.7340006e-05	1.8583343e-05	5.25036e-05	2.1400805e-05	3.6356945e-05	1.5412612e-05	8.553601e-06	2.5662652e-05	2.304057e-06	1.045811e-06	2.7561914e-06	3.7322898e-06	2.1057445e-05	5.6550193e-06
u	0.011053394	0.26688015	0.7142307	0.0021726238	0.00072697306	0.0005179045	0.0006631021	0.0002993188	0.00030685603	0.00041552103	0.0002490786	0.00046274066	0.00014572791	0.00086010224	0.00014758484	0.00017724626	0.00013163625	0.00023390418	0.00018596485	0.00013956924
r	0.178225	0.24201453	0.5044324	0.072435535	0.0010300974	0.00067976676	0.00044378088	6.89933e-05	0.00018466373	0.00015086606	8.948019e-05	8.9054534e-05	1.7791586e-05	8.236889e-05	3.9141305e-06	1.4276997e-06	3.3997703e-06	7.980273e-06	2.8770619e-05	1.0194969e-05
ì	0.00636017	0.09542744	0.8528943	0.026835142	0.0017143487	0.0014346007	0.002517447	0.0010451324	0.0007548704	0.0026194465	0.00070137635	0.0025158247	0.0004842608	0.002494578	0.00035387574	0.000254302	0.00025925608	0.0007283227	0.00028108936	0.00032424647
z	0.09645603	0.10452708	0.29167923	0.49593186	0.0032971203	0.0018486113	0.002742107	0.00016587881	0.0006246121	0.0012603573	0.00026570415	0.00065137114	3.6819074e-05	0.0003321128	8.533234e-06	2.886248e-06	6.789424e-06	2.2973078e-05	4.60776e-05	9.388067e-05
o	0.020399181	0.17771938	0.5348852	0.17775519	0.018179918	0.009247325	0.010478128	0.005809879	0.0032226758	0.010562862	0.0029472362	0.010359208	0.003002356	0.009200861	0.0014724733	0.0008891967	0.0010627519	0.0017997265	0.0005493055	0.00045712836
v	0.056005936	0.058102667	0.06467486	0.77624583	0.029737452	0.006411609	0.0040697707	0.0002777348	0.0003487271	0.002647725	0.00013325678	0.0010281806	2.4420277e-05	0.00021764435	5.7906905e-06	1.6679177e-06	6.7957026e-06	1.2623941e-05	2.8568935e-05	1.8815574e-05
