 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.14370304	0.8392628	0.0035972407	0.0046423143	0.0018060991	0.001590688	0.0006862191	0.0011497532	0.00014088408	0.0006452121	0.0008553587	0.0006357705	0.00028804614	0.00044465341	0.0005519129
à	0.4178111	0.16671272	0.051035736	0.11094473	0.057967387	0.05670771	0.026785927	0.04141311	0.0009859429	0.01359668	0.023715867	0.013283121	0.006805102	0.007581713	0.004653138
t	0.8403603	0.14888944	0.0049599675	0.0013153345	0.0021659362	0.000317073	0.00013255856	0.0002105342	7.791847e-05	0.00029939142	0.00010560108	0.00026715838	0.00029438178	0.0003006048	0.0003039135
t	0.44634905	0.24256155	0.028646257	0.06480671	0.016287629	0.053553008	0.037135098	0.029132908	0.002890949	0.021117836	0.028024347	0.016297953	0.007454714	0.0036740291	0.002067839
e	0.2258045	0.42925867	0.029327352	0.070024095	0.022509407	0.04262622	0.030357216	0.024243494	0.0028336004	0.018612336	0.02811681	0.0375319	0.01844554	0.0127148265	0.007594093
o	0.74187285	0.24934794	0.0050691036	0.0030539269	0.0002937298	8.483376e-05	2.3892979e-05	5.5847333e-05	1.0242614e-05	4.145234e-05	1.9603138e-05	2.1144198e-05	3.849545e-05	3.835199e-05	2.8605644e-05
G	0.14478076	0.812	0.012862465	0.027855294	0.0011925726	0.00073520496	0.00011146828	0.00012627903	1.1153596e-05	0.00013742984	5.2280466e-05	2.0463447e-05	7.2819275e-05	1.8583964e-05	2.3214476e-05
i	0.008476783	0.023591422	0.03297884	0.19278198	0.10455075	0.23127049	0.06687509	0.13592286	0.00202888	0.027340703	0.06007311	0.019429399	0.012287257	0.03457646	0.04781603
o	0.18941739	0.688755	0.07956171	0.039916012	0.0011698062	0.00085016066	0.00011103126	7.779016e-05	6.5630165e-06	3.949288e-05	3.1903684e-05	6.5356776e-06	2.6775968e-05	2.0301022e-05	9.578062e-06
v	0.05816586	0.0881786	0.07089387	0.07243568	0.03750915	0.057719156	0.14844072	0.20394346	0.005633644	0.041926183	0.10675016	0.015175583	0.013739056	0.01852152	0.06096741
à	0.1184808	0.04617797	0.005310624	0.04247551	0.020502875	0.06448966	0.122954406	0.13324986	0.0040158667	0.033424232	0.17462493	0.08445003	0.015858829	0.030670023	0.103314385
n	0.039821357	0.3116207	0.42858776	0.21146886	0.004892201	0.003373244	0.00014073061	3.9626884e-05	5.323897e-06	1.13773e-05	1.1747268e-05	2.377842e-06	1.0826726e-05	8.9397145e-06	4.884765e-06
n	0.051016603	0.047986273	0.031608105	0.09313317	0.016850539	0.06908354	0.10620163	0.19104189	0.0029778695	0.027278226	0.22813247	0.046667904	0.04837116	0.026780041	0.012870525
i	0.13861156	0.14443174	0.2529418	0.12854123	0.08505422	0.045323778	0.070979245	0.025715865	0.011980239	0.01112804	0.027659032	0.026320923	0.01629706	0.0037586472	0.011256634
è	0.013881315	0.05467821	0.5395195	0.32854196	0.034360565	0.027393652	0.0010700583	0.00038536356	2.184034e-05	2.6613236e-05	4.430143e-05	4.0525865e-06	4.0961302e-05	1.832864e-05	1.3262978e-05
s	0.0046855463	0.01657411	0.21208301	0.6932824	0.024072273	0.040886145	0.0020804433	0.0046205316	6.25883e-05	0.00038816364	0.0007390214	6.3750296e-05	0.000110707515	0.00010146196	0.00024980644
t	0.026127769	0.062631756	0.33155885	0.42051077	0.07061186	0.050742764	0.013474113	0.0072998586	0.0023805352	0.003628002	0.0064700614	0.0021732147	0.0011945821	0.00029503703	0.0009007746
a	0.08972489	0.059263874	0.085209206	0.14737879	0.17060484	0.11238904	0.12338579	0.035258394	0.019698786	0.017763179	0.026739988	0.057275187	0.027136266	0.008291818	0.019879939
