 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.70131665	0.19364357	0.03528422	0.009380716	0.007769419	0.009623994	0.0064672767	0.00784826	0.00408311	0.012342267	0.0049219127	0.007318589
M	0.9640724	0.03323364	0.0012333841	0.00026190563	0.00017412915	0.00014415232	6.358749e-05	0.00013318086	4.6636254e-05	0.00025324288	0.0003301277	5.3646374e-05
à	0.91622883	0.072145104	0.0023347572	0.0007160072	0.00027918318	0.0008874141	0.00042019016	0.00021446563	0.00019653315	0.0010516136	0.0021453518	0.0033806146
r	0.335133	0.65109694	0.01265762	0.00064497365	7.2571886e-05	0.00013134681	3.9356837e-05	1.5948726e-05	7.2527087e-06	2.4321153e-05	9.767208e-05	7.9085716e-05
i	0.31152326	0.6434778	0.04375081	0.00084962306	3.487468e-05	0.00011572772	1.6274056e-05	1.5467638e-05	1.14552095e-05	8.397231e-05	0.00010146348	1.9311992e-05
k	0.06431655	0.81841314	0.11686625	0.00029846665	2.9246386e-05	2.496145e-05	3.4501984e-06	4.0412606e-06	1.4076177e-06	1.6294296e-05	1.9776096e-05	6.3456077e-06
a	0.14158386	0.80182254	0.052730486	0.0018615384	0.000528201	0.00032627193	0.00014570451	0.00034815565	8.287193e-05	0.00035803166	0.00013156416	8.0787e-05
j	0.02782896	0.24878025	0.7188443	0.0043640565	7.973295e-05	6.12921e-05	7.369772e-06	9.149735e-06	1.0688492e-06	8.191787e-06	1.2290916e-05	3.2645953e-06
u	0.044518594	0.73058265	0.21098591	0.010274348	0.0011293675	0.00074587285	0.00019275825	0.00049534824	0.000104845916	0.0003994289	0.00015677697	0.00041407614
r	0.012139576	0.1483874	0.8190128	0.020114543	0.00023181549	9.449524e-05	5.2055125e-06	3.3395725e-06	3.9113903e-07	3.5849027e-06	5.102838e-06	1.7966984e-06
è	0.022518557	0.6216069	0.31840605	0.022055026	0.0041863676	0.007598623	0.0006059685	0.0010992242	0.00026268192	0.00057067396	0.00021876271	0.00087116234
i	0.022487119	0.10363486	0.73476726	0.133558	0.0028021906	0.0025587203	2.6839616e-05	8.837431e-06	6.8246495e-06	5.0237486e-05	7.137402e-05	2.7708951e-05
m	0.0105609	0.057167865	0.83674884	0.084431805	0.0084669	0.0018121209	0.00034278882	4.786288e-05	0.0001125567	0.00013887568	3.2790213e-05	0.00013672352
i	0.0035650202	0.14409782	0.6511732	0.16857143	0.026187383	0.0048480807	0.00046883457	0.00031136576	0.00019710285	0.00040388998	3.3357202e-05	0.00014255736
a	0.021115094	0.13990581	0.55197966	0.19221708	0.08312393	0.010345812	0.0007146782	6.0665145e-05	0.00017677959	0.0001940076	3.8453e-05	0.00012805632
m	0.008703752	0.057367593	0.38570553	0.41808283	0.115526445	0.010396781	0.0015037818	0.000522256	0.0004794239	0.0013658714	5.96263e-05	0.00028597884
à	0.0030705167	0.14364226	0.118333906	0.5621211	0.12991637	0.025578286	0.0040021017	0.0029202406	0.0019294269	0.0047819694	9.8845165e-05	0.00360501
k	0.02488157	0.03637007	0.15138459	0.6250254	0.09448128	0.065587424	0.0008245423	0.00018588462	0.00017913964	0.0004972479	0.00017233491	0.00041042425
i	0.019455176	0.09351802	0.088053815	0.32721356	0.29425102	0.15923262	0.008657826	0.0032948786	0.0036325802	0.0018244032	0.00028477891	0.00058126653
