 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.965855	0.015721392	0.011549671	0.0029100333	0.00059318217	0.00059870206	0.00013857456	0.00057668245	0.0011552705	0.0003721143	0.00052949577
a	0.92709553	0.037502132	0.0050417976	0.0075359503	0.0040822653	0.0048258277	0.00051956513	0.006523597	0.0042410623	0.0012913612	0.0013409399
p	0.5730769	0.4160611	0.010092628	0.0006110092	2.8754868e-05	3.1398875e-05	7.50537e-06	2.4770616e-05	2.4500996e-05	2.0481522e-05	2.093873e-05
e	0.37775275	0.58421093	0.01048244	0.025701623	3.1923642e-05	0.00036780315	3.7774366e-06	0.00090672803	0.00026270543	0.00020042474	7.881347e-05
t	0.24761365	0.615778	0.123179615	0.013329049	1.8329194e-05	3.165874e-05	4.426917e-06	2.3039254e-05	1.2525628e-05	4.7540652e-06	4.9485257e-06
ì	0.41981634	0.41765514	0.021759288	0.10129893	0.0071944953	0.0068641845	0.0011569555	0.0064856913	0.0045966757	0.0014554986	0.0117168045
a	0.061440825	0.6213634	0.19145113	0.12533419	0.00030562168	4.332304e-05	1.9887542e-05	2.1491258e-05	3.1785703e-06	5.30617e-06	1.1598663e-05
e	0.07214174	0.53499556	0.277006	0.11520279	0.0001824076	0.00017882264	6.7529895e-06	0.00023165107	3.7015314e-05	6.6821485e-06	1.057399e-05
s	0.13133147	0.38879597	0.09513088	0.37509602	0.001670359	0.0033069232	2.8239037e-05	0.004275938	0.00023725435	6.526269e-05	6.167055e-05
ò	0.11527968	0.23052685	0.04648926	0.43743774	0.0727056	0.03816548	0.014607677	0.02178218	0.002512208	0.0012107485	0.019282559
z	0.0258361	0.16535875	0.06140885	0.7285852	0.013984236	0.0030316676	0.0009686142	0.0006633533	2.0708056e-05	2.8050188e-05	0.00011448346
u	0.11969893	0.08376822	0.06475833	0.37631038	0.29340774	0.037492175	0.019002488	0.003555766	0.00095490273	0.00029359516	0.0007574432
n	0.04847755	0.06396311	0.1393591	0.20469724	0.49806565	0.033475053	0.0108378185	0.0008419868	7.6566925e-05	4.4480097e-05	0.00016147025
e	0.02420106	0.053999525	0.017620582	0.31203246	0.3774274	0.15156168	0.03650379	0.020471964	0.0020075082	0.0003851964	0.0037887332
f	0.022593455	0.02763397	0.10558222	0.042835876	0.5686406	0.16701937	0.06306585	0.0018086877	0.0004485795	4.6243335e-05	0.00032504863
à	0.022700042	0.022067044	0.013339465	0.0958475	0.50362	0.15001188	0.1531135	0.010408984	0.0030696255	0.0005237259	0.02529814
i	0.021844788	0.036732454	0.12150311	0.057864588	0.18224321	0.49464747	0.06772988	0.01434025	0.0020450223	0.00028593876	0.000763276
t	0.0034883278	0.010010664	0.02138266	0.031850036	0.32593888	0.52430993	0.05489865	0.017725186	0.009217915	0.00057611556	0.0006016763
o	0.0058950093	0.01061625	0.0035533896	0.017661368	0.09964526	0.65578485	0.17458	0.02842917	0.0017377719	0.0002762308	0.0018206883
g	0.014131084	0.029618528	0.066306636	0.044996403	0.102973744	0.5563184	0.11748886	0.034683622	0.02734762	0.0010263603	0.0051087514
e	0.008987417	0.038003854	0.030206459	0.09575345	0.22185992	0.3035762	0.21429506	0.057018306	0.011831107	0.0034431901	0.015025088
l	0.0291068	0.13471338	0.06908934	0.20613398	0.10844429	0.3012349	0.09137305	0.032222	0.017556285	0.0014962544	0.008629698
à	0.012428104	0.01380001	0.007639975	0.024473019	0.05044122	0.34177032	0.44606143	0.050986186	0.01736304	0.0043883524	0.030648282
t	0.019498428	0.025769593	0.110638626	0.034590058	0.10101722	0.5066463	0.09539566	0.065163925	0.037041795	0.0028881752	0.0013501814
o	0.009372177	0.009764842	0.009772922	0.010318387	0.035507087	0.22830683	0.3583786	0.32526448	0.008209031	0.0016630103	0.0034426232
p	0.017301364	0.018184612	0.032684967	0.019368775	0.100104034	0.09264116	0.20551959	0.20336246	0.22663887	0.06683672	0.01735749
r	0.0031346704	0.010551755	0.0035899575	0.017028064	0.0062400056	0.09291182	0.050006084	0.5549354	0.21884589	0.021620754	0.021135591
ì	0.008542981	0.018810984	0.010068319	0.022368342	0.011777444	0.07944278	0.054862533	0.36539733	0.3492186	0.0285802	0.05093056
m	0.016599838	0.01796704	0.047602307	0.020173084	0.10517108	0.06748455	0.06358652	0.15349916	0.39395103	0.10637451	0.00759092
a	0.005151709	0.007000647	0.0073654247	0.007533467	0.00797316	0.013640485	0.020283539	0.16031452	0.61746216	0.13593575	0.017339136
k	0.0045301258	0.0052280873	0.020088293	0.0064043156	0.04707185	0.015004946	0.05186622	0.020461036	0.41874328	0.32176858	0.08883321
a	0.0038284184	0.0106229205	0.0032702116	0.015243392	0.0037202328	0.015182305	0.004447721	0.12850182	0.51035845	0.2529748	0.05184968
n	0.003038244	0.0032304085	0.006509351	0.00348356	0.018934717	0.0063023083	0.013241838	0.010785171	0.22151804	0.643223	0.069733374
a	0.009258841	0.01790635	0.007849214	0.020671986	0.0082921665	0.023950284	0.006716319	0.071411304	0.35403836	0.3807297	0.09917549
f	0.0021937233	0.0024573912	0.0072843474	0.00284453	0.018121699	0.006843589	0.010951176	0.0059475796	0.20923592	0.6330915	0.10102853
à	0.0066974964	0.01607754	0.006063992	0.02618212	0.006472934	0.017147768	0.006643565	0.045079816	0.26090726	0.33377397	0.27495348
n	0.011747261	0.014944958	0.07384383	0.020710522	0.11682664	0.06762945	0.051311627	0.027736526	0.33156678	0.2230655	0.06061691
e	0.023892261	0.025011035	0.025417661	0.025263574	0.025598373	0.02578435	0.025639145	0.03459299	0.2301689	0.11686447	0.4417673
</S>	0.0028786028	0.003030597	0.006550164	0.0032873424	0.020502942	0.0059615816	0.018643446	0.0036287012	0.042654112	0.46406224	0.42880023
